from;r120640428428-electricity-pv_agri_horizontal;r120640472472-electricity-pv_agri_horizontal;r120670124124-electricity-pv_agri_horizontal;r120670201201-electricity-pv_agri_horizontal;r120640428428-electricity-pv_agri_vertical;r120640472472-electricity-pv_agri_vertical;r120670124124-electricity-pv_agri_vertical;r120670201201-electricity-pv_agri_vertical;r120640428428-electricity-pv_ground;r120640472472-electricity-pv_ground;r120670124124-electricity-pv_ground;r120670201201-electricity-pv_ground;r120640428428-electricity-pv_rooftop;r120640472472-electricity-pv_rooftop;r120670124124-electricity-pv_rooftop;r120670201201-electricity-pv_rooftop;r120640428428-electricity-wind;r120640472472-electricity-wind;r120670124124-electricity-wind;r120670201201-electricity-wind;r120640428428-heat_low_decentral-solarthermal_plant;r120640472472-heat_low_decentral-solarthermal_plant;r120670124124-heat_low_decentral-solarthermal_plant;r120670201201-heat_low_decentral-solarthermal_plant
2019-06-04 17:00:00;0.0196929205518086;0.04845196602801339;0.0;0.0;0.481782727655124;0.5522536624878367;0.0;0.12488887544826416;1.152924414030626;0.4844843434477864;0.0;0.11532909792779358;5.886128031361792;3.736380162985723;1.5309945881883207;0.0;0.0;0.0;0.0;22.264744020526294;0.0;0.0;0.0;0.0
2019-06-04 18:00:00;0.003122048380164767;0.0076814092483435585;0.0;0.0;0.19880304444379895;0.22788220312956356;0.0;0.05153420251721901;0.18278069978534248;0.07680849347342927;0.0;0.018283881378796475;0.9331666391183294;0.5923529526684662;0.2427186542249768;0.0;0.0;0.0;0.0;3.529776491059043;0.0;0.0;0.0;0.0
2019-06-04 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-04 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-04 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-04 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-04 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 03:00:00;0.0;0.0;0.0;0.0;0.09960613175403443;0.11417563957749015;0.0;0.025820140632807707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 04:00:00;0.00888583000508435;0.021862472476054776;0.0;0.0;0.3594104235942002;0.4119818153968453;0.0;0.09316723296729533;0.5202219916967448;0.21860878911668363;0.0;0.05203873930888236;2.6559358190290956;1.6859276345179448;0.6908146312557042;0.0;0.0;0.0;0.0;10.046286936091128;0.0;0.0;0.0;0.0
2019-06-05 05:00:00;0.0331417443432827;0.08154111355932743;0.0;0.0;0.5751981824824774;0.6593331074327834;0.0;0.14910425394399887;1.940287428490276;0.815351699948592;0.0;0.19409043309796511;9.905922784485439;6.288054420633571;2.5765518679263013;0.0;0.0;0.0;0.0;37.4699350589289;0.0;0.0;0.0;0.0
2019-06-05 06:00:00;0.06916537949901697;0.17017275873249021;0.0;0.0;0.689883707016331;0.7907938205771053;0.0;0.17883331097960126;4.049295502935771;1.7016035477186087;0.0;0.40505829516092495;20.6732301589238;13.12289618219032;5.377151724367327;0.0;0.0;0.0;0.0;78.19812534036453;0.0;0.0;0.0;0.0
2019-06-05 07:00:00;0.1102323235765735;0.27121283422994374;0.0;0.0;0.681053797772722;0.7806723499653383;0.0;0.17654440070439947;6.453564707804777;2.711930654176907;0.0;0.6455616579128133;32.94796056578936;20.91461579036871;8.56983556071161;0.0;0.0;0.0;0.0;124.62826226122318;0.0;0.0;0.0;0.0
2019-06-05 08:00:00;0.14193312251364326;0.3492086819823851;0.0;0.0;0.6754074264989767;0.7742000772234975;0.0;0.17508073478558675;8.309491813318195;3.4918322802151027;0.0;0.8312133765283563;42.423191055302176;26.929276540543132;11.034363434381548;0.0;0.0;0.0;0.0;160.46906970891322;0.0;0.0;0.0;0.0
2019-06-05 09:00:00;0.1625866733362598;0.4000241585483209;0.0;0.0;0.6874412197582488;0.7879940677914028;0.0;0.17820016356802165;9.518656442666687;3.9999500062698035;0.0;0.952168284111094;48.59644728331218;30.847919150501493;12.640040685407392;0.0;0.0;0.0;0.0;183.81989880359797;0.0;0.0;0.0;0.0
2019-06-05 10:00:00;0.16931108523199717;0.4165687323139787;0.0;0.0;0.6969033302398435;0.7988402124710972;0.0;0.18065295456608232;9.91233794989653;4.165383684520214;0.0;0.9915489516961815;50.6063446598741;32.12375627932548;13.162819325276406;0.0;0.0;0.0;0.0;191.42249432279962;0.0;0.0;0.0;0.0
2019-06-05 11:00:00;0.16018509765921254;0.3941153822034475;0.0;0.0;0.6984199703982146;0.8005786933963331;0.0;0.18104610166946755;9.378055904370418;3.9408665497518434;0.0;0.9381037599735731;47.87862679168346;30.392263033064694;12.453334028311454;0.0;0.0;0.0;0.0;181.10468611817078;0.0;0.0;0.0;0.0
2019-06-05 12:00:00;0.09918507546214594;0.2440324630435013;0.0;0.0;0.6835801505420277;0.7835682353707281;0.0;0.1771992879351639;5.806802231641352;2.440146754194043;0.0;0.5808648468801583;29.645986304294212;18.81859765015752;7.71098493806951;0.0;0.0;0.0;0.0;112.13828390824688;0.0;0.0;0.0;0.0
2019-06-05 13:00:00;0.06532285841573111;0.16071871658066766;0.0;0.0;0.6613272714679522;0.7580604011040871;0.0;0.17143084319125665;3.824334641661144;1.6070700172896215;0.0;0.3825550565408318;19.524717372314793;12.393846394289506;5.078421073013032;0.0;0.0;0.0;0.0;73.85378504366955;0.0;0.0;0.0;0.0
2019-06-05 14:00:00;0.06676380382196972;0.1642639823876169;0.0;0.0;0.6238632061951915;0.7151164222710067;0.0;0.16171931823807337;3.9086949646395053;1.6425200912006497;0.0;0.3909937710234043;19.95540966729509;12.667240064753528;5.1904450672713915;0.0;0.0;0.0;0.0;75.48291265493742;0.0;0.0;0.0;0.0
2019-06-05 15:00:00;0.04370867732230595;0.10753972947680787;0.0;0.0;0.5260399617850234;0.6029844550979747;0.0;0.13636134194334837;2.5589297969947484;1.0753189086279904;0.0;0.25597433930314606;13.064332947656377;8.292941337358377;3.3980611591496133;0.0;0.0;0.0;0.0;49.41687087482558;0.0;0.0;0.0;0.0
2019-06-05 16:00:00;0.05283466489509058;0.12999307958733905;0.0;0.0;0.37754019119946525;0.43276344575705206;0.0;0.09786687485645146;3.09321184252086;1.2998360433963605;0.0;0.3094195310257544;15.792050815847015;10.024434583619158;4.107546456114566;0.0;0.0;0.0;0.0;59.734679079454395;0.0;0.0;0.0;0.0
2019-06-05 17:00:00;0.0196929205518086;0.04845196602801339;0.0;0.0;0.1751281861590665;0.20074439505525005;0.0;0.04539714890807888;1.152924414030626;0.4844843434477864;0.0;0.11532909792779358;5.886128031361792;3.736380162985723;1.5309945881883207;0.0;0.0;0.0;0.0;22.264744020526294;0.0;0.0;0.0;0.0
2019-06-05 18:00:00;0.0028818908124597794;0.007090531613855578;0.0;0.0;0.058687439408507056;0.06727172124481272;0.0;0.01521309895508172;0.16872064595570044;0.07090014782162689;0.0;0.01687742896504287;0.8613845899553794;0.546787340924737;0.22404798851536276;0.0;0.0;0.0;0.0;3.258255222516043;0.0;0.0;0.0;0.0
2019-06-05 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-05 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 03:00:00;0.0;0.0;0.0;0.0;0.10011837167176234;0.11476280543960922;0.0;0.025952924694195943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 04:00:00;0.008645672437379386;0.021271594841566852;0.0;0.0;0.3750270902134756;0.4298827504891468;0.0;0.09721542278477643;0.5061619378671041;0.21270044346488182;0.0;0.050632286895128886;2.5841537698661523;1.64036202277422;0.672143965546092;0.0;0.0;0.0;0.0;9.77476566754813;0.0;0.0;0.0;0.0
2019-06-06 05:00:00;0.03698426542654288;0.09099515571108684;0.0;0.0;0.5877129409513251;0.6736784145657512;0.0;0.15234835968288254;2.1652482897634004;0.9098852303769475;0.0;0.21659367171790792;11.054435571086776;7.017104208529516;2.8752825192786005;0.0;0.0;0.0;0.0;41.81427535559488;0.0;0.0;0.0;0.0
2019-06-06 06:00:00;0.07276774301460066;0.17903592324983178;0.0;0.0;0.6984974161010434;0.8006674671745865;0.0;0.181066177330506;4.260196310380922;1.790228732495863;0.0;0.4261550813672811;21.74996089637071;13.806380358347944;5.657211710012228;0.0;0.0;0.0;0.0;82.2709443685197;0.0;0.0;0.0;0.0
2019-06-06 07:00:00;0.11239374168591858;0.27653073294033603;0.0;0.0;0.7054403679955794;0.8086259729327653;0.0;0.18286594599099792;6.580105192271566;2.7651057650431334;0.0;0.6582197296365969;33.59399900825597;21.32470629606231;8.737871552098152;0.0;0.0;0.0;0.0;127.07195367811045;0.0;0.0;0.0;0.0
2019-06-06 08:00:00;0.14217328008134542;0.3497995596168661;0.0;0.0;0.7311393560312728;0.8380839826335656;0.0;0.18952769937422342;8.323551867147671;3.497740625866835;0.0;0.8326198289420932;42.49497310446428;26.97484215228632;11.053034100090942;0.0;0.0;0.0;0.0;160.74059097745302;0.0;0.0;0.0;0.0
2019-06-06 09:00:00;0.1611457279300212;0.3964788927413716;0.0;0.0;0.7300701082329629;0.8368583346830929;0.0;0.18925052639262568;9.434296119688325;3.964499932358775;0.0;0.9437295696285214;48.16575498833188;30.57452548003747;12.52801669114903;0.0;0.0;0.0;0.0;182.1907711923301;0.0;0.0;0.0;0.0
2019-06-06 10:00:00;0.16450793387790272;0.4047511796242321;0.0;0.0;0.7217333918106329;0.8273021967954559;0.0;0.1870894627447376;9.631136873304;4.047216771484297;0.0;0.9634199034211405;49.17070367661668;31.2124440444519;12.78940601108454;0.0;0.0;0.0;0.0;185.99206895194544;0.0;0.0;0.0;0.0
2019-06-06 11:00:00;0.1702717155028315;0.41893224285196595;0.0;0.0;0.7063895670440445;0.8097140124594128;0.0;0.18311199964741756;9.96857816521594;4.189017067127777;0.0;0.9971747613512801;50.893472856530195;32.30601872630312;13.23750198811598;0.0;0.0;0.0;0.0;192.50857939698784;0.0;0.0;0.0;0.0
2019-06-06 12:00:00;0.1517795827895344;0.3734346649963594;0.0;0.0;0.6822837864130563;0.7820822505127264;0.0;0.17686324131301392;8.885954020332736;3.734074451938672;0.0;0.8888779254921759;45.366255070979136;28.797466622033493;11.799860728474684;0.0;0.0;0.0;0.0;171.60144171916144;0.0;0.0;0.0;0.0
2019-06-06 13:00:00;0.1253622503419891;0.3084381252026899;0.0;0.0;0.6056560594999498;0.6942460944889401;0.0;0.15699961795542225;7.339348099072307;3.0841564302404914;0.0;0.7341681599792986;37.470229663055626;23.785249330223913;9.746087500417401;0.0;0.0;0.0;0.0;141.73410217943427;0.0;0.0;0.0;0.0
2019-06-06 14:00:00;0.09005908788936129;0.22157911293297006;0.0;0.0;0.4854014761694753;0.5564017296682432;0.0;0.12582693612695858;5.272520186115239;2.2156296194256724;0.0;0.5274196551575497;26.918268436103567;17.087104403896735;7.001499641104556;0.0;0.0;0.0;0.0;101.82047570361806;0.0;0.0;0.0;0.0
2019-06-06 15:00:00;0.07492916112394574;0.18435382196022407;0.0;0.0;0.3348590033524855;0.38383922960146855;0.0;0.08680295486299519;4.386736794847712;1.8434038433620892;0.0;0.43881315309106467;22.395999338837317;14.216470864041543;5.825247701398769;0.0;0.0;0.0;0.0;84.71463578540698;0.0;0.0;0.0;0.0
2019-06-06 16:00:00;0.02425591433820327;0.059678641083284766;0.0;0.0;0.1515935769546208;0.1737673504616572;0.0;0.03929645100227605;1.4200654367938192;0.5967429108320293;0.0;0.14205169378911156;7.249986965457815;4.6021267861165605;1.8857372366709797;0.0;0.0;0.0;0.0;27.423648122843357;0.0;0.0;0.0;0.0
2019-06-06 17:00:00;0.014889769197708945;0.036634413338254034;0.0;0.0;0.0657919065187833;0.07541536724219057;0.0;0.01705473597760428;0.8717233374377905;0.36631743041174103;0.0;0.08720004965272199;4.450487048102819;2.8250679281111575;1.1575812739960476;0.0;0.0;0.0;0.0;16.834318649666216;0.0;0.0;0.0;0.0
2019-06-06 18:00:00;0.0019212605416398531;0.00472702107590372;0.0;0.0;0.010023248355603162;0.011489360860544254;0.0;0.002598250505082482;0.11248043063713363;0.04726676521441792;0.0;0.01125161931002858;0.5742563933035864;0.3645248939498247;0.14936532567690852;0.0;0.0;0.0;0.0;2.172170148344026;0.0;0.0;0.0;0.0
2019-06-06 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-06 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 03:00:00;0.0;0.0;0.0;0.0;0.05642034780777301;0.06467301944868478;0.0;0.01462541802693405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 04:00:00;0.0014409454062298778;0.00354526580692776;0.0;0.0;0.25875363733886725;0.2966018408296484;0.0;0.06707473915198467;0.08436032297784951;0.03545007391081315;0.0;0.008438714482521365;0.43069229497768613;0.27339367046236623;0.11202399425768045;0.0;0.0;0.0;0.0;1.629127611258017;0.0;0.0;0.0;0.0
2019-06-07 05:00:00;0.009606302708199312;0.023635105379518715;0.0;0.0;0.4021766468397153;0.461003505180242;0.0;0.10425319604093437;0.5624021531856709;0.2363338260720908;0.0;0.05625809655014318;2.871281966517946;1.8226244697491325;0.7468266283845463;0.0;0.0;0.0;0.0;10.860850741720139;0.0;0.0;0.0;0.0
2019-06-07 06:00:00;0.048031513540996114;0.11817552689759245;0.0;0.0;0.48569165400232167;0.5567343521591784;0.0;0.12590215672152116;2.812010765928328;1.1816691303604427;0.0;0.2812904827507132;14.356409832589593;9.113122348745575;3.734133141922696;0.0;0.0;0.0;0.0;54.304253708600164;0.0;0.0;0.0;0.0
2019-06-07 07:00:00;0.08669688194147977;0.2133068260501096;0.0;0.0;0.5452012909987908;0.6249485348148655;0.0;0.14132838770949377;5.075679432499566;2.1329127803001513;0.0;0.5077293213649308;25.913319747818772;16.44918583948231;6.740110321169051;0.0;0.0;0.0;0.0;98.0191779440027;0.0;0.0;0.0;0.0
2019-06-07 08:00:00;0.09918507546214594;0.2440324630435013;0.0;0.0;0.5515427418277989;0.6322175572284569;0.0;0.14297223381954405;5.806802231641352;2.440146754194043;0.0;0.5808648468801583;29.645986304294212;18.81859765015752;7.71098493806951;0.0;0.0;0.0;0.0;112.13828390824688;0.0;0.0;0.0;0.0
2019-06-07 09:00:00;0.10158665113919317;0.2499412393883746;0.0;0.0;0.549983390376891;0.6304301175789265;0.0;0.14256801499235539;5.947402769937618;2.499230210712002;0.0;0.5949293710176788;30.363806795922926;19.274253767594313;7.897691595165445;0.0;0.0;0.0;0.0;114.853496593674;0.0;0.0;0.0;0.0
2019-06-07 10:00:00;0.12440162007118045;0.30607461466476577;0.0;0.0;0.555025250519469;0.6362094566246453;0.0;0.14387497808428412;7.2831078837544005;3.06052304763356;0.0;0.7285423503243504;37.1831014664072;23.60298688325114;9.671404837579823;0.0;0.0;0.0;0.0;140.64801710527502;0.0;0.0;0.0;0.0
2019-06-07 11:00:00;0.04611025299935318;0.11344850582168117;0.0;0.0;0.5629821615909377;0.6453302345792551;0.0;0.14593758767718948;2.6995303352910143;1.1344023651459494;0.0;0.2700388634406667;13.782153439285088;8.748597454795169;3.5847678162455487;0.0;0.0;0.0;0.0;52.132083560252674;0.0;0.0;0.0;0.0
2019-06-07 12:00:00;0.08573625167067114;0.21094331551218554;0.0;0.0;0.5634869450386522;0.6459088533045886;0.0;0.14606843885451745;5.019439217181661;2.1092793976932205;0.0;0.5021035117099827;25.626191551170358;16.266923392509543;6.665427658331476;0.0;0.0;0.0;0.0;96.93309286984348;0.0;0.0;0.0;0.0
2019-06-07 13:00:00;0.1003858633006824;0.24698685121596953;0.0;0.0;0.6630119174263259;0.7599914622382946;0.0;0.17186754116150926;5.877102500790237;2.4696884824533383;0.0;0.5878971089489937;30.004896550112406;19.046425708878353;7.804338266618476;0.0;0.0;0.0;0.0;113.49589025097492;0.0;0.0;0.0;0.0
2019-06-07 14:00:00;0.07180711274376635;0.17667241271184456;0.0;0.0;0.6000476491935677;0.6878173353104848;0.0;0.15554579236971566;4.203956095061514;1.7665953498883002;0.0;0.4205292717121826;21.462832699714617;13.624117911370304;5.582529047172655;0.0;0.0;0.0;0.0;81.18485929433145;0.0;0.0;0.0;0.0
2019-06-07 15:00:00;0.03818505326507932;0.09394954388355503;0.0;0.0;0.5196570361634493;0.595667891324387;0.0;0.13470674463798596;2.235548558912284;0.9394269586362425;0.0;0.22362593378674334;11.413345816904965;7.244932267250345;2.968635847827565;0.0;0.0;0.0;0.0;43.17188169832291;0.0;0.0;0.0;0.0
2019-06-07 16:00:00;0.03362205947868701;0.08272286882828946;0.0;0.0;0.44725162382690214;0.5126716528718047;0.0;0.1159376398029279;1.9684075361492286;0.8271683912520574;0.0;0.19690333792543915;10.049486882809646;6.379185644119955;2.613893199345089;0.0;0.0;0.0;0.0;38.01297759600852;0.0;0.0;0.0;0.0
2019-06-07 17:00:00;0.0182519751455787;0.04490670022108557;0.0;0.0;0.3195291173134906;0.3662670228273471;0.0;0.08282910499610954;1.068564091052775;0.4490342695369726;0.0;0.10689038344527207;5.455435736384098;3.4629864925233522;1.4189705939306383;0.0;0.0;0.0;0.0;20.63561640926827;0.0;0.0;0.0;0.0
2019-06-07 18:00:00;0.001200787838524914;0.0029543881724398394;0.0;0.0;0.11419958418099173;0.13090369371582422;0.0;0.029603090410565382;0.07030026914820886;0.02954172825901135;0.0;0.007032262068767898;0.35891024581474323;0.22782805871864156;0.09335332854806828;0.0;0.0;0.0;0.0;1.3576063427150173;0.0;0.0;0.0;0.0
2019-06-07 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-07 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-08 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-08 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-08 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-08 03:00:00;0.0;0.0;0.0;0.0;0.05583229836395198;0.06399895531057279;0.0;0.01447298243816932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-06-08 04:00:00;0.0045629937863946686;0.011226675055271378;0.0;0.0;0.21529245527399352;0.24678353977059017;0.0;0.05580862718455904;0.2671410227631934;0.11225856738424302;0.0;0.026722595861317984;1.3638589340960228;0.8657466231308371;0.35474264848265913;0.0;0.0;0.0;0.0;5.15890410231706;0.0;0.0;0.0;0.0
2019-06-08 05:00:00;0.033862217046389156;0.08331374646277045;0.0;0.0;0.3636033827439875;0.41678808368795245;0.0;0.0942541419056172;1.9824675899787043;0.8330767369037899;0.0;0.19830979033917612;10.121268931971748;6.424751255863145;2.6325638650544825;0.0;0.0;0.0;0.0;38.284498864548326;0.0;0.0;0.0;0.0
2019-06-08 06:00:00;0.06940553706671912;0.17076363636697123;0.0;0.0;0.38976181589268416;0.4467727420870222;0.0;0.10103499375418715;4.063355556765248;1.7075118933703413;0.0;0.40646474757466194;20.745012208085907;13.168461793933513;5.39582239007672;0.0;0.0;0.0;0.0;78.46964660890434;0.0;0.0;0.0;0.0
2019-06-08 07:00:00;0.07420868842083923;0.18258118905678095;0.0;0.0;0.5977156142792616;0.685144190864765;0.0;0.15494127667989158;4.344556633359281;1.82567880640689;0.0;0.4345937958498534;22.180653191350995;14.079774028811961;5.769235704270584;0.0;0.0;0.0;0.0;83.90007197978755;0.0;0.0;0.0;0.0
2019-06-08 08:00:00;0.07564963382705221;0.1861264548636671;0.0;0.0;0.7279524208090369;0.8344308905911064;0.0;0.18870157437391746;4.428916956336141;1.8611288803172874;0.0;0.44303251033227575;22.61134548632363;14.35316769927112;5.88125969852695;0.0;0.0;0.0;0.0;85.52919959102641;0.0;0.0;0.0;0.0
2019-06-08 09:00:00;0.10398822681624044;0.25585001573324795;0.0;0.0;0.7104716033970155;0.814393133143769;0.0;0.18417015491201727;6.088003308233885;2.5583136672299616;0.0;0.6089938951551996;31.081627287551644;19.72990988503111;8.084398252261382;0.0;0.0;0.0;0.0;117.56870927910113;0.0;0.0;0.0;0.0
2019-06-08 10:00:00;0.13977170440429817;0.3438907832719928;0.0;0.0;0.70246263442509;0.8052126827174445;0.0;0.18209405074516175;8.182951328851404;3.438657169348876;0.0;0.8185553048045725;41.777152612835565;26.51918603484953;10.866327442995006;0.0;0.0;0.0;0.0;158.02537829202592;0.0;0.0;0.0;0.0
2019-06-08 11:00:00;0.09630318464969438;0.2369419314296659;0.0;0.0;0.696647907633818;0.7985474288955083;0.0;0.18058674330486535;5.638081585686132;2.3692466063726183;0.0;0.5639874179151635;28.78460171434129;18.271810309234343;7.486936949554786;0.0;0.0;0.0;0.0;108.88002868574014;0.0;0.0;0.0;0.0
2019-06-08 12:00:00;0.0350630048849256;0.08626813463523865;0.0;0.0;0.6632755084266196;0.7602936090089343;0.0;0.17193586985350115;2.052767859127588;0.8626184651630848;0.0;0.20534205240801154;10.480179177789937;6.652579314583974;2.725917193603447;0.0;0.0;0.0;0.0;39.64210520727637;0.0;0.0;0.0;0.0
2019-06-08 13:00:00;0.01657087217164381;0.040770556779669766;0.0;0.0;0.45854317150747914;0.5256148287139625;0.0;0.11886466190428306;0.970143714245282;0.40767584997435646;0.0;0.09704521654899695;4.952961392243455;3.1440272103172524;1.2882759339633418;0.0;0.0;0.0;0.0;18.734967529467244;0.0;0.0;0.0;0.0
2019-06-08 14:00:00;0.028098435421460406;0.06913268323503667;0.0;0.0;0.35574517934762606;0.4077804514979469;0.0;0.09221711955325544;1.6450262980667651;0.69127644126031;0.0;0.16455493240903654;8.39849975205824;5.331176574011927;2.184467888023042;0.0;0.0;0.0;0.0;31.767988419505873;0.0;0.0;0.0;0.0
