from;B-ch4-import;BB-ch4-import;B-ch4-shortage;BB-ch4-shortage;B-electricity-import;BB-electricity-import;B-electricity-shortage;BB-electricity-shortage;B-h2-import;BB-h2-import;B-h2-shortage;BB-h2-shortage;B-heat_central-shortage;BB-heat_central-shortage;B-heat_decentral-shortage;BB-heat_decentral-shortage
to;B-ch4;BB-ch4;B-ch4;BB-ch4;B-electricity;BB-electricity;B-electricity;BB-electricity;B-h2;BB-h2;B-h2;BB-h2;B-heat_central;BB-heat_central;B-heat_decentral;BB-heat_decentral
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2017-01-23 22:00:00;0.0;0.0;2056.6553;986.85982;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-23 23:00:00;0.0;0.0;1955.1158;903.08125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 00:00:00;0.0;0.0;1917.5581;865.0441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 01:00:00;0.0;0.0;1928.6185;874.66249;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 02:00:00;0.0;0.0;1939.535;882.01065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 03:00:00;0.0;0.0;1972.3976;907.21482;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 04:00:00;0.0;0.0;2134.6095;1009.0979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 05:00:00;0.0;0.0;2219.105;1118.4489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 06:00:00;0.0;0.0;2490.8207;1303.4599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 07:00:00;0.0;0.0;2516.5276;1329.7684;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 08:00:00;0.0;0.0;2519.0728;1331.2737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 09:00:00;0.0;0.0;2493.8227;1312.1404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 10:00:00;0.0;0.0;2450.7937;1279.3549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 11:00:00;0.0;0.0;2417.0162;1254.094;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 12:00:00;0.0;0.0;2379.2698;1223.2784;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 13:00:00;0.0;0.0;2412.6773;1228.0467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 14:00:00;0.0;0.0;2275.6088;1154.1783;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 15:00:00;0.0;0.0;2344.1167;1187.6528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 16:00:00;0.0;0.0;2354.9141;1194.1778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 17:00:00;0.0;0.0;2366.2623;1204.344;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 18:00:00;0.0;0.0;2350.9562;1191.2242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 19:00:00;0.0;0.0;2300.2939;1152.5998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 20:00:00;0.0;0.0;2231.3325;1098.881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 21:00:00;0.0;0.0;2152.7626;1042.5108;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 22:00:00;0.0;0.0;2043.0046;968.25447;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-24 23:00:00;0.0;0.0;1942.7037;886.42161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 00:00:00;0.0;0.0;1894.7107;848.80924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 01:00:00;0.0;0.0;1905.3654;858.10851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 02:00:00;0.0;0.0;1915.8675;865.20857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 03:00:00;0.0;0.0;1947.5373;889.57654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 04:00:00;0.0;0.0;2106.74;989.54945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 05:00:00;0.0;0.0;2182.6714;1092.5924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 06:00:00;0.0;0.0;2446.1016;1271.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 07:00:00;0.0;0.0;2470.278;1296.7931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 08:00:00;0.0;0.0;2472.7664;1298.2661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 09:00:00;0.0;0.0;2448.4986;1279.8088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 10:00:00;0.0;0.0;2407.1722;1248.2145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 11:00:00;0.0;0.0;2374.6933;1223.8481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 12:00:00;0.0;0.0;2338.543;1194.2426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 13:00:00;0.0;0.0;2373.7669;1200.4545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 14:00:00;0.0;0.0;922.71559;1126.2227;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 15:00:00;0.0;0.0;991.58804;1160.0552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 16:00:00;0.0;0.0;1002.1669;1166.5237;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 17:00:00;0.0;0.0;1013.1735;1176.4111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 18:00:00;0.0;0.0;1001.321;1163.8913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 19:00:00;0.0;0.0;2263.4541;1126.8357;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 20:00:00;0.0;0.0;2574.7336;1075.1735;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 21:00:00;0.0;0.0;3393.7003;1020.6984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 22:00:00;0.0;0.0;2858.3839;948.90327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-25 23:00:00;0.0;0.0;1426.4642;869.49426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 00:00:00;0.0;0.0;1321.5226;836.36571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 01:00:00;0.0;0.0;1346.9705;845.4175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 02:00:00;0.0;0.0;1483.1087;852.324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 03:00:00;0.0;0.0;1928.0109;876.04035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 04:00:00;0.0;0.0;2007.8516;932.67918;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 05:00:00;0.0;0.0;2229.2509;1113.5792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 06:00:00;0.0;0.0;2410.9508;1247.6395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 07:00:00;0.0;0.0;2434.085;1271.5988;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 08:00:00;0.0;0.0;2436.5367;1273.0553;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 09:00:00;0.0;0.0;2413.0417;1255.1181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 10:00:00;0.0;0.0;2373.0383;1224.4255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 11:00:00;0.0;0.0;2341.5848;1200.7501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 12:00:00;0.0;0.0;2306.6487;1172.0404;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 13:00:00;0.0;0.0;2266.308;1137.4956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 14:00:00;0.0;0.0;2280.3679;1187.5887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 15:00:00;0.0;0.0;2274.1666;1097.9494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 16:00:00;0.0;0.0;2284.5149;1145.2716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 17:00:00;0.0;0.0;2295.2344;1154.9277;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 18:00:00;0.0;0.0;2281.2091;1142.8347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 19:00:00;0.0;0.0;2234.361;1106.9307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 20:00:00;0.0;0.0;2170.4057;1056.8043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 21:00:00;0.0;0.0;2097.0588;1003.8135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 22:00:00;0.0;0.0;1994.6434;933.9695;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-26 23:00:00;0.0;0.0;1900.3287;856.50815;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 00:00:00;0.0;0.0;1889.2062;849.53725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 01:00:00;0.0;0.0;1899.7635;858.85076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 02:00:00;0.0;0.0;1910.1671;865.96182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 03:00:00;0.0;0.0;1941.5518;890.36696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 04:00:00;0.0;0.0;2023.0968;990.42412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 05:00:00;0.0;0.0;2249.2511;1093.7477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 06:00:00;0.0;0.0;2435.3453;1273.3035;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 07:00:00;0.0;0.0;2459.116;1298.2745;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 08:00:00;0.0;0.0;2461.5868;1299.7495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 09:00:00;0.0;0.0;2437.5546;1281.262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 10:00:00;0.0;0.0;2396.6413;1249.6138;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 11:00:00;0.0;0.0;2364.4729;1225.2076;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 12:00:00;0.0;0.0;2328.7156;1195.5467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 13:00:00;0.0;0.0;2364.388;1201.6925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 14:00:00;0.0;0.0;2226.5221;1127.477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 15:00:00;0.0;0.0;2295.4899;1161.2926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 16:00:00;0.0;0.0;2306.03;1167.7617;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 17:00:00;0.0;0.0;2316.9581;1177.661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 18:00:00;0.0;0.0;2302.5783;1165.1132;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 19:00:00;0.0;0.0;2254.621;1127.9855;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 20:00:00;0.0;0.0;2187.9516;1076.2296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 21:00:00;0.0;0.0;1987.9537;1021.6708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 22:00:00;0.0;0.0;1692.3095;949.76798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-27 23:00:00;0.0;0.0;1413.3703;870.25297;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 00:00:00;0.0;0.0;1465.746;905.92128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 01:00:00;0.0;0.0;1497.8251;918.60037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 02:00:00;0.0;0.0;1532.5035;929.58111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 03:00:00;0.0;0.0;1712.033;983.93371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 04:00:00;0.0;0.0;2093.1794;972.68321;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 05:00:00;0.0;0.0;2280.1038;1168.4525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 06:00:00;0.0;0.0;2495.0394;1333.0754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 07:00:00;0.0;0.0;2514.6142;1355.4211;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 08:00:00;0.0;0.0;2493.2329;1336.5475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 09:00:00;0.0;0.0;2445.9611;1298.0801;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 10:00:00;0.0;0.0;2432.8046;1289.7853;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 11:00:00;0.0;0.0;2387.1238;1253.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 12:00:00;0.0;0.0;2353.4488;1225.2715;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 13:00:00;0.0;0.0;2345.986;1217.7451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 14:00:00;0.0;0.0;2333.2975;1244.9766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 15:00:00;0.0;0.0;2279.4015;1114.2622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 16:00:00;0.0;0.0;2322.5227;1189.3107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 17:00:00;0.0;0.0;2305.1305;1175.1959;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 18:00:00;0.0;0.0;2268.6548;1143.5005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 19:00:00;0.0;0.0;2255.0808;1135.1834;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 20:00:00;0.0;0.0;2243.4401;1170.4505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 21:00:00;0.0;0.0;2172.9885;1036.7055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 22:00:00;0.0;0.0;2032.1678;974.96818;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-28 23:00:00;0.0;0.0;1938.3997;896.7346;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 00:00:00;0.0;0.0;1919.0791;869.95616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 01:00:00;0.0;0.0;1925.2539;875.56552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 02:00:00;0.0;0.0;1934.4106;881.56431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 03:00:00;0.0;0.0;1998.5647;946.135;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 04:00:00;0.0;0.0;2086.906;1025.0221;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 05:00:00;0.0;0.0;2318.163;1143.9483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 06:00:00;0.0;0.0;2396.3659;1232.5707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 07:00:00;0.0;0.0;2383.0674;1226.5418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 08:00:00;0.0;0.0;2355.2639;1202.9314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 09:00:00;0.0;0.0;2328.8796;1182.682;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 10:00:00;0.0;0.0;2297.0495;1158.881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 11:00:00;0.0;0.0;2250.1017;1122.4806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 12:00:00;0.0;0.0;2218.077;1096.2152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 13:00:00;0.0;0.0;2210.7689;1089.0059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 14:00:00;0.0;0.0;2196.2406;1073.4754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 15:00:00;0.0;0.0;2213.6837;1086.1259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 16:00:00;0.0;0.0;2243.0484;1108.1487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 17:00:00;0.0;0.0;2269.3878;1130.7509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 18:00:00;0.0;0.0;2271.7133;1132.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 19:00:00;0.0;0.0;2249.0258;1116.3977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 20:00:00;0.0;0.0;2286.9826;1128.9128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 21:00:00;0.0;0.0;1991.0434;1014.3366;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 22:00:00;0.0;0.0;1764.6415;981.56629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-29 23:00:00;0.0;0.0;1481.6857;901.12935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 00:00:00;0.0;0.0;1333.5022;797.67204;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 01:00:00;0.0;0.0;1359.1651;816.15354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 02:00:00;0.0;0.0;1386.1134;827.87145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 03:00:00;0.0;0.0;1465.7702;851.64924;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 04:00:00;0.0;0.0;1685.5656;922.26551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 05:00:00;0.0;0.0;2237.8985;1110.4974;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 06:00:00;0.0;0.0;2421.8145;1243.5612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 07:00:00;0.0;0.0;2445.7201;1281.4002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 08:00:00;0.0;0.0;2448.2185;1275.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 09:00:00;0.0;0.0;2424.4897;1242.0181;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 10:00:00;0.0;0.0;2384.0353;1205.145;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 11:00:00;0.0;0.0;2352.2823;1169.0448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 12:00:00;0.0;0.0;2316.8607;1141.2935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 13:00:00;0.0;0.0;2352.9011;1161.3352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 14:00:00;0.0;0.0;2210.734;1078.9717;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 15:00:00;0.0;0.0;2283.8046;1126.0837;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 16:00:00;0.0;0.0;2294.059;1146.0304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 17:00:00;0.0;0.0;2304.82;1160.8708;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 18:00:00;0.0;0.0;2290.5189;1159.1977;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 19:00:00;0.0;0.0;2242.997;1122.9732;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 20:00:00;0.0;0.0;2178.2302;1073.0476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 21:00:00;0.0;0.0;2104.2709;1012.8658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-01-30 22:00:00;0.0;0.0;2078.0222;962.32294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
