from;B-ch4;B-ch4-boiler_large;BB-ch4;BB-ch4-boiler_large;B-ch4;B-ch4-boiler_small;BB-ch4;BB-ch4-boiler_small;B-ch4;B-ch4-gt;BB-ch4;BB-ch4-gt;B-electricity;B-electricity-electrolyzer;BB-electricity;BB-electricity-electrolyzer;B-electricity;B-electricity-heatpump_large;BB-electricity;BB-electricity-heatpump_large;B-electricity;B-electricity-heatpump_small;BB-electricity;BB-electricity-heatpump_small;B-electricity;B-electricity-pth;BB-electricity;BB-electricity-pth;B-h2;B-h2-gt;BB-h2;BB-h2-gt
to;B-ch4-boiler_large;B-heat_central;BB-ch4-boiler_large;BB-heat_central;B-ch4-boiler_small;B-heat_decentral;BB-ch4-boiler_small;BB-heat_decentral;B-ch4-gt;B-electricity;BB-ch4-gt;BB-electricity;B-electricity-electrolyzer;B-h2;BB-electricity-electrolyzer;BB-h2;B-electricity-heatpump_large;B-heat_central;BB-electricity-heatpump_large;BB-heat_central;B-electricity-heatpump_small;B-heat_decentral;BB-electricity-heatpump_small;BB-heat_decentral;B-electricity-pth;B-heat_central;BB-electricity-pth;BB-heat_central;B-h2-gt;B-electricity;BB-h2-gt;BB-electricity
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2017-05-31 21:00:00;0.0;0.0;0.0;0.0;80.265544;79.462889;71.115923;70.404764;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1321.5988;991.19909;0.0;0.0;0.0;0.0;28.005401;103.30176;94.115088;344.98334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-05-31 22:00:00;0.0;0.0;0.0;0.0;61.669302;61.052609;57.198099;56.626118;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1050.9728;788.22958;0.0;0.0;0.0;0.0;22.448299;79.368392;79.232475;277.46798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-05-31 23:00:00;0.0;0.0;0.0;0.0;40.829345;40.421052;38.495323;38.11037;0.0;0.0;0.0;0.0;1900.6209;1425.4657;923.58904;692.69178;0.0;0.0;0.0;0.0;15.418569;52.547367;55.290927;186.74081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 00:00:00;0.0;0.0;0.0;0.0;46.478048;46.013268;40.868567;40.459881;0.0;0.0;0.0;0.0;1900.6209;1425.4657;923.58904;692.69178;0.0;0.0;0.0;0.0;17.998692;59.817248;60.259028;198.25342;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 01:00:00;0.0;0.0;0.0;0.0;47.691482;47.214567;42.51855;42.093365;0.0;0.0;0.0;0.0;1900.6209;1425.4657;923.58904;692.69178;0.0;0.0;0.0;0.0;18.911332;61.378937;64.188785;206.25749;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 02:00:00;0.0;0.0;0.0;0.0;47.277304;46.804531;41.443415;41.02898;0.0;0.0;0.0;0.0;1900.6209;1425.4657;923.58904;692.69178;0.0;0.0;0.0;0.0;19.068837;60.84589;63.415501;201.042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 03:00:00;0.0;0.0;0.0;0.0;57.10652;56.535455;49.629766;49.133469;0.0;0.0;0.0;0.0;1900.6209;1425.4657;923.58904;692.69178;0.0;0.0;0.0;0.0;23.344772;73.496092;76.991581;240.754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 04:00:00;0.0;0.0;0.0;0.0;92.566518;91.640853;77.564687;76.78904;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1369.9553;1027.4665;0.0;0.0;0.0;0.0;37.702597;119.13311;120.21499;376.2663;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 05:00:00;0.0;0.0;0.0;0.0;169.14183;167.45041;135.06065;133.71004;0.0;0.0;0.0;0.0;1900.6209;1425.4657;5739.6325;4304.7244;0.0;0.0;0.0;0.0;67.174897;217.68553;203.35654;655.1792;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 06:00:00;0.0;0.0;0.0;0.0;199.27519;197.28244;157.55446;155.97892;0.0;0.0;0.0;0.0;1900.6209;1425.4657;10992.403;8244.3025;0.0;0.0;0.0;0.0;76.722139;256.46717;229.51538;764.29669;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 07:00:00;0.0;0.0;0.0;0.0;188.09069;186.20978;155.49604;153.94108;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;69.991991;242.07271;218.90796;754.31131;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 08:00:00;0.0;0.0;0.0;0.0;152.46833;150.94365;126.02962;124.76933;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;54.592011;196.22674;171.31809;611.36971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 09:00:00;0.0;0.0;0.0;0.0;144.96662;143.51695;119.37656;118.18279;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;49.490624;186.57203;154.86533;579.09569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 10:00:00;0.0;0.0;0.0;0.0;129.84132;128.54291;108.94118;107.85177;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;42.315532;167.10578;134.96555;528.47368;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 11:00:00;0.0;0.0;0.0;0.0;119.63325;118.43692;99.133758;98.142421;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;37.258795;153.968;117.23095;480.89786;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 12:00:00;0.0;0.0;0.0;0.0;115.36014;114.20654;96.439256;95.474863;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;34.444156;148.4685;109.36926;467.82683;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 13:00:00;0.0;0.0;0.0;0.0;103.43289;102.39856;86.704387;85.837344;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;29.897989;133.11812;94.87438;420.60298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 14:00:00;0.0;0.0;0.0;0.0;98.200385;97.218381;124.74458;123.49714;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;27.916078;126.3839;133.86695;605.13598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 15:00:00;0.0;0.0;0.0;0.0;94.638138;93.691756;79.541946;78.746526;0.0;0.0;0.0;0.0;1900.6209;1425.4657;9870.1192;7402.5894;0.0;0.0;0.0;0.0;26.644493;121.79928;84.316091;385.85798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 16:00:00;0.0;0.0;0.0;0.0;174.27435;172.5316;82.377622;81.553846;0.0;0.0;0.0;0.0;1900.6209;1425.4657;4658.7252;3494.0439;0.0;0.0;0.0;0.0;49.268147;224.29109;87.237718;399.61384;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 17:00:00;0.0;0.0;0.0;0.0;105.07288;104.02215;86.256303;85.39374;0.0;0.0;0.0;0.0;1329.3083;996.9812;0.0;0.0;0.0;0.0;0.0;0.0;30.100438;135.2288;92.529213;418.42932;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 18:00:00;0.0;0.0;0.0;0.0;39.537452;39.142078;94.145497;93.204042;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;11.581506;50.884701;103.99537;456.6998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 19:00:00;0.0;0.0;0.0;0.0;129.08917;127.79828;105.396;104.34204;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;41.122862;166.13776;126.4667;511.27601;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 20:00:00;0.0;0.0;0.0;0.0;132.96566;131.636;70.023668;69.323431;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;46.45571;171.12681;92.136517;339.68481;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 21:00:00;0.0;0.0;0.0;0.0;118.80219;117.61416;99.963106;98.963475;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;43.709337;152.89841;138.56454;484.92103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 22:00:00;0.0;0.0;0.0;0.0;92.251747;91.32923;80.237697;79.43532;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;34.492183;118.728;112.46079;389.23307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-01 23:00:00;0.0;0.0;0.0;0.0;62.635169;62.008817;54.51682;53.971652;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;24.313855;80.611462;78.375256;264.4611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 00:00:00;0.0;0.0;0.0;0.0;46.609415;46.143321;40.445972;40.041512;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;18.537375;59.986317;59.813901;196.20341;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 01:00:00;0.0;0.0;0.0;0.0;47.824879;47.34663;42.075031;41.654281;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;19.490031;61.55062;64.028665;204.10598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 02:00:00;0.0;0.0;0.0;0.0;47.408572;46.934486;41.00538;40.595326;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;19.643614;61.014832;63.031005;198.9171;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 03:00:00;0.0;0.0;0.0;0.0;57.264899;56.69225;49.10017;48.609168;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;23.84713;73.699925;74.641058;238.18492;0.0;0.0;0.0;0.0;0.0;0.0;1566.0453;626.41811
2017-06-02 04:00:00;0.0;0.0;0.0;0.0;92.836871;91.908502;76.769845;76.002146;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;37.681909;119.48105;115.49312;372.41052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 05:00:00;0.0;0.0;0.0;0.0;169.63891;167.94252;133.65528;132.31872;0.0;0.0;0.0;0.0;1900.6209;1425.4657;971.92199;728.94149;0.0;0.0;0.0;0.0;63.568522;218.32528;189.8487;648.36174;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 06:00:00;0.0;0.0;0.0;0.0;199.86033;197.86172;155.9049;154.34586;0.0;0.0;0.0;0.0;1900.6209;1425.4657;6291.967;4718.9752;0.0;0.0;0.0;0.0;69.051831;257.22024;206.7553;756.29469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 07:00:00;0.0;0.0;0.0;0.0;188.63196;186.74564;153.85088;152.31237;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11192.436;8394.3273;0.0;0.0;0.0;0.0;60.773152;242.76933;189.84211;746.33063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 08:00:00;0.0;0.0;0.0;0.0;152.9247;151.39545;124.75285;123.50533;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;46.501811;196.81409;145.17068;605.17609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 09:00:00;0.0;0.0;0.0;0.0;145.41332;143.95919;118.20426;117.02221;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;42.27874;187.14694;131.57509;573.40884;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 10:00:00;0.0;0.0;0.0;0.0;130.23829;128.9359;107.8678;106.78912;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;36.160334;167.61667;115.06578;523.2667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 11:00:00;0.0;0.0;0.0;0.0;120.00871;118.80863;98.184506;97.202661;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;32.270909;154.45122;101.52474;476.29304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 12:00:00;0.0;0.0;0.0;0.0;115.71879;114.5616;95.509181;94.554089;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;30.241031;148.93008;95.702592;463.31504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 13:00:00;0.0;0.0;0.0;0.0;103.75676;102.71919;127.70141;126.42439;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;26.633365;133.53495;125.38094;619.47953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 14:00:00;0.0;0.0;0.0;0.0;98.51306;97.52793;41.196281;40.784318;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;25.047559;126.78631;39.899919;199.84316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 15:00:00;0.0;0.0;0.0;0.0;94.936556;93.987191;78.789231;78.001338;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11087.745;8315.809;0.0;0.0;0.0;0.0;24.081469;122.18335;75.833805;382.20656;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 16:00:00;0.0;0.0;0.0;0.0;97.645834;96.669376;79.898839;79.099851;0.0;0.0;0.0;0.0;1900.6209;1425.4657;6431.6482;4823.7362;0.0;0.0;0.0;0.0;25.055521;125.67019;77.105122;387.58927;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 17:00:00;0.0;0.0;0.0;0.0;103.79176;102.75385;84.590408;83.744504;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2194.1167;1645.5875;0.0;0.0;0.0;0.0;27.165904;133.58;83.600689;410.34807;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 18:00:00;0.0;0.0;0.0;0.0;115.22866;114.07638;93.250922;92.318412;0.0;0.0;0.0;0.0;1900.6209;1425.4657;923.58904;692.69178;0.0;0.0;0.0;0.0;31.506623;148.29929;97.248558;452.36022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 19:00:00;0.0;0.0;0.0;0.0;129.48875;128.19386;104.36782;103.32414;0.0;0.0;0.0;0.0;1900.6209;1425.4657;939.09889;704.32417;0.0;0.0;0.0;0.0;38.27826;166.65202;117.67306;506.2883;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 20:00:00;0.0;0.0;0.0;0.0;133.37756;132.04378;108.2067;107.12463;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2576.8685;1932.6514;0.0;0.0;0.0;0.0;42.205451;171.65692;132.52658;524.9107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 21:00:00;0.0;0.0;0.0;0.0;119.17748;117.98571;99.020677;98.03047;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2699.0295;2024.2721;0.0;0.0;0.0;0.0;39.692428;153.38142;126.95509;480.3493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 22:00:00;0.0;0.0;0.0;0.0;92.542486;91.617061;79.486701;78.691834;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2286.3989;1714.7992;0.0;0.0;0.0;0.0;32.081729;119.10218;101.87075;385.58999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-02 23:00:00;0.0;0.0;0.0;0.0;62.820399;62.192195;53.975854;53.436095;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1823.5848;1367.6886;0.0;0.0;0.0;0.0;22.504195;80.849854;70.642187;261.83687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 00:00:00;0.0;0.0;0.0;0.0;54.538759;53.993372;50.086579;49.585713;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1460.2892;1095.2169;0.0;0.0;0.0;0.0;20.049261;70.191383;67.404745;242.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 01:00:00;0.0;0.0;0.0;0.0;53.212449;52.680324;49.475738;48.98098;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1249.2387;936.92904;0.0;0.0;0.0;0.0;19.991763;68.484421;67.411242;240.0068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 02:00:00;0.0;0.0;0.0;0.0;48.880883;48.392074;44.737597;44.290221;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1121.7486;841.31146;0.0;0.0;0.0;0.0;18.639878;62.909696;61.891995;217.02208;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 03:00:00;0.0;0.0;0.0;0.0;59.091396;58.500482;53.645855;53.109397;0.0;0.0;0.0;0.0;1900.6209;1425.4657;928.27766;696.20824;0.0;0.0;0.0;0.0;22.642756;76.050627;74.720135;260.23604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 04:00:00;0.0;0.0;0.0;0.0;92.75104;91.82353;81.021223;80.211011;0.0;0.0;0.0;0.0;1900.6209;1425.4657;1146.0552;859.54137;0.0;0.0;0.0;0.0;34.85681;119.37059;111.51985;393.03395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 05:00:00;0.0;0.0;0.0;0.0;156.99639;155.42642;129.53682;128.24145;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3736.4174;2802.313;0.0;0.0;0.0;0.0;56.348593;202.05435;172.54503;628.38312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 06:00:00;0.0;0.0;0.0;0.0;187.5404;185.665;153.37241;151.83868;0.0;0.0;0.0;0.0;1900.6209;1425.4657;8919.1693;6689.3769;0.0;0.0;0.0;0.0;64.128853;241.3645;197.01572;744.00955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 07:00:00;0.0;0.0;0.0;0.0;172.80915;171.08106;148.07865;146.59787;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;55.703635;222.40538;182.61389;718.32955;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 08:00:00;0.0;0.0;0.0;0.0;151.36929;149.8556;130.30704;129.00397;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;45.919327;194.81228;152.96989;632.11944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 09:00:00;0.0;0.0;0.0;0.0;144.84413;143.39569;124.17461;122.93287;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;41.953838;186.41439;141.4464;602.37105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 10:00:00;0.0;0.0;0.0;0.0;136.80711;135.43904;161.72688;160.10961;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;38.577013;176.07076;199.7145;784.5371;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 11:00:00;0.0;0.0;0.0;0.0;121.5821;120.36628;104.95668;103.90712;0.0;0.0;0.0;0.0;1900.6209;1425.4657;11815.433;8861.575;0.0;0.0;0.0;0.0;35.740629;156.47617;130.36627;509.14488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 12:00:00;0.0;0.0;0.0;0.0;116.96879;115.7991;61.775989;61.158229;0.0;0.0;0.0;0.0;1900.6209;1425.4657;10439.217;7829.4124;0.0;0.0;0.0;0.0;35.366636;150.53883;77.522288;299.67532;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 13:00:00;0.0;0.0;0.0;0.0;108.59543;107.50948;95.002656;94.052629;0.0;0.0;0.0;0.0;1900.6209;1425.4657;6313.7448;4735.3086;0.0;0.0;0.0;0.0;32.726937;139.76232;116.91762;460.85788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 14:00:00;0.0;0.0;0.0;0.0;186.15285;184.29133;138.25895;136.87636;0.0;0.0;0.0;0.0;1900.6209;1425.4657;2595.0613;1946.2959;0.0;0.0;0.0;0.0;56.143413;239.57872;164.45578;670.69415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 15:00:00;0.0;0.0;0.0;0.0;103.73561;102.69825;92.050262;91.129759;0.0;0.0;0.0;0.0;1288.1625;966.12189;0.0;0.0;0.0;0.0;0.0;0.0;30.389364;133.50773;105.3574;446.53582;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 16:00:00;0.0;0.0;0.0;0.0;33.641987;33.305567;52.184179;51.662338;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;9.6307101;43.297237;58.28196;253.14545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 17:00:00;0.0;0.0;0.0;0.0;109.0807;107.98989;93.959701;93.020104;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;31.287643;140.38686;106.4857;455.79851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 18:00:00;0.0;0.0;0.0;0.0;110.50849;109.4034;93.898335;92.959352;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;32.739787;142.22442;108.81959;455.50082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 19:00:00;0.0;0.0;0.0;0.0;124.12036;122.87916;105.10282;104.05179;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;37.967714;159.7429;125.21981;509.85377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 20:00:00;0.0;0.0;0.0;0.0;126.59856;125.33257;107.83918;106.76078;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;39.227435;162.93234;132.0662;523.12785;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 21:00:00;0.0;0.0;0.0;0.0;117.36235;116.18873;102.65827;101.63169;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;37.095585;151.04535;128.16337;497.99528;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 22:00:00;0.0;0.0;0.0;0.0;92.134484;91.213139;83.375329;82.541576;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;30.563977;118.57708;106.09483;404.45372;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-03 23:00:00;0.0;0.0;0.0;0.0;59.37584;58.782082;53.782394;53.24457;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;19.908633;76.416706;69.393652;260.89839;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 00:00:00;0.0;0.0;0.0;0.0;56.88804;56.31916;50.323486;49.820251;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;19.137449;73.214908;66.181709;244.11923;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 01:00:00;0.0;0.0;0.0;0.0;58.883633;58.294797;52.785357;52.257503;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;20.049139;75.783236;70.029608;256.06177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 02:00:00;0.0;0.0;0.0;0.0;67.869889;67.19119;59.913925;59.314786;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;23.319732;87.348548;79.675135;290.64245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 03:00:00;0.0;0.0;0.0;0.0;74.958056;74.208475;65.65502;64.99847;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;25.867863;96.471018;87.022404;318.4925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 04:00:00;0.0;0.0;0.0;0.0;120.69061;119.4837;102.23464;101.2123;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;41.75407;155.32881;134.22039;495.94026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 05:00:00;0.0;0.0;0.0;0.0;202.11591;200.09476;162.68653;161.05966;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;69.17137;260.12318;211.34861;789.19235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 06:00:00;0.0;0.0;0.0;0.0;225.28201;223.02919;178.45703;176.67246;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;76.684479;289.93794;231.72165;865.69504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 07:00:00;0.0;0.0;0.0;0.0;212.33462;210.21127;176.22889;174.4666;0.0;0.0;0.0;0.0;544.57199;408.429;0.0;0.0;0.0;0.0;0.0;0.0;71.970103;273.27466;229.2394;854.88633;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 08:00:00;0.0;0.0;0.0;0.0;169.7749;168.07715;140.64986;139.24336;0.0;0.0;0.0;0.0;1900.6209;1425.4657;508.21966;381.16474;0.0;0.0;0.0;0.0;57.764594;218.50029;184.25283;682.29247;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 09:00:00;0.0;0.0;0.0;0.0;160.25465;158.6521;132.09278;130.77185;0.0;0.0;0.0;0.0;1900.6209;1425.4657;3806.7716;2855.0787;0.0;0.0;0.0;0.0;54.660481;206.24774;171.98095;640.78209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017-06-04 10:00:00;0.0;0.0;0.0;0.0;144.2732;142.83046;121.36167;120.14805;0.0;0.0;0.0;0.0;1900.6209;1425.4657;8663.161;6497.3708;0.0;0.0;0.0;0.0;48.371876;185.6796;155.87008;588.72544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
