from;r120640428428-biomass_gas-commodity;r120640472472-biomass_gas-commodity;r120670124124-biomass_gas-commodity;r120670201201-biomass_gas-commodity;r120640428428-biomass_solid-commodity;r120640472472-biomass_solid-commodity;r120670124124-biomass_solid-commodity;r120670201201-biomass_solid-commodity;r120640428428-electricity-import;r120640472472-electricity-import;r120670124124-electricity-import;r120670201201-electricity-import;r120640428428-h2-commodity;r120640472472-h2-commodity;r120670124124-h2-commodity;r120670201201-h2-commodity;r120640428428-residual_waste-commodity;r120640472472-residual_waste-commodity;r120670124124-residual_waste-commodity;r120670201201-residual_waste-commodity
to;r120640428428-biomass_gas;r120640472472-biomass_gas;r120670124124-biomass_gas;r120670201201-biomass_gas;r120640428428-biomass_solid;r120640472472-biomass_solid;r120670124124-biomass_solid;r120670201201-biomass_solid;r120640428428-electricity;r120640472472-electricity;r120670124124-electricity;r120670201201-electricity;r120640428428-h2;r120640472472-h2;r120670124124-h2;r120670201201-h2;r120640428428-residual_waste;r120640472472-residual_waste;r120670124124-residual_waste;r120670201201-residual_waste
type;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow;flow
2019-01-15 15:00:00;0.0;0.0;0.0;0.0;0.02969453712776499;0.025149524545780275;0.01746692613693456;0.5631999324179597;31.782636712745806;16.209993273395877;6.069695619456322;108.14095738527597;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-15 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.27612741861113;17.0410322896076;6.358878341281896;111.96243897690944;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-15 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.42162456993089;18.848307718389027;7.084146607197333;112.73782506523419;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-15 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.99347624154894;19.758028429337664;7.344828686632722;113.74957510564579;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-15 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.13695483343768;20.127242270444835;7.326319842574262;113.79509421305131;0.0;0.0;0.0;0.0;1.3367924115836447;0.0;0.0;0.0
2019-01-15 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.981853040895075;18.13725379342782;6.61320029105474;113.04436692383867;0.0;0.0;0.0;0.0;1.3340362279975555;0.0;0.0;0.0
2019-01-15 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.687286285592194;16.34261082658249;5.843648475769267;111.32441125073083;0.0;0.0;0.0;0.0;1.3230340547026305;0.0;0.0;0.0
2019-01-15 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.57396160739765;14.406005288060697;5.094281520000992;110.19637355339952;0.0;0.0;0.0;0.0;1.2934639297149935;0.0;0.0;0.0
2019-01-15 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.09322783695431;12.38361028276631;4.518993057394397;98.74109944169052;0.0;0.0;0.0;0.0;1.2300808490513122;0.0;0.0;0.0
2019-01-16 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.950525723615343;11.047851562215348;3.9969793747730864;97.30960201848143;0.0;0.0;0.0;0.0;1.2038315784175786;0.0;0.0;0.0
2019-01-16 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.38323252383281;9.960586487135217;3.473576519842303;96.87345862841374;0.0;0.0;0.0;0.0;1.209826466935119;0.0;0.0;0.0
2019-01-16 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.833376149567503;9.011999911394796;3.120346423469109;96.41914016436836;0.0;0.0;0.0;0.0;1.214306422490985;0.0;0.0;0.0
2019-01-16 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.65762802063671;8.708807801966408;3.000366565967455;96.10272286682515;0.0;0.0;0.0;0.0;1.2042103483728084;0.0;0.0;0.0
2019-01-16 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.82332205960563;8.81959722207983;3.0740155400564726;96.30259398815264;0.0;0.0;0.0;0.0;1.2114075673925198;0.0;0.0;0.0
2019-01-16 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.31059983391876;9.515214244083143;3.379364000270649;97.14700984688247;0.0;0.0;0.0;0.0;1.252062202292198;0.0;0.0;0.0
2019-01-16 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.670192351687863;10.088014284646288;3.5989255517595753;98.12829053997883;0.0;0.0;0.0;0.0;1.3235480106852457;0.0;0.0;0.0
2019-01-16 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05662518761943733;26.973336401774418;10.480017117802737;3.857613073200439;98.90840360553244;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 08:00:00;0.0;0.0;0.0;0.0;0.04748779758013571;0.040219368489498294;0.02793328110046087;0.8667445316824974;25.90424259922289;10.463477439473365;3.817502191531171;94.38654787490982;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 09:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;24.59602246179167;11.027234047942839;4.084988333189883;87.67976507419405;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 10:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;14.362069012415663;6.336475626521568;2.5417083107679814;53.46930105998979;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 11:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;11.972234325942809;5.529109541484788;2.4774109320572553;44.02234016873101;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 12:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 13:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;15.750518901566627;6.304285024610784;3.351486151613427;59.79611350624941;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 14:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;27.192249931271352;13.94761531009037;5.1796049629505;91.90551915748806;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 15:00:00;0.0;0.0;0.0;0.0;0.02969453712776499;0.025149524545780275;0.01746692613693456;0.5631999324179597;29.97527464967648;15.505313256071714;5.710940055409539;100.20660503396535;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.977295111757634;15.834495289223742;5.7669150399956335;100.48232361501118;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.655115075503264;16.93789846426841;6.05215088376963;100.90843412730665;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.350424826702234;18.095779424166302;6.4395184452507355;101.8873406604742;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-16 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.712597479075978;18.333953342292478;6.666254304284772;102.5795369253194;0.0;0.0;0.0;0.0;1.3367924115836447;0.0;0.0;0.0
2019-01-16 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.240833193308507;17.556893638047697;6.506828320952456;101.99202697901336;0.0;0.0;0.0;0.0;1.3340362279975555;0.0;0.0;0.0
2019-01-16 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.870130223928854;15.131123023835896;5.734498602700104;100.53551129182412;0.0;0.0;0.0;0.0;1.3230340547026305;0.0;0.0;0.0
2019-01-16 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.722109235340138;13.52248946816351;5.110067123613443;98.93286590556141;0.0;0.0;0.0;0.0;1.2934639297149935;0.0;0.0;0.0
2019-01-16 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.23019906818288;11.43427892791141;4.212226026259752;97.36169944898552;0.0;0.0;0.0;0.0;1.2300808490513122;0.0;0.0;0.0
2019-01-17 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.853624437732957;10.526821723083833;3.835718738042766;101.64828051927617;0.0;0.0;0.0;0.0;1.2038315784175786;0.0;0.0;0.0
2019-01-17 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.23227173088659;9.508615352517115;3.342416435673093;101.19369163590274;0.0;0.0;0.0;0.0;1.209826466935119;0.0;0.0;0.0
2019-01-17 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.086259148308393;9.274478446327409;3.1983981128965544;101.04383773628835;0.0;0.0;0.0;0.0;1.214306422490985;0.0;0.0;0.0
2019-01-17 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.983834561748854;8.985448944302902;3.126024841859836;100.95082698806345;0.0;0.0;0.0;0.0;1.2042103483728084;0.0;0.0;0.0
2019-01-17 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.291585762202313;9.463010572703489;3.3044672652724816;101.25724724834997;0.0;0.0;0.0;0.0;1.2114075673925198;0.0;0.0;0.0
2019-01-17 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.61978513743312;11.763291970743255;4.117465910724799;102.90344727937295;0.0;0.0;0.0;0.0;1.252062202292198;0.0;0.0;0.0
2019-01-17 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.78712356519983;13.941783563039145;5.233127511020811;119.18835901728973;0.0;0.0;0.0;0.0;1.3235480106852457;0.0;0.0;0.0
2019-01-17 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05662518761943733;37.62847685998565;19.941834810865206;7.495782070863481;123.50432053354513;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 08:00:00;0.0;0.0;0.0;0.0;0.04748779758013571;0.040219368489498294;0.02793328110046087;0.8667445316824974;28.511439752389606;18.5461653162923;6.715113391091949;85.51441722956108;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 09:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;11.233002635662217;7.731757115667001;2.3533653640692913;33.40493513433263;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 10:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 11:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 12:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 13:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;0.6473069363725106;0.0;0.0;7.898973458575508;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 14:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;25.678086038545366;12.798940806657985;4.244931368897692;87.68856479062298;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 15:00:00;0.0;0.0;0.0;0.0;0.02969453712776499;0.025149524545780275;0.01746692613693456;0.5631999324179597;37.960350264431376;20.359144341674178;6.866155167520873;126.18063425804935;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.18836537273848;20.952857500025193;7.015359051575588;125.90261826165589;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.319292626677964;21.0220788973234;7.30536991907729;125.13369916049965;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.60849543415669;21.97441325301574;7.641587808719279;124.70978899609311;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-17 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.23047194044524;21.945690710359777;7.727638706613634;124.06688939087526;0.0;0.0;0.0;0.0;1.3367924115836447;0.0;0.0;0.0
2019-01-17 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.32982542798183;19.414811071810526;7.1557414735766;122.33720707104554;0.0;0.0;0.0;0.0;1.3340362279975555;0.0;0.0;0.0
2019-01-17 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.38223967532926;18.3246483047474;6.795699577570046;121.48537607668155;0.0;0.0;0.0;0.0;1.3230340547026305;0.0;0.0;0.0
2019-01-17 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.91023371655726;16.423101825512962;5.922252863092516;120.00723434192057;0.0;0.0;0.0;0.0;1.2934639297149935;0.0;0.0;0.0
2019-01-17 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.681401707385007;13.282414911260739;4.720529142492922;103.39343794843332;0.0;0.0;0.0;0.0;1.2300808490513122;0.0;0.0;0.0
2019-01-18 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.287247366379805;11.129852175256767;3.8677879026708735;101.93975168265777;0.0;0.0;0.0;0.0;1.2038315784175786;0.0;0.0;0.0
2019-01-18 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.481515291554206;9.732318206624367;3.4078159360148716;101.37546182379877;0.0;0.0;0.0;0.0;1.209826466935119;0.0;0.0;0.0
2019-01-18 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.176726264166952;9.273867121654634;3.2711758001609548;101.1728325091833;0.0;0.0;0.0;0.0;1.214306422490985;0.0;0.0;0.0
2019-01-18 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.09130045226643;9.100319522953924;3.210373368640062;101.01171746233575;0.0;0.0;0.0;0.0;1.2042103483728084;0.0;0.0;0.0
2019-01-18 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.26678773803249;9.331147145134258;3.3160779812630525;101.26213197169633;0.0;0.0;0.0;0.0;1.2114075673925198;0.0;0.0;0.0
2019-01-18 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.09728088739681;10.480574790285182;3.8130565955005413;102.36384123518913;0.0;0.0;0.0;0.0;1.252062202292198;0.0;0.0;0.0
2019-01-18 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.40866455368829;13.475443398419555;4.865778486311865;118.91182942508739;0.0;0.0;0.0;0.0;1.3235480106852457;0.0;0.0;0.0
2019-01-18 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05662518761943733;36.404777113843856;18.16280992019895;6.594609774494178;122.80259373102213;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 08:00:00;0.0;0.0;0.0;0.0;0.04748779758013571;0.040219368489498294;0.02793328110046087;0.8667445316824974;36.14057220274064;22.14455807016744;7.63605505976245;113.97846282171217;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 09:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;29.90267829319815;18.57162148546267;5.8508908347146935;95.36732392259232;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 10:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;36.33729028236834;21.196215407960015;6.840709765051697;118.28793853965074;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 11:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;34.93060884150546;19.903215952935266;6.447823132679535;114.8279503572206;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 12:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;34.09305849242376;19.29519549229471;6.391675500923698;112.808771915784;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 13:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;32.29751010425954;17.5353676695116;5.995364960098268;107.15571975417393;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 14:00:00;0.0;0.0;0.0;0.0;0.05563164886306136;0.04711673101971325;0.03272365881259702;1.005674778938913;36.532754190911696;19.54255586119695;6.7718282314820515;121.69134417962303;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 15:00:00;0.0;0.0;0.0;0.0;0.02969453712776499;0.025149524545780275;0.01746692613693456;0.5631999324179597;38.1518466786762;20.44237959607329;6.9064468600438556;126.36430872436135;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.13125809530327;20.492016764020605;7.103658722791337;126.19582420936423;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.184356377338894;21.157689122120587;7.341595024302927;124.9199010766044;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.55543412674284;21.731837219164618;7.627314722812837;124.50466084270063;0.0;0.0;0.0;0.0;1.3367924115836445;0.0;0.0;0.0
2019-01-18 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.393930564742725;21.486752349529674;7.970002011240865;123.8368104537787;0.0;0.0;0.0;0.0;1.3367924115836447;0.0;0.0;0.0
2019-01-18 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;37.3846464956675;19.951476322840918;7.33711914291939;122.51242931789713;0.0;0.0;0.0;0.0;1.3340362279975555;0.0;0.0;0.0
2019-01-18 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.7408835711956;17.34201684629321;6.404332321013292;120.90227404719155;0.0;0.0;0.0;0.0;1.3230340547026305;0.0;0.0;0.0
2019-01-18 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;34.208405014820926;15.147924399417777;5.476929541014683;119.3412993686427;0.0;0.0;0.0;0.0;1.2934639297149935;0.0;0.0;0.0
2019-01-18 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.320251478320248;12.630422295493783;4.537924833534417;103.1290160643157;0.0;0.0;0.0;0.0;1.2300808490513122;0.0;0.0;0.0
2019-01-19 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.419134061705495;11.097147503324713;3.985586795697569;102.12100823549024;0.0;0.0;0.0;0.0;1.2038315784175786;0.0;0.0;0.0
2019-01-19 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.70953532901252;9.915558138648302;3.4814608491741423;101.26052265903276;0.0;0.0;0.0;0.0;1.1247294558775986;0.0;0.0;0.0
2019-01-19 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.430234535418755;9.259027867166372;3.227673649739172;99.87075921838388;0.0;0.0;0.0;0.0;0.9360700250065908;0.0;0.0;0.0
2019-01-19 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.318419886827783;9.16337293749816;3.173387480754266;99.23630385995051;0.0;0.0;0.0;0.0;0.8494841518120996;0.0;0.0;0.0
2019-01-19 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.835311671990237;9.688598397237833;3.5147478113499044;99.53775587311755;0.0;0.0;0.0;0.0;0.8212419154554105;0.0;0.0;0.0
2019-01-19 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.59457010092685;10.850368206842408;3.9239930814203836;100.4828230956852;0.0;0.0;0.0;0.0;0.8285414304443948;0.0;0.0;0.0
2019-01-19 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.72350527352239;13.852130992604424;5.031976744285146;116.24804461360534;0.0;0.0;0.0;0.0;0.844842211797507;0.0;0.0;0.0
2019-01-19 07:00:00;0.0;0.0;0.0;0.0;0.7521796720467787;0.873606284042459;0.16927645301045285;0.4560369736018904;36.67175385405907;18.283622025294093;6.600125453776557;119.61953083548867;0.0;0.0;0.0;0.0;0.8572107908439717;0.0;0.0;0.0
2019-01-19 08:00:00;0.0;0.0;0.0;0.0;0.7430613962349386;0.7870028831727718;0.33668367262349935;0.6065317789655416;37.8276384852412;22.711065100438663;7.886338557929857;116.46547076511217;0.0;0.0;0.0;0.0;0.8654577319175263;0.0;0.0;0.0
2019-01-19 09:00:00;0.0;0.0;0.0;0.0;0.2543317683658322;0.28592288685416994;0.07719419265386465;0.24517721315544597;34.810403566252056;21.066513680779703;7.1335384063858704;106.31371085780252;0.0;0.0;0.0;0.0;0.8728160269901657;0.0;0.0;0.0
2019-01-19 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.63246109564385;18.353959484528552;6.079605108231178;102.81752244104628;0.0;0.0;0.0;0.0;0.8773923246755435;0.0;0.0;0.0
2019-01-19 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.92191329523022;19.088967457493546;6.228077619654265;107.35442586357136;0.0;0.0;0.0;0.0;0.8769567138169234;0.0;0.0;0.0
2019-01-19 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.577807136697857;17.60227410693722;5.60256901625547;101.20480963000193;0.0;0.0;0.0;0.0;0.8712232286520656;0.0;0.0;0.0
2019-01-19 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.70152040865649;16.78794204864646;5.557350615652236;101.54780849728556;0.0;0.0;0.0;0.0;0.856408876449218;0.0;0.0;0.0
2019-01-19 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.21174287215873;20.45360533733772;6.928551637399821;122.86440640401348;0.0;0.0;0.0;0.0;0.8262983924721405;0.0;0.0;0.0
2019-01-19 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.698614259569204;21.144536883931274;7.078718199601826;123.22309864849201;0.0;0.0;0.0;0.0;0.784861815526704;0.0;0.0;0.0
2019-01-19 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.635843684558886;21.91030817869928;7.156373616883717;122.81333081262994;0.0;0.0;0.0;0.0;0.7497689780111882;0.0;0.0;0.0
2019-01-19 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.603833420629876;20.88598411855975;7.442278833313159;121.80543353526274;0.0;0.0;0.0;0.0;0.7321865545307286;0.0;0.0;0.0
2019-01-19 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.582264837512255;22.570151389270357;8.062151499481162;122.18664695335576;0.0;0.0;0.0;0.0;0.7258592653514648;0.0;0.0;0.0
2019-01-19 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.39020399404243;22.512542163355857;8.168475255512853;121.4267790280433;0.0;0.0;0.0;0.0;0.7218354689635788;0.0;0.0;0.0
2019-01-19 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.185787353246305;21.038188778919462;7.662126829919116;119.65832752768007;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-19 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.87815369977941;18.565296678913704;6.688212689052967;118.1374345103616;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-19 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.37780797777304;16.44435511055999;5.893940473226276;116.97493552606774;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-19 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.885241845114436;13.265802886664218;4.637835694230348;100.73099258131813;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-20 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.929708138381383;11.629493057054669;4.076234372464807;99.85773308925413;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-20 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.282055536068594;10.617757089208432;3.7276151262406887;99.3870193791368;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-20 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.058011341046665;10.189135576997828;3.527155074675792;99.15780838698122;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-20 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.011526391760697;10.085939597444256;3.5197353811392587;99.12295268155181;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-20 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.750817842676184;10.805453606283617;3.962364357943037;99.86176491771452;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-20 05:00:00;0.0;0.0;0.0;0.0;0.007230375632633145;0.12297799355252195;0.0;0.0;29.186481664329555;11.75620366782498;4.247157492969936;100.49110889168551;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
2019-01-20 06:00:00;0.0;0.0;0.0;0.0;2.264931699183378;2.2925635781657885;1.0279873606794092;1.3873882600826926;34.02353375481506;14.36657951289072;5.218229538515182;116.07749026331464;0.0;0.0;0.0;0.0;0.7214388315089064;0.0;0.0;0.0
