from;B-ch4-boiler_small;B-electricity-heatpump_small;B-heat_decentral;B-heat_decentral;B-heat_decentral;B-heat_decentral-shortage;B-heat_decentral-storage
2017-06-30 02:00:00;47.755756;62.082483;109.83823931370016;0.0;0.0;0.0;0.0
2017-06-30 03:00:00;57.689624;74.996511;132.68613424291541;0.0;0.0;0.0;0.0
2017-06-30 04:00:00;93.486974;121.53307;215.02004132862714;0.0;0.0;0.0;0.0
2017-06-30 05:00:00;170.8406;222.09277;392.93336982169063;0.0;0.0;0.0;0.0
2017-06-30 06:00:00;201.28563;261.67131;462.95693812618975;0.0;0.0;0.0;0.0
2017-06-30 07:00:00;190.00753;247.00978;437.017308364341;0.0;0.0;0.0;0.0
2017-06-30 08:00:00;153.98271;200.17752;354.1602268940141;0.0;0.0;0.0;0.0
2017-06-30 09:00:00;168.75142;219.37684;336.6793967667085;0.0;51.44886;0.0;0.0
2017-06-30 10:00:00;109.21189;141.97546;301.5557851171871;0.0;0.0;0.0;50.368434
2017-06-30 11:00:00;120.78421;157.01947;277.803682871027;0.0;0.0;0.0;0.0
2017-06-30 12:00:00;167.28105;217.46537;267.8888958424902;0.0;116.85752;0.0;0.0
2017-06-30 13:00:00;80.325058;104.42258;240.17965416209174;0.0;0.0;0.0;55.432021
2017-06-30 14:00:00;74.030608;96.23979;228.00348880034736;0.0;0.0;0.0;57.733091
2017-06-30 15:00:00;98.986474;128.68242;219.74520591450678;0.0;7.9236843;0.0;0.0
2017-06-30 16:00:00;109.86965;142.83054;225.96381285061798;0.0;26.736372;0.0;0.0
2017-06-30 17:00:00;89.749795;116.67473;240.19382026351997;0.0;0.0;0.0;33.769292
2017-06-30 18:00:00;115.96498;150.75447;266.7194461287921;0.0;0.0;0.0;0.0
2017-06-30 19:00:00;130.34245;169.44518;299.7876281904196;0.0;0.0;0.0;0.0
2017-06-30 20:00:00;134.25401;174.53022;308.78423336975504;0.0;0.0;0.0;0.0
2017-06-30 21:00:00;119.93325;155.91322;275.8464749466073;0.0;0.0;0.0;0.0
2017-06-30 22:00:00;93.125115;121.06265;214.1877652520309;0.0;0.0;0.0;0.0
2017-06-30 23:00:00;63.244251;82.217527;145.4617779265898;0.0;0.0;0.0;0.0
2017-07-01 00:00:00;61.878027;80.441436;142.31946312084372;0.0;0.0;0.0;0.0
2017-07-01 01:00:00;60.276986;78.360082;138.63706854463553;0.0;0.0;0.0;0.0
2017-07-01 02:00:00;55.202677;71.76348;126.9661577124366;0.0;0.0;0.0;0.0
2017-07-01 03:00:00;66.78155;86.816015;153.59756579705652;0.0;0.0;0.0;0.0
2017-07-01 04:00:00;104.31871;135.61433;239.93303751779666;0.0;0.0;0.0;0.0
2017-07-01 05:00:00;175.92348;228.70052;404.6239959073052;0.0;0.0;0.0;0.0
2017-07-01 06:00:00;210.39885;273.51851;483.9173654886899;0.0;0.0;0.0;0.0
2017-07-01 07:00:00;193.86529;252.02488;445.89016483508414;0.0;0.0;0.0;0.0
2017-07-01 08:00:00;170.04492;221.05839;391.10331319530326;0.0;0.0;0.0;0.0
2017-07-01 09:00:00;162.45198;211.18758;373.6395622631426;0.0;0.0;0.0;0.0
2017-07-01 10:00:00;153.93916;200.12091;354.0600752871025;0.0;0.0;0.0;0.0
2017-07-01 11:00:00;136.28572;177.17143;313.4571451525402;0.0;0.0;0.0;0.0
2017-07-01 12:00:00;131.15717;170.50432;301.66149706951603;0.0;0.0;0.0;0.0
2017-07-01 13:00:00;121.94476;158.52819;280.4729448618043;0.0;0.0;0.0;0.0
2017-07-01 14:00:00;122.87689;159.73996;282.6168438542229;0.0;0.0;0.0;0.0
2017-07-01 15:00:00;116.69967;151.70958;268.40925150979007;0.0;0.0;0.0;0.0
2017-07-01 16:00:00;120.65377;156.8499;277.5036705119823;0.0;0.0;0.0;0.0
2017-07-01 17:00:00;122.26637;158.94628;281.21265685667083;0.0;0.0;0.0;0.0
2017-07-01 18:00:00;123.39564;160.41434;283.809981145706;0.0;0.0;0.0;0.0
2017-07-01 19:00:00;138.81669;180.4617;319.2783851339364;0.0;0.0;0.0;0.0
2017-07-01 20:00:00;141.47932;183.92312;325.40243753775866;0.0;0.0;0.0;0.0
2017-07-01 21:00:00;131.21333;170.57733;301.7906695221284;0.0;0.0;0.0;0.0
2017-07-01 22:00:00;103.04128;133.95367;236.99494987654404;0.0;0.0;0.0;0.0
2017-07-01 23:00:00;66.43682;86.367866;152.80468548119217;0.0;0.0;0.0;0.0
2017-07-02 00:00:00;58.928375;76.606888;135.53526353381037;0.0;0.0;0.0;0.0
2017-07-02 01:00:00;61.021224;79.327591;140.3488148500904;0.0;0.0;0.0;0.0
2017-07-02 02:00:00;70.514866;91.669326;162.18419204014182;0.0;0.0;0.0;0.0
2017-07-02 03:00:00;77.790212;101.12728;178.91748654375735;0.0;0.0;0.0;0.0
2017-07-02 04:00:00;125.11545;162.65009;287.7655387147345;0.0;0.0;0.0;0.0
2017-07-02 05:00:00;209.24669;272.02069;481.26738304584234;0.0;0.0;0.0;0.0
2017-07-02 06:00:00;233.01916;302.92491;535.9440716087021;0.0;0.0;0.0;0.0
2017-07-02 07:00:00;219.71776;285.63308;505.35083998967565;0.0;0.0;0.0;0.0
2017-07-02 08:00:00;175.4535;228.08954;403.5430396584052;0.0;0.0;0.0;0.0
2017-07-02 09:00:00;165.47358;215.11566;380.58923974314683;0.0;0.0;0.0;0.0
2017-07-02 10:00:00;149.00433;193.70562;342.7099489529596;0.0;0.0;0.0;0.0
2017-07-02 11:00:00;138.3829;179.89777;318.28067514472934;0.0;0.0;0.0;0.0
2017-07-02 12:00:00;132.70166;172.51216;305.2138269787978;0.0;0.0;0.0;0.0
2017-07-02 13:00:00;121.61193;158.09551;279.7074333909871;0.0;0.0;0.0;0.0
2017-07-02 14:00:00;115.44846;150.083;265.5314658672557;0.0;0.0;0.0;0.0
2017-07-02 15:00:00;110.00809;143.01052;253.01860798258127;0.0;0.0;0.0;0.0
2017-07-02 16:00:00;116.79454;151.8329;268.62743436055837;0.0;0.0;0.0;0.0
2017-07-02 17:00:00;127.87101;166.23232;294.1033284757627;0.0;0.0;0.0;0.0
2017-07-02 18:00:00;139.831;181.7803;321.6113010124457;0.0;0.0;0.0;0.0
2017-07-02 19:00:00;148.98927;193.68605;342.67532518854085;0.0;0.0;0.0;0.0
2017-07-02 20:00:00;160.46655;208.60651;369.07305439844566;0.0;0.0;0.0;0.0
2017-07-02 21:00:00;151.95;197.53501;349.48500912983167;0.0;0.0;0.0;0.0
2017-07-02 22:00:00;115.63435;150.32465;265.9589974212039;0.0;0.0;0.0;0.0
2017-07-02 23:00:00;77.512632;100.76642;178.27905360895573;0.0;0.0;0.0;0.0
2017-07-03 00:00:00;54.231174;70.500527;124.73170106122978;0.0;0.0;0.0;0.0
2017-07-03 01:00:00;55.709873;72.422835;128.13270747529808;0.0;0.0;0.0;0.0
2017-07-03 02:00:00;55.279232;71.863002;127.14223434680143;0.0;0.0;0.0;0.0
2017-07-03 03:00:00;66.83266;86.882458;153.71511792173902;0.0;0.0;0.0;0.0
2017-07-03 04:00:00;107.8663;140.22619;248.09248330005718;0.0;0.0;0.0;0.0
2017-07-03 05:00:00;197.24484;256.41829;453.6631243987078;0.0;0.0;0.0;0.0
2017-07-03 06:00:00;232.49301;302.24092;534.7339310308575;0.0;0.0;0.0;0.0
2017-07-03 07:00:00;260.71663;338.93162;505.56857172954557;0.0;94.079679;0.0;0.0
2017-07-03 08:00:00;137.45129;178.68668;408.24198034520725;0.0;0.0;0.0;92.104006
2017-07-03 09:00:00;168.31581;218.81056;387.1263716408253;0.0;0.0;0.0;0.0
2017-07-03 10:00:00;150.81865;196.06425;346.8828979605146;0.0;0.0;0.0;0.0
2017-07-03 11:00:00;138.61297;180.19686;318.8098331039251;0.0;0.0;0.0;0.0
2017-07-03 12:00:00;133.74762;173.87191;307.6195326026394;0.0;0.0;0.0;0.0
2017-07-03 13:00:00;119.82972;155.77864;275.60835984340446;0.0;0.0;0.0;0.0
2017-07-03 14:00:00;113.56991;147.64088;261.2107826872684;0.0;0.0;0.0;0.0
2017-07-03 15:00:00;109.55192;142.4175;251.9694143749047;0.0;0.0;0.0;0.0
2017-07-03 16:00:00;131.29232;170.68002;258.49716258661863;0.0;43.475183;0.0;0.0
2017-07-03 17:00:00;100.99905;131.29876;274.8600162841009;0.0;0.0;0.0;42.562204
2017-07-03 18:00:00;132.99032;172.88741;305.87773408717686;0.0;0.0;0.0;0.0
2017-07-03 19:00:00;149.77323;194.7052;344.47843335114436;0.0;0.0;0.0;0.0
2017-07-03 20:00:00;154.23771;200.50903;354.74674094045133;0.0;0.0;0.0;0.0
2017-07-03 21:00:00;137.48282;178.72767;316.21049308541365;0.0;0.0;0.0;0.0
2017-07-03 22:00:00;106.71186;138.72541;245.43727136333365;0.0;0.0;0.0;0.0
2017-07-03 23:00:00;72.801881;94.642445;167.44432623279212;0.0;0.0;0.0;0.0
2017-07-04 00:00:00;54.340406;70.642527;124.98293295939132;0.0;0.0;0.0;0.0
2017-07-04 01:00:00;55.815717;72.560432;128.37614935660997;0.0;0.0;0.0;0.0
2017-07-04 02:00:00;55.379534;71.993394;127.37292858614114;0.0;0.0;0.0;0.0
2017-07-04 03:00:00;66.951396;87.036815;153.98821034847694;0.0;0.0;0.0;0.0
2017-07-04 04:00:00;108.11502;140.54953;248.66455548683373;0.0;0.0;0.0;0.0
2017-07-04 05:00:00;197.70429;257.01558;454.71986884817386;0.0;0.0;0.0;0.0
2017-07-04 06:00:00;233.02944;302.93827;535.9677110080493;0.0;0.0;0.0;0.0
2017-07-04 07:00:00;266.49994;346.44992;506.62903057968873;0.0;106.32082;0.0;0.0
2017-07-04 08:00:00;138.74457;180.36794;409.27474702293307;0.0;0.0;0.0;90.162235
2017-07-04 09:00:00;162.86829;211.72878;388.23048345932455;0.0;0.0;0.0;13.633406
2017-07-04 10:00:00;151.23699;196.60809;347.84508498873527;0.0;0.0;0.0;0.0
2017-07-04 11:00:00;139.03901;180.75071;319.789716641204;0.0;0.0;0.0;0.0
2017-07-04 12:00:00;134.14535;174.38895;308.53430153923784;0.0;0.0;0.0;0.0
2017-07-04 13:00:00;120.19618;156.25503;276.4512081689839;0.0;0.0;0.0;0.0
2017-07-04 14:00:00;113.93986;148.12182;262.0616736171627;0.0;0.0;0.0;0.0
2017-07-04 15:00:00;109.89635;142.86526;252.76160925351329;0.0;0.0;0.0;0.0
2017-07-04 16:00:00;112.77994;146.61392;259.3938559762995;0.0;0.0;0.0;0.0
2017-07-04 17:00:00;119.91487;155.88933;275.80420775102294;0.0;0.0;0.0;0.0
2017-07-04 18:00:00;133.40955;173.43242;306.84196667482263;0.0;0.0;0.0;0.0
2017-07-04 19:00:00;150.20956;195.27243;345.48198730604287;0.0;0.0;0.0;0.0
2017-07-04 20:00:00;154.68915;201.09589;355.7850361683904;0.0;0.0;0.0;0.0
2017-07-04 21:00:00;137.91857;179.29414;317.21270294804924;0.0;0.0;0.0;0.0
2017-07-04 22:00:00;107.04952;139.16437;246.2138891062943;0.0;0.0;0.0;0.0
2017-07-04 23:00:00;72.982965;94.877855;167.8608195012274;0.0;0.0;0.0;0.0
2017-07-05 00:00:00;59.038371;76.749882;135.7882535157;0.0;0.0;0.0;0.0
2017-07-05 01:00:00;60.675954;78.87874;139.55469329803162;0.0;0.0;0.0;0.0
2017-07-05 02:00:00;60.231033;78.300342;138.5313751492649;0.0;0.0;0.0;0.0
2017-07-05 03:00:00;72.849464;94.704303;167.55376740697776;0.0;0.0;0.0;0.0
2017-07-05 04:00:00;117.38113;152.59547;269.97660960331723;0.0;0.0;0.0;0.0
2017-07-05 05:00:00;214.72671;279.14472;493.8714279135654;0.0;0.0;0.0;0.0
2017-07-05 06:00:00;253.15221;329.09788;582.2500881408822;0.0;0.0;0.0;0.0
2017-07-05 07:00:00;239.49965;311.34955;550.8492038015019;0.0;0.0;0.0;0.0
2017-07-05 08:00:00;202.89244;263.76018;444.12457780196775;0.0;22.528044;0.0;0.0
2017-07-05 09:00:00;173.33058;225.32976;420.71529159626436;0.0;0.0;0.0;22.054955
2017-07-05 10:00:00;163.92811;213.10654;377.0346520497016;0.0;0.0;0.0;0.0
2017-07-05 11:00:00;150.5123;195.666;346.17830044409607;0.0;0.0;0.0;0.0
2017-07-05 12:00:00;145.26319;188.84215;334.10534107216955;0.0;0.0;0.0;0.0
2017-07-05 13:00:00;130.10802;169.14042;299.24843781158;0.0;0.0;0.0;0.0
2017-07-05 14:00:00;123.22539;160.19301;283.41840714812076;0.0;0.0;0.0;0.0
2017-07-05 15:00:00;118.90937;154.58218;273.49154372332123;0.0;0.0;0.0;0.0
2017-07-05 16:00:00;121.87346;158.4355;280.30895861445026;0.0;0.0;0.0;0.0
2017-07-05 17:00:00;129.60563;168.48732;298.09294196302704;0.0;0.0;0.0;0.0
2017-07-05 18:00:00;144.36327;187.67225;332.0355106558778;0.0;0.0;0.0;0.0
2017-07-05 19:00:00;162.71865;211.53424;374.2528941065123;0.0;0.0;0.0;0.0
2017-07-05 20:00:00;167.55308;217.819;385.3720807235201;0.0;0.0;0.0;0.0
2017-07-05 21:00:00;149.20703;193.96914;343.1761695235643;0.0;0.0;0.0;0.0
2017-07-05 22:00:00;115.78676;150.52279;266.30955518048535;0.0;0.0;0.0;0.0
2017-07-05 23:00:00;79.136118;102.87695;182.01307051152904;0.0;0.0;0.0;0.0
2017-07-06 00:00:00;45.654788;59.351225;105.00601347976784;0.0;0.0;0.0;0.0
2017-07-06 01:00:00;46.844387;60.897703;107.74208905258506;0.0;0.0;0.0;0.0
2017-07-06 02:00:00;46.435561;60.366229;106.8017900335128;0.0;0.0;0.0;0.0
2017-07-06 03:00:00;56.08739;72.913607;129.00099715846298;0.0;0.0;0.0;0.0
2017-07-06 04:00:00;90.931565;118.21104;209.14260061795326;0.0;0.0;0.0;0.0
2017-07-06 05:00:00;166.14821;215.99268;382.14089309125774;0.0;0.0;0.0;0.0
2017-07-06 06:00:00;195.74402;254.46723;450.211244633954;0.0;0.0;0.0;0.0
2017-07-06 07:00:00;184.74429;240.16757;424.9118585245075;0.0;0.0;0.0;0.0
2017-07-06 08:00:00;188.24143;244.71386;344.49630753806105;0.0;88.458977;0.0;0.0
2017-07-06 09:00:00;104.77513;136.20766;327.58412698939577;0.0;0.0;0.0;86.601338
2017-07-06 10:00:00;127.56526;165.83484;293.4001008572572;0.0;0.0;0.0;0.0
2017-07-06 11:00:00;117.5489;152.81358;270.3624800154148;0.0;0.0;0.0;0.0
2017-07-06 12:00:00;113.34721;147.35137;260.69857641005785;0.0;0.0;0.0;0.0
2017-07-06 13:00:00;101.63138;132.12079;233.75216924179776;0.0;0.0;0.0;0.0
2017-07-06 14:00:00;96.497299;125.44649;221.94378778193496;0.0;0.0;0.0;0.0
2017-07-06 15:00:00;92.993109;120.89104;213.88415139630277;0.0;0.0;0.0;0.0
2017-07-06 16:00:00;95.648381;124.3429;219.9912759786928;0.0;0.0;0.0;0.0
2017-07-06 17:00:00;101.66798;132.16837;233.83634427723564;0.0;0.0;0.0;0.0
2017-07-06 18:00:00;112.86823;146.7287;259.59693396413576;0.0;0.0;0.0;0.0
2017-07-06 19:00:00;126.83257;164.88234;291.7149130630271;0.0;0.0;0.0;0.0
2017-07-06 20:00:00;130.64258;169.83536;300.4779362777347;0.0;0.0;0.0;0.0
2017-07-06 21:00:00;116.73869;151.76029;268.4989821615983;0.0;0.0;0.0;0.0
2017-07-06 22:00:00;90.651296;117.84668;208.49798108139998;0.0;0.0;0.0;0.0
2017-07-06 23:00:00;61.536005;79.996807;141.5328121022195;0.0;0.0;0.0;0.0
2017-07-07 00:00:00;37.470084;48.71111;86.181193739499;0.0;0.0;0.0;0.0
2017-07-07 01:00:00;38.397428;49.916657;88.314085216993;0.0;0.0;0.0;0.0
2017-07-07 02:00:00;38.020154;49.426201;87.44635527230542;0.0;0.0;0.0;0.0
2017-07-07 03:00:00;45.871656;59.633152;105.50480784057116;0.0;0.0;0.0;0.0
2017-07-07 04:00:00;74.721446;97.137879;171.85932469655538;0.0;0.0;0.0;0.0
2017-07-07 05:00:00;136.39383;177.31198;313.705810282133;0.0;0.0;0.0;0.0
2017-07-07 06:00:00;160.59882;208.77847;369.3772871061353;0.0;0.0;0.0;0.0
2017-07-07 07:00:00;151.29648;196.68543;347.98191086651053;0.0;0.0;0.0;0.0
2017-07-07 08:00:00;152.4931;198.24103;283.33700298552293;0.0;67.397126;0.0;0.0
2017-07-07 09:00:00;88.793889;115.43206;270.2077299458123;0.0;0.0;0.0;65.981786
2017-07-07 10:00:00;105.17781;136.73116;241.90897429191804;0.0;0.0;0.0;0.0
2017-07-07 11:00:00;97.184248;126.33952;223.52377110305648;0.0;0.0;0.0;0.0
2017-07-07 12:00:00;93.648714;121.74333;215.39204290796775;0.0;0.0;0.0;0.0
2017-07-07 13:00:00;84.03769;109.249;193.28668747915412;0.0;0.0;0.0;0.0
2017-07-07 14:00:00;79.943918;103.92709;183.87101237772552;0.0;0.0;0.0;0.0
2017-07-07 15:00:00;76.963712;100.05283;177.01653716287794;0.0;0.0;0.0;0.0
2017-07-07 16:00:00;79.369164;103.17991;182.5490783422446;0.0;0.0;0.0;0.0
2017-07-07 17:00:00;84.33357;109.63364;193.96721172087817;0.0;0.0;0.0;0.0
2017-07-07 18:00:00;93.391155;121.4085;214.79965705024117;0.0;0.0;0.0;0.0
2017-07-07 19:00:00;104.70388;136.11504;240.81892108229653;0.0;0.0;0.0;0.0
2017-07-07 20:00:00;107.87639;140.23931;248.11570135539168;0.0;0.0;0.0;0.0
2017-07-07 21:00:00;96.649024;125.64373;222.29275474364314;0.0;0.0;0.0;0.0
2017-07-07 22:00:00;75.092376;97.620089;172.71246450093906;0.0;0.0;0.0;0.0
2017-07-07 23:00:00;50.717253;65.932428;116.64968079338217;0.0;0.0;0.0;0.0
2017-07-08 00:00:00;39.232364;51.002074;90.23443806083384;0.0;0.0;0.0;0.0
2017-07-08 01:00:00;38.412013;49.935617;88.34763036332271;0.0;0.0;0.0;0.0
2017-07-08 02:00:00;35.518426;46.173954;81.69238083397349;0.0;0.0;0.0;0.0
2017-07-08 03:00:00;42.862641;55.721433;98.58407384055688;0.0;0.0;0.0;0.0
2017-07-08 04:00:00;67.979762;88.37369;156.35345227056473;0.0;0.0;0.0;0.0
2017-07-08 05:00:00;115.94448;150.72783;266.67231440765335;0.0;0.0;0.0;0.0
2017-07-08 06:00:00;138.13987;179.58183;317.7216927170233;0.0;0.0;0.0;0.0
2017-07-08 07:00:00;127.30137;165.49178;292.7931457588604;0.0;0.0;0.0;0.0
2017-07-08 08:00:00;111.1936;144.55168;255.7452737171165;0.0;0.0;0.0;0.0
2017-07-08 09:00:00;106.76706;138.79718;245.5642385139188;0.0;0.0;0.0;0.0
2017-07-08 10:00:00;100.14893;130.19361;230.34254029757344;0.0;0.0;0.0;0.0
2017-07-08 11:00:00;89.734369;116.65468;206.38904976826933;0.0;0.0;0.0;0.0
2017-07-08 12:00:00;86.274988;112.15748;198.43247169530883;0.0;0.0;0.0;0.0
2017-07-08 13:00:00;79.852692;103.8085;183.66119093459534;0.0;0.0;0.0;0.0
2017-07-08 14:00:00;79.964539;103.9539;183.91844023779115;0.0;0.0;0.0;0.0
2017-07-08 15:00:00;75.984313;98.779607;174.76391930499457;0.0;0.0;0.0;0.0
2017-07-08 16:00:00;155.04687;201.56093;181.40580279864605;0.0;175.202;0.0;0.0
2017-07-08 17:00:00;80.517722;104.67304;185.19076104773757;0.0;0.0;0.0;0.0
2017-07-08 18:00:00;9.2227542;11.989581;189.1331108308815;0.0;0.0;0.0;167.92078
2017-07-08 19:00:00;92.046443;119.66038;211.70681910058974;0.0;0.0;0.0;0.0
2017-07-08 20:00:00;94.040038;122.25205;216.29208853340427;0.0;0.0;0.0;0.0
2017-07-08 21:00:00;87.111057;113.24437;200.35543224606883;0.0;0.0;0.0;0.0
2017-07-08 22:00:00;68.349891;88.854858;157.20474863351498;0.0;0.0;0.0;0.0
2017-07-08 23:00:00;44.016095;57.220924;101.23701916683648;0.0;0.0;0.0;0.0
2017-07-09 00:00:00;36.348592;47.25317;83.60176242235634;0.0;0.0;0.0;0.0
2017-07-09 01:00:00;37.478888;48.722554;86.20144180002396;0.0;0.0;0.0;0.0
2017-07-09 02:00:00;42.188714;54.845328;97.0340411355956;0.0;0.0;0.0;0.0
2017-07-09 03:00:00;47.079717;61.203631;108.28334799961432;0.0;0.0;0.0;0.0
2017-07-09 04:00:00;76.548774;99.513406;176.06218064944127;0.0;0.0;0.0;0.0
2017-07-09 05:00:00;129.69501;168.60352;298.2985292079216;0.0;0.0;0.0;0.0
2017-07-09 06:00:00;145.71034;189.42344;335.1337757630421;0.0;0.0;0.0;0.0
2017-07-09 07:00:00;136.83855;177.89011;314.72865824835105;0.0;0.0;0.0;0.0
2017-07-09 08:00:00;110.66548;143.86513;254.53060914765277;0.0;0.0;0.0;0.0
2017-07-09 09:00:00;105.24031;136.8124;242.05270178819381;0.0;0.0;0.0;0.0
2017-07-09 10:00:00;94.573114;122.94505;217.5181630642619;0.0;0.0;0.0;0.0
2017-07-09 11:00:00;88.249534;114.72439;202.9739273474775;0.0;0.0;0.0;0.0
2017-07-09 12:00:00;84.590462;109.9676;194.55806250321473;0.0;0.0;0.0;0.0
2017-07-09 13:00:00;77.332285;100.53197;177.8642554375616;0.0;0.0;0.0;0.0
2017-07-09 14:00:00;73.730494;95.849642;169.58013637311018;0.0;0.0;0.0;0.0
2017-07-09 15:00:00;70.254711;91.331124;161.5858356418507;0.0;0.0;0.0;0.0
2017-07-09 16:00:00;150.73168;195.95119;171.48087103863574;0.0;175.202;0.0;0.0
2017-07-09 17:00:00;6.5147153;8.4691299;186.5065990773025;0.0;0.0;0.0;171.52275
2017-07-09 18:00:00;88.451144;114.98649;203.4376313227136;0.0;0.0;0.0;0.0
2017-07-09 19:00:00;94.730491;123.14964;217.88012949299562;0.0;0.0;0.0;0.0
2017-07-09 20:00:00;101.21098;131.57427;232.78524867181798;0.0;0.0;0.0;0.0
2017-07-09 21:00:00;95.341507;123.94396;219.28546519263747;0.0;0.0;0.0;0.0
2017-07-09 22:00:00;72.914504;94.788855;167.70335809504934;0.0;0.0;0.0;0.0
2017-07-09 23:00:00;48.457629;62.994918;111.45254694418881;0.0;0.0;0.0;0.0
2017-07-10 00:00:00;36.297418;47.186643;83.48406123356753;0.0;0.0;0.0;0.0
2017-07-10 01:00:00;37.192302;48.349992;85.54229378373687;0.0;0.0;0.0;0.0
2017-07-10 02:00:00;36.823409;47.870431;84.69383979216558;0.0;0.0;0.0;0.0
2017-07-10 03:00:00;44.421446;57.74788;102.16932571754094;0.0;0.0;0.0;0.0
2017-07-10 04:00:00;72.376379;94.089293;166.46567280954278;0.0;0.0;0.0;0.0
2017-07-10 05:00:00;132.08889;171.71556;303.8044579624083;0.0;0.0;0.0;0.0
2017-07-10 06:00:00;155.51908;202.17481;357.6938906242573;0.0;0.0;0.0;0.0
2017-07-10 07:00:00;146.498;190.44739;336.94539038650146;0.0;0.0;0.0;0.0
2017-07-10 08:00:00;119.31466;155.10906;274.4237156478609;0.0;0.0;0.0;0.0
2017-07-10 09:00:00;113.80314;147.94408;261.747216945095;0.0;0.0;0.0;0.0
2017-07-10 10:00:00;101.88544;132.45107;234.33650114992173;0.0;0.0;0.0;0.0
2017-07-10 11:00:00;94.156136;122.40298;216.55911358163684;0.0;0.0;0.0;0.0
2017-07-10 12:00:00;90.729918;117.94889;208.67881126029116;0.0;0.0;0.0;0.0
2017-07-10 13:00:00;81.42253;105.84929;187.2718183159049;0.0;0.0;0.0;0.0
2017-07-10 14:00:00;77.464942;100.70442;178.1693668032596;0.0;0.0;0.0;0.0
2017-07-10 15:00:00;74.57327;96.945251;171.51852118776276;0.0;0.0;0.0;0.0
2017-07-10 16:00:00;76.912457;99.986194;176.89865086760028;0.0;0.0;0.0;0.0
2017-07-10 17:00:00;81.721047;106.23736;187.9584091129959;0.0;0.0;0.0;0.0
2017-07-10 18:00:00;90.486333;117.63223;208.11856486940536;0.0;0.0;0.0;0.0
2017-07-10 19:00:00;101.43292;131.8628;233.29572204629875;0.0;0.0;0.0;0.0
2017-07-10 20:00:00;104.50921;135.86198;240.37119303462987;0.0;0.0;0.0;0.0
2017-07-10 21:00:00;93.650005;121.74501;215.39501168322698;0.0;0.0;0.0;0.0
2017-07-10 22:00:00;72.769125;94.599862;167.36898707761517;0.0;0.0;0.0;0.0
2017-07-10 23:00:00;49.140457;63.882595;113.02305191539871;0.0;0.0;0.0;0.0
2017-07-11 00:00:00;37.811505;49.154956;86.9664614092738;0.0;0.0;0.0;0.0
2017-07-11 01:00:00;38.748721;50.373338;89.1220591931634;0.0;0.0;0.0;0.0
2017-07-11 02:00:00;38.369324;49.880122;88.2494457598343;0.0;0.0;0.0;0.0
2017-07-11 03:00:00;46.294983;60.183477;106.47846012814306;0.0;0.0;0.0;0.0
2017-07-11 04:00:00;75.402316;98.02301;173.42532589312944;0.0;0.0;0.0;0.0
2017-07-11 05:00:00;137.64365;178.93675;316.5804064868002;0.0;0.0;0.0;0.0
2017-07-11 06:00:00;162.074;210.6962;372.7701934190454;0.0;0.0;0.0;0.0
2017-07-11 07:00:00;152.69294;198.50082;351.1937514000481;0.0;0.0;0.0;0.0
2017-07-11 08:00:00;124.3128;161.60664;285.9194453159423;0.0;0.0;0.0;0.0
2017-07-11 09:00:00;118.5439;154.10707;272.6509649786533;0.0;0.0;0.0;0.0
2017-07-11 10:00:00;106.12931;137.9681;244.0974037953379;0.0;0.0;0.0;0.0
2017-07-11 11:00:00;98.056688;127.47369;225.5303814112588;0.0;0.0;0.0;0.0
2017-07-11 12:00:00;94.490482;122.83763;217.32810956125357;0.0;0.0;0.0;0.0
2017-07-11 13:00:00;84.791232;110.2286;195.01983437032214;0.0;0.0;0.0;0.0
2017-07-11 14:00:00;80.656749;104.85377;185.51052345308418;0.0;0.0;0.0;0.0
2017-07-11 15:00:00;83.292495;108.28024;178.5993291552759;0.0;12.97341;0.0;0.0
2017-07-11 16:00:00;80.074098;104.09633;184.17042615324;0.0;0.0;0.0;0.0
2017-07-11 17:00:00;79.677287;103.58047;195.69200884026205;0.0;0.0;0.0;12.434248
2017-07-11 18:00:00;94.227382;122.4956;216.72297954343972;0.0;0.0;0.0;0.0
2017-07-11 19:00:00;105.64784;137.34219;242.9900234939107;0.0;0.0;0.0;0.0
2017-07-11 20:00:00;108.84796;141.50235;250.35031118744496;0.0;0.0;0.0;0.0
2017-07-11 21:00:00;97.512152;126.7658;224.2779492386388;0.0;0.0;0.0;0.0
2017-07-11 22:00:00;75.760979;98.489273;174.25025278857967;0.0;0.0;0.0;0.0
2017-07-11 23:00:00;51.17412;66.526355;117.70047501901205;0.0;0.0;0.0;0.0
2017-07-12 00:00:00;43.820829;56.967077;100.78790571277348;0.0;0.0;0.0;0.0
2017-07-12 01:00:00;44.948823;58.433471;103.38229399394187;0.0;0.0;0.0;0.0
2017-07-12 02:00:00;44.544904;57.908375;102.45327944134077;0.0;0.0;0.0;0.0
2017-07-12 03:00:00;53.790729;69.927947;123.71867632093468;0.0;0.0;0.0;0.0
2017-07-12 04:00:00;87.311332;113.50473;200.81606268706776;0.0;0.0;0.0;0.0
2017-07-12 05:00:00;159.50278;207.35361;366.856384856056;0.0;0.0;0.0;0.0
2017-07-12 06:00:00;187.89154;244.259;432.15054522141554;0.0;0.0;0.0;0.0
2017-07-12 07:00:00;177.2514;230.42682;407.6782191124856;0.0;0.0;0.0;0.0
2017-07-12 08:00:00;220.03231;286.042;330.8723114370977;0.0;175.202;0.0;0.0
2017-07-12 09:00:00;62.319181;81.014936;314.85687123645;0.0;0.0;0.0;171.52275
