from;BB-ch4;BB-ch4;BB-ch4;BB-ch4;BB-ch4;BB-ch4;BB-ch4;BB-ch4-import;BB-ch4-shortage
2017-01-05 00:00:00;12.17616;439.57802;0.0;405.1665525114155;0.0;0.0;0.0;0.0;856.92073
2017-01-05 01:00:00;12.17616;448.79384;0.0;405.1665525114155;0.0;0.0;0.0;0.0;866.13655
2017-01-05 02:00:00;12.17616;455.8266;0.0;405.1665525114155;0.0;0.0;0.0;0.0;873.16931
2017-01-05 03:00:00;12.17616;479.97034;0.0;405.1665525114155;0.0;0.0;0.0;0.0;897.31305
2017-01-05 04:00:00;12.17616;537.57672;0.0;405.1665525114155;0.0;0.0;0.0;0.0;954.91943
2017-01-05 05:00:00;12.17616;721.70614;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1139.0489
2017-01-05 06:00:00;12.17616;858.73561;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1276.0783
2017-01-05 07:00:00;12.17616;883.48775;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1300.8305
2017-01-05 08:00:00;12.17616;884.96908;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1302.3118
2017-01-05 09:00:00;12.17616;866.68455;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1284.0273
2017-01-05 10:00:00;12.17616;835.37099;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1252.7137
2017-01-05 11:00:00;12.17616;811.23823;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1228.5809
2017-01-05 12:00:00;12.17616;781.88867;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1199.2314
2017-01-05 13:00:00;12.17616;746.58009;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1163.9228
2017-01-05 14:00:00;12.17616;796.86067;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1214.2034
2017-01-05 15:00:00;12.17616;748.84918;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1166.1919
2017-01-05 16:00:00;12.17616;755.22737;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1172.5701
2017-01-05 17:00:00;0.0;723.19409;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1128.3606
2017-01-05 18:00:00;0.0;751.72362;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1156.8902
2017-01-05 19:00:00;0.0;714.98612;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1120.1527
2017-01-05 20:00:00;0.0;663.77896;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1068.9455
2017-01-05 21:00:00;0.0;609.82759;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1014.9941
2017-01-05 22:00:00;0.0;538.75182;0.0;405.1665525114155;0.0;0.0;0.0;0.0;943.91837
2017-01-05 23:00:00;0.0;460.07347;0.0;405.1665525114155;0.0;0.0;0.0;0.0;865.24003
2017-01-06 00:00:00;0.0;505.69739;0.0;405.1665525114155;0.0;0.0;0.0;0.0;910.86395
2017-01-06 01:00:00;0.0;516.20837;0.0;405.1665525114155;0.0;0.0;0.0;0.0;921.37492
2017-01-06 02:00:00;0.0;524.25247;0.0;405.1665525114155;0.0;0.0;0.0;0.0;929.41903
2017-01-06 03:00:00;0.0;551.7959;0.0;405.1665525114155;0.0;0.0;0.0;0.0;956.96245
2017-01-06 04:00:00;0.0;617.1632;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1022.3297
2017-01-06 05:00:00;0.0;858.39066;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1263.5572
2017-01-06 06:00:00;0.0;998.34236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1403.5089
2017-01-06 07:00:00;0.0;998.34236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1403.5089
2017-01-06 08:00:00;0.0;998.34236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1403.5089
2017-01-06 09:00:00;12.17616;998.34236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1415.6851
2017-01-06 10:00:00;12.17616;962.18235;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1379.5251
2017-01-06 11:00:00;12.17616;976.2206;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1393.5633
2017-01-06 12:00:00;0.0;861.9239;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1267.0905
2017-01-06 13:00:00;0.0;898.06404;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1303.2306
2017-01-06 14:00:00;0.0;827.93699;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1233.1035
2017-01-06 15:00:00;0.0;860.365;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1265.5316
2017-01-06 16:00:00;0.0;866.98361;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1272.1502
2017-01-06 17:00:00;0.0;877.90604;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1283.0726
2017-01-06 18:00:00;0.0;863.04027;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1268.2068
2017-01-06 19:00:00;0.0;819.90965;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1225.0762
2017-01-06 20:00:00;0.0;760.32498;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1165.4915
2017-01-06 21:00:00;0.0;698.64177;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1103.8083
2017-01-06 22:00:00;0.0;617.49813;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1022.6647
2017-01-06 23:00:00;0.0;529.00514;0.0;405.1665525114155;0.0;0.0;0.0;0.0;934.17169
2017-01-07 00:00:00;0.0;539.05074;0.0;405.1665525114155;0.0;0.0;0.0;0.0;944.2173
2017-01-07 01:00:00;0.0;552.67702;0.0;405.1665525114155;0.0;0.0;0.0;0.0;957.84357
2017-01-07 02:00:00;0.0;564.50986;0.0;405.1665525114155;0.0;0.0;0.0;0.0;969.67641
2017-01-07 03:00:00;0.0;577.69595;0.0;405.1665525114155;0.0;0.0;0.0;0.0;982.8625
2017-01-07 04:00:00;0.0;654.29134;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1059.4579
2017-01-07 05:00:00;0.0;848.8334;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1254.0
2017-01-07 06:00:00;0.0;998.34236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1403.5089
2017-01-07 07:00:00;0.0;998.34236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1403.5089
2017-01-07 08:00:00;0.0;998.34236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1403.5089
2017-01-07 09:00:00;0.0;960.72158;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1365.8881
2017-01-07 10:00:00;0.0;952.05206;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1357.2186
2017-01-07 11:00:00;0.0;913.02091;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1318.1875
2017-01-07 12:00:00;0.0;882.28371;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1287.4503
2017-01-07 13:00:00;0.0;874.28863;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1279.4552
2017-01-07 14:00:00;0.0;858.41065;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1263.5772
2017-01-07 15:00:00;0.0;806.13072;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1211.2973
2017-01-07 16:00:00;0.0;842.8012;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1247.9678
2017-01-07 17:00:00;0.0;827.12944;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1232.296
2017-01-07 18:00:00;0.0;792.50533;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1197.6719
2017-01-07 19:00:00;0.0;783.51083;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1188.6774
2017-01-07 20:00:00;0.0;776.72504;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1181.8916
2017-01-07 21:00:00;0.0;722.16636;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1127.3329
2017-01-07 22:00:00;0.0;611.66176;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1016.8283
2017-01-07 23:00:00;0.0;528.63285;0.0;405.1665525114155;0.0;0.0;0.0;0.0;933.7994
2017-01-08 00:00:00;0.0;503.57172;0.0;405.1665525114155;0.0;0.0;0.0;0.0;908.73827
2017-01-08 01:00:00;0.0;523.30737;0.0;405.1665525114155;0.0;0.0;0.0;0.0;928.47392
2017-01-08 02:00:00;0.0;544.31315;0.0;405.1665525114155;0.0;0.0;0.0;0.0;949.4797
2017-01-08 03:00:00;0.0;547.22693;0.0;405.1665525114155;0.0;0.0;0.0;0.0;952.39348
2017-01-08 04:00:00;0.0;623.92925;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1029.0958
2017-01-08 05:00:00;0.0;843.05834;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1248.2249
2017-01-08 06:00:00;0.0;894.74243;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1299.909
2017-01-08 07:00:00;0.0;888.97656;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1294.1431
2017-01-08 08:00:00;0.0;862.94759;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1268.1141
2017-01-08 09:00:00;0.0;840.99462;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1246.1612
2017-01-08 10:00:00;0.0;815.26507;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1220.4316
2017-01-08 11:00:00;0.0;775.65035;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1180.8169
2017-01-08 12:00:00;0.0;746.94313;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1152.1097
2017-01-08 13:00:00;0.0;781.08013;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1186.2467
2017-01-08 14:00:00;0.0;681.20809;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1086.3746
2017-01-08 15:00:00;0.0;735.93278;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1141.0993
2017-01-08 16:00:00;0.0;759.56923;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1164.7358
2017-01-08 17:00:00;0.0;784.04432;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1189.2109
2017-01-08 18:00:00;0.0;785.46415;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1190.6307
2017-01-08 19:00:00;0.0;768.19077;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1173.3573
2017-01-08 20:00:00;0.0;736.40797;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1141.5745
2017-01-08 21:00:00;0.0;702.62079;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1107.7873
2017-01-08 22:00:00;0.0;623.22907;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1028.3956
2017-01-08 23:00:00;0.0;537.33767;0.0;405.1665525114155;0.0;0.0;0.0;0.0;942.50422
2017-01-09 00:00:00;0.0;459.95958;0.0;405.1665525114155;0.0;0.0;0.0;0.0;865.12613
2017-01-09 01:00:00;0.0;469.56897;0.0;405.1665525114155;0.0;0.0;0.0;0.0;874.73553
2017-01-09 02:00:00;0.0;477.22179;0.0;405.1665525114155;0.0;0.0;0.0;0.0;882.38834
2017-01-09 03:00:00;0.0;543.57716;0.0;405.1665525114155;0.0;0.0;0.0;0.0;948.74372
2017-01-09 04:00:00;0.0;520.99022;0.0;405.1665525114155;0.0;0.0;0.0;0.0;926.15678
2017-01-09 05:00:00;0.0;753.76691;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1158.9335
2017-01-09 06:00:00;0.0;898.18647;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1303.353
2017-01-09 07:00:00;0.0;925.13442;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1330.301
2017-01-09 08:00:00;0.0;926.69428;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1331.8608
2017-01-09 09:00:00;0.0;907.56911;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1312.7357
2017-01-09 10:00:00;0.0;874.72225;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1279.8888
2017-01-09 11:00:00;0.0;849.48831;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1254.6549
2017-01-09 12:00:00;0.0;818.51912;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1223.6857
2017-01-09 13:00:00;0.0;823.10351;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1228.2701
2017-01-09 14:00:00;0.0;749.24977;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1154.4163
2017-01-09 15:00:00;0.0;782.59973;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1187.7663
2017-01-09 16:00:00;0.0;788.88514;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1194.0517
2017-01-09 17:00:00;0.0;798.97452;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1204.1411
2017-01-09 18:00:00;0.0;785.701;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1190.8676
2017-01-09 19:00:00;12.17616;746.83504;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1164.1778
2017-01-09 20:00:00;12.17616;692.91831;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1110.261
2017-01-09 21:00:00;12.17616;636.69466;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1054.0374
2017-01-09 22:00:00;12.17616;562.75466;0.0;405.1665525114155;0.0;0.0;0.0;0.0;980.09737
2017-01-09 23:00:00;12.17616;481.2908;0.0;405.1665525114155;0.0;0.0;0.0;0.0;898.63351
2017-01-10 00:00:00;12.17616;449.22284;0.0;405.1665525114155;0.0;0.0;0.0;0.0;866.56555
2017-01-10 01:00:00;12.17616;458.63288;0.0;405.1665525114155;0.0;0.0;0.0;0.0;875.97559
2017-01-10 02:00:00;12.17616;465.81971;0.0;405.1665525114155;0.0;0.0;0.0;0.0;883.16242
2017-01-10 03:00:00;12.17616;490.47948;0.0;405.1665525114155;0.0;0.0;0.0;0.0;907.82219
2017-01-10 04:00:00;12.17616;549.30169;0.0;405.1665525114155;0.0;0.0;0.0;0.0;966.6444
2017-01-10 05:00:00;12.17616;737.3179;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1154.6606
2017-01-10 06:00:00;12.17616;877.59846;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1294.9412
2017-01-10 07:00:00;12.17616;902.92639;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1320.2691
2017-01-10 08:00:00;12.17616;904.40605;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1321.7488
2017-01-10 09:00:00;12.17616;885.71545;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1303.0582
2017-01-10 10:00:00;12.17616;853.71672;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1271.0594
2017-01-10 11:00:00;12.17616;829.04022;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1246.3829
2017-01-10 12:00:00;12.17616;799.03245;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1216.3752
2017-01-10 13:00:00;12.17616;762.93873;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1180.2814
2017-01-10 14:00:00;12.17616;771.60335;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1188.9461
2017-01-10 15:00:00;12.17616;764.3768;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1181.7195
2017-01-10 16:00:00;12.17616;812.71236;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1230.0551
2017-01-10 17:00:00;12.17616;739.92999;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1157.2727
2017-01-10 18:00:00;12.17616;768.16536;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1185.5081
2017-01-10 19:00:00;12.17616;730.59232;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1147.935
2017-01-10 20:00:00;12.17616;678.24062;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1095.5833
2017-01-10 21:00:00;12.17616;623.09998;0.0;405.1665525114155;0.0;0.0;0.0;0.0;1040.4427
2017-01-10 22:00:00;12.17616;550.42945;0.0;405.1665525114155;0.0;0.0;0.0;0.0;967.77216
2017-01-10 23:00:00;12.17616;470.15067;0.0;405.1665525114155;0.0;0.0;0.0;0.0;887.49339
2017-01-11 00:00:00;12.17616;439.50035;0.0;405.1665525114155;0.0;0.0;0.0;0.0;856.84307
2017-01-11 01:00:00;12.17616;448.71854;0.0;405.1665525114155;0.0;0.0;0.0;0.0;866.06125
2017-01-11 02:00:00;12.17616;455.75605;0.0;405.1665525114155;0.0;0.0;0.0;0.0;873.09877
2017-01-11 03:00:00;12.17616;479.91253;0.0;405.1665525114155;0.0;0.0;0.0;0.0;897.25524
