from;r120640428428-r120670124124-electricity-transmission;r120640472472-r120670124124-electricity-transmission;r120670124124-biomass_gas-bpchp_heat_high;r120670124124-biomass_gas-bpchp_heat_low_central;r120670124124-biomass_gas-bpchp_heat_low_decentral;r120670124124-biomass_solid-bpchp_heat_high;r120670124124-biomass_solid-bpchp_heat_low_central;r120670124124-biomass_solid-bpchp_heat_low_decentral;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity;r120670124124-electricity-import;r120670124124-electricity-large_battery_storage;r120670124124-electricity-pv_agri_horizontal;r120670124124-electricity-pv_agri_vertical;r120670124124-electricity-pv_ground;r120670124124-electricity-pv_rooftop;r120670124124-electricity-small_battery_storage;r120670124124-electricity-wind;r120670124124-h2-bpchp_heat_high;r120670124124-r120670201201-electricity-transmission;r120670124124-residual_waste-bpchp_heat_high;r120670124124-residual_waste-bpchp_heat_low_central
2019-04-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.032263821909685984;2.0717581558242446;1.5821782576465917;1.3224636032024326;1.3223461144346287;0.0;0.0;0.0006494251404652824;0.49951876955766894;0.1825741042061452;0.0;3.665868533975215;0.0;0.0;0.0;0.0;0.0;0.0;10.679620785897077;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03231153786136125;2.08719393381231;1.5416318626129166;1.3224636032024326;0.9497081778941094;0.0;0.0;0.0005860812705580445;0.4475907500868326;0.18175538625006385;0.0;2.9027861817819147;0.0;0.0;0.0;0.0;0.0;0.0;9.4660275147725;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03345995335943662;2.1397331308581893;1.5245444532765937;1.3224636032024326;0.9796088169886441;0.0;0.0;0.0005409204961952167;0.41338315878139364;0.1809439782757332;0.0;2.665972176728552;0.0;0.0;0.0;0.0;0.0;0.0;9.26065019196717;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007509217749411195;2.060092144076645;1.6823857768016588;1.3224636032024326;0.8345860741400077;0.0;0.0;0.000514064895779891;0.3929707584925975;0.1809439782757332;0.0;3.1899392199455567;0.0;0.0;0.0;0.0;0.0;0.0;9.671404837579823;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006750109643610164;1.7718416341802905;1.737992261420262;1.3224636032024326;0.9284513491527241;0.0;0.0;0.001044945568790641;0.37581668456996326;0.1809439782757332;0.0;3.4581242658223816;0.0;0.0;0.0;0.0;0.0;0.0;9.783428831836188;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6503571733453803;1.5144078545184645;1.3224636032024326;1.1494104787813257;0.0;0.0;0.0;0.36343814681095565;0.1809439782757332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.825247701398769;0.35577353353552343;0.0;0.0;0.0;0.0;0.0
2019-04-01 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7680871923424495;1.3499053375232095;1.3224636032024326;1.3416119630925327;0.0;0.0;0.0004750673278562178;0.35971537026941586;0.18175538625006385;0.0;0.0;7.632767982355217;0.0;0.0;0.0;0.0;0.0;3.790145139050877;10.166636763312301;0.0;0.0;0.0;0.0;0.0
2019-04-01 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.670923418406731;1.2369546656426118;1.3219055052693087;1.498397175392867;0.0;0.0;0.0004900297522574484;0.37104474132489246;0.18182653990399464;0.0;0.0;0.0;4.675864824665888;0.0;0.0;0.0;0.0;1.605677251026775;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.456250958150508;1.2945884700126096;1.321347407336185;1.6725604326119514;0.0;0.0;0.0005237593977418726;0.39658443055007486;0.17672935287983232;0.0;0.0;0.0;6.318584810938902;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2791675404544716;1.58391596029114;1.321347407336185;1.6515973910391266;0.0;0.0;0.0005774393785536031;0.26974847584377515;0.17262974604532338;0.0;0.0;0.0;6.278983960388576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1569341241790398;1.936090362872156;1.321347407336185;1.4815554522219359;0.0;0.0;0.0006254306565417862;0.47356870701043696;0.17201819943663968;0.0;0.0;0.0;6.542139683712936;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0504120546855524;1.9902487619530567;1.321347407336185;1.274461917677967;0.0;0.0;0.0006317282519959317;0.4783371719158589;0.17224206982700735;0.0;0.0;0.0;6.287681111647623;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9489844129192898;1.8332762897496875;1.321347407336185;1.2448307207716525;0.0;0.0;0.0005998185373967363;0.4541755128642076;0.17076922576339845;0.0;0.0;0.0;5.973983387941816;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8172359591810532;1.6563202371369055;1.321347407336185;1.0661796891304125;0.0;0.0;0.00047054969394376927;0.35629467122262737;0.1646774074465124;0.0;0.0;0.0;5.38252592114764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6962893869911579;1.2673644619181572;1.1417051323553344;0.9119677229479346;0.0;0.0;0.0003362567247403628;0.25460962089602784;0.15232163726214878;0.0;0.0;0.0;4.424594219095501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6022523209157958;0.9484960266876751;1.0874323804780592;0.7393499143692701;0.0;0.0;0.0002199416157593636;0.1665371940174301;0.14757212551034135;0.0;0.0;0.0;3.6918599035943314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.574842613454574;0.6979772287991747;1.0874323804780592;0.507419435627465;0.0;0.0;0.00022498146416053856;0.170353307707907;0.1495140508497033;0.0;0.0;0.0;3.1877639983810444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.53449032205473;0.5551959948580987;1.0874323804780592;0.28883565000195816;0.0;0.0;0.0002263675653690138;0.17140284717358134;0.1504499163725438;0.0;0.0;0.0;2.78803347850434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5153760183130063;0.5117534287502662;1.0874323804780592;0.19190798696329922;0.0;0.0;0.0002545769559463255;0.19276266457542843;0.14903727603218578;0.0;0.0;0.0;2.6485243320681913;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4984762046771021;0.4998791273474588;1.0874323804780592;0.13282410775335218;0.0;0.0;0.0003546106531427074;0.26850699872864103;0.15125796961020765;0.0;0.0;0.0;2.6387313992479644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5028201120820287;0.5111741945354952;1.0874323804780592;0.08483539994820351;0.0;0.0;0.000539492065767398;0.4084970209815527;0.15908048920344128;0.0;0.0;0.0;2.754379089294548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5615646599207409;0.6183325242681486;1.21458006243111;0.27908435659590486;0.0;0.0;0.0006479948194781425;0.49065402471076813;0.1724646430520811;0.0;0.0;0.0;2.123734994673344;0.0;0.0;0.0;0.0;1.2135932711248878;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7063285973957772;0.9621080307347961;1.21458006243111;0.41878589078964684;0.0;0.0;0.0006077128895614735;0.4601530230937367;0.18678088080075686;0.0;0.0;0.0;0.850013690340067;0.0;0.0;0.0;0.0;3.0993305077953184;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9797295483801496;1.4130418669336984;1.2156962582973578;0.6886673261871781;0.0;0.0;0.0005365857812491225;0.4062964166665446;0.18507511933225682;0.0;0.0;0.0;1.9390779394602626;0.0;0.0;0.0;0.0;2.949965182118171;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004167751212001677;1.194382766796032;1.6962873979568882;1.2156962582973578;1.2251297132173051;0.0;0.0;0.00048293128632717305;0.36566986675295243;0.18340023137449882;0.0;0.0;0.0;3.028605063324157;0.0;0.0;0.0;0.0;2.856611853569207;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004215467163676941;1.222061296991344;1.8576041267698924;1.2156962582973578;1.2953511311148358;0.0;0.0;0.00044095933087156457;0.333889197756462;0.18175538625006385;0.0;0.0;0.0;0.7525327650165714;0.0;0.0;0.0;0.0;5.358481058657933;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0053638826617523104;1.2664142417989817;1.968817096005942;1.2156962582973578;1.4124634217592849;0.0;0.0;0.0003969917727272601;0.300597481971479;0.1809439782757332;0.0;0.0;0.0;0.4881043197257027;0.0;0.0;0.0;0.0;5.8625890328175565;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007509217749411195;1.2468149900778356;2.0748169573095034;1.2156962582973578;1.5064790987181513;0.0;0.0;0.0003633537609633388;0.2751271767172981;0.18013978281672996;0.0;0.0;0.0;0.4576511455337604;0.0;0.0;0.0;0.0;6.0492956899134915;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006750109643610164;1.1432933874072424;2.091614749537823;1.2156962582973578;1.43987196467015;0.0;0.0;0.0003381090682339006;0.2560121935137891;0.1793427041317002;0.0;0.0;0.0;1.6839237145769275;0.0;0.0;0.0;0.0;4.648995761692979;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9901103039139405;1.9143690798181945;1.2156962582973578;1.7882592500359957;0.0;0.0;0.0003270765099449823;0.2476584706681753;0.1793427041317002;0.0;0.0;0.0;1.4813900588770013;0.0;0.0;0.0;0.0;4.854373084498308;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8608196247643403;1.7510250312526385;1.2156962582973578;1.6469726989831388;0.0;0.0;0.00032199453509715526;0.24381045932979253;0.18013978281672996;0.0;0.0;0.0;1.0070714340619977;0.0;0.0;0.0;0.0;4.891714415917098;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8188801808301043;1.68788850184215;1.2151381603642337;1.5009990985559032;0.0;0.0;0.000335641015515456;0.2541434131422447;0.18020308865485182;0.0;0.0;0.0;3.6411561877685017;0.0;0.0;0.0;0.0;2.016431896636501;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8521189590331599;1.793309128930862;1.21458006243111;1.4178516553793215;0.0;0.0;0.00036757621759016354;0.2783243710093554;0.1751371965475816;0.0;0.0;0.0;5.731688949548979;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9311170632596528;2.0507787373961444;1.21458006243111;1.551296194041238;0.0;0.0;0.00042559161936282585;0.322252948089483;0.17341800972589566;0.0;0.0;0.0;6.243868606562887;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.96844392634269;2.2798658693384333;1.21458006243111;1.3193389297200346;0.0;0.0;0.00046648545140705815;0.35321727477114956;0.1736036206296041;0.0;0.0;0.0;6.3095161686844285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9695697187620104;2.176472562002273;1.21458006243111;1.4343341222981665;0.0;0.0;0.0004806193371201318;0.3639192861167133;0.17464544754552375;0.0;0.0;0.0;6.334001818492917;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.895928683152605;1.7886752552120664;1.21458006243111;1.304948910810762;0.0;0.0;0.00046668126591921063;0.3533655432072488;0.1739761595805515;0.0;0.0;0.0;5.7319412956602624;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7747195876309881;1.6102711170627393;1.21458006243111;0.9843003814716782;0.0;0.0;0.0003754997979088882;0.28432401245190925;0.16936017732650804;0.0;0.0;0.0;5.0379308381728425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-02 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6523299463267453;1.4532986448605274;1.0874323804780592;0.9378466201012373;0.0;0.0;0.00027395512585509847;0.2074355859807658;0.15742331889293848;0.0;0.0;0.0;4.496040451766128;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5670499890822527;0.9907801243659654;1.0835429715823053;0.8648996626752277;0.0;0.0;0.00017528827450635583;0.1327262113614019;0.15253849511886244;0.0;0.0;0.0;3.791712742460522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5260524736506542;0.780807721511442;1.0835429715823053;0.5529263664088772;0.0;0.0;0.00018344828603251176;0.1389048757220507;0.15457008155476576;0.0;0.0;0.0;3.2369879387161276;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4944469625958271;0.5902396648517502;1.0835429715823053;0.3255909874537257;0.0;0.0;0.00018595253072908026;0.14080106023201555;0.15629263157147752;0.0;0.0;0.0;2.7911002308178308;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.47634141231471333;0.5224692617235317;1.0835429715823053;0.2585245020658933;0.0;0.0;0.00021410398475248387;0.1621170087594544;0.154853364852954;0.0;0.0;0.0;2.6580626252836046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4530021106184844;0.5001687444548443;1.0835429715823053;0.175696731667059;0.0;0.0;0.0003057210578798264;0.23148837456505345;0.15642287588958062;0.0;0.0;0.0;2.600627529835206;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4554952568878438;0.5013272128843864;1.0835429715823053;0.1694894938585635;0.0;0.0;0.00045443963459588615;0.3440963245387233;0.1636915178760048;0.0;0.0;0.0;1.78456393178174;0.0;0.0;0.0;0.0;0.9335332854806828;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5142712909757348;0.5129118971798085;1.0835429715823053;0.1316307613577088;0.0;0.0;0.0004924935080987673;0.3729102681518218;0.17408402937181897;0.0;0.0;0.0;0.1946211784916012;0.0;0.0;0.0;0.0;2.5952225336356953;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03484618034129447;0.597600919057136;0.6724909233492462;1.0835429715823053;0.13417015941105648;0.0;0.0;0.0004481547184672396;0.33933746026883077;0.16932273643824697;0.0;0.0;3.1482308447146616;0.0;0.0;0.0;0.0;0.0;6.179990349881245;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03484618034129447;0.6631912290693666;1.1367471464882821;1.0835429715823053;0.29980446699278374;0.0;0.0;0.000382408342471551;0.28955508080719955;0.17614289363176455;0.0;5.875168466065997;0.0;0.0;0.0;0.0;0.0;0.0;9.559380843321465;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03484618034129447;0.7312234632030287;1.7275660455541293;1.0835429715823053;0.8931073799033871;0.0;0.0;0.00032467785014055647;0.24584223379161932;0.17742642136138767;0.0;6.569909372114308;0.0;0.0;0.0;0.0;0.0;0.0;11.463788745701601;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03231153786136125;0.759335095590509;2.0910355153229734;1.0835429715823053;1.3596077237525546;0.0;0.0;0.0002707331582651862;0.3529048456874062;0.17699323639198358;0.0;5.943859069127325;0.0;0.0;0.0;0.0;0.0;0.0;11.799860728474684;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03345995335943662;0.8002543170151208;2.3166472419761654;1.0835429715823053;1.556452936795655;0.0;0.0;0.00023673189030710986;0.18507172710179334;0.17546082741889282;0.0;3.6696434561153017;0.0;0.0;0.0;0.0;0.0;0.0;9.820770163254977;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03484618034129447;0.817451110695208;2.445816471870233;1.0835429715823053;1.4962841043166741;0.0;0.0;0.0011127100032474536;0.169768654318244;0.17470453074898382;0.0;4.997543357601295;0.0;0.0;0.0;0.0;0.0;0.0;11.221070091477484;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03484618034129447;0.769180103937096;2.0933524521823714;1.0835429715823053;1.5284132548450737;0.0;0.0;0.0016261283190039703;0.1563390982762279;0.17395472589598385;0.0;16.617443879946745;0.0;0.0;0.0;0.0;0.0;0.0;10.380890134544778;0.0;0.0;0.0;12.077808660781322;0.0;0.0
2019-04-03 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.028096070697684307;0.729850095379453;1.6360470396206466;1.0835429715823053;1.3091882321997934;0.0;0.0;0.0015752640042279759;0.14892283427466405;0.17321132963147112;0.0;3.620046312920664;0.0;0.0;0.0;0.0;0.0;0.0;7.916362260874841;0.0;0.0;0.0;0.8141178894360674;0.0;0.0
2019-04-03 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7079131194429792;1.4477959198200363;1.0835429715823053;1.5448022468026268;0.0;0.0;0.0;0.15198297656643237;0.17395472589598385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.611654430274191;0.4983375298361725;0.0;0.0;0.0;0.0;0.0
2019-04-03 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6832998002053849;1.2719983356369529;1.0835429715823053;1.3632749686113106;0.0;0.0;0.0;0.1576089223714175;0.17474238899864422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7923839081229114;2.942083479283104;0.0;0.0;0.0;0.0;0.0
2019-04-03 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.728363019648107;1.2537524578709311;1.0835429715823053;1.4130658837538208;0.0;0.0;0.0;0.18609520361945764;0.1705283229542242;0.0;0.0;15.930222813174513;0.0;0.0;0.0;0.0;0.0;0.0;20.76557067260336;0.0;0.0;0.0;0.0;0.0
2019-04-03 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8333087720208999;1.5065881926185754;1.0835429715823053;1.5142957288737064;0.0;0.0;0.0;0.21360336652833;0.16879352946653844;0.0;0.0;0.0;5.320132561090356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9105336132416448;1.8208227541321602;1.0835429715823053;1.456854754493404;0.0;0.0;0.0;0.23656903159138437;0.16969362917398237;0.0;0.0;0.0;5.678016754214881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9258074643392711;1.8384893976833323;1.0835429715823053;1.309799602383274;0.0;0.0;0.0;0.2435096213177342;0.17067623282858;0.0;0.0;0.0;5.571825290134497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8492805291771454;1.6867300334124509;1.0835429715823053;1.1516193433890103;0.0;0.0;0.0;0.2399108711590395;0.16998588069108928;0.0;0.0;0.0;5.1810696294110405;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7183808206344844;1.5508996100493506;1.0835429715823053;0.9355655137474664;0.0;0.0;0.0;0.1985952236080597;0.1646774074465124;0.0;0.0;0.0;4.651661547068179;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-03 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6053229837187175;1.192353631106148;1.0835429715823053;0.718130182740393;0.0;0.0;4.729004510867769e-05;0.15275365005223104;0.15303010999360067;0.0;0.0;0.0;3.905180819238504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-04 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.585663655214595;0.8584251062907692;1.1417051323553344;0.4498284253909081;0.0;0.0;0.0002627820821955178;0.19897548927157083;0.148261714881885;0.0;0.0;0.0;3.383122305487258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-04 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5165813022993272;0.5986385609659312;1.1417051323553344;0.283073272473429;0.0;0.0;0.00027691021991316673;0.2096731483028809;0.15021599475040615;0.0;0.0;0.0;2.9001643213672224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-04 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.49496018237122336;0.5224692617235317;1.1417051323553344;0.16307192213152388;0.0;0.0;0.0002853947115764411;0.21609750519135593;0.15115625400809565;0.0;0.0;0.0;2.6897456524926415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-04 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.48065267602670875;0.4992998931326876;1.1417051323553344;0.10551757427608391;0.0;0.0;0.00032887831704006256;0.06710843833247887;0.14903727603218578;0.0;0.0;0.0;2.4436498684725194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-04 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4751634056960212;0.5056714694951697;1.1417051323553344;0.0937643714758181;0.0;0.0;0.00045799215343170837;0.34678624984717055;0.1505478382974837;0.0;0.0;0.0;2.71409645932043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
