from;BB-ch4-boiler_large;BB-ch4-bpchp;BB-electricity-heatpump_large;BB-electricity-pth;BB-h2-bpchp;BB-heat_central;BB-heat_central;BB-heat_central;BB-heat_central-shortage;BB-heat_central-storage
2017-02-09 06:00:00;0.0;0.0;0.0;0.0;2441.9144;1517.6804901071748;0.0;924.23391;0.0;0.0
2017-02-09 07:00:00;0.0;0.0;0.0;0.0;1975.6373;1483.172091691643;0.0;492.46523;0.0;0.0
2017-02-09 08:00:00;0.0;0.0;0.0;0.0;0.0;1479.6552141885627;0.0;0.0;0.0;1479.6552
2017-02-09 09:00:00;0.0;0.0;0.0;0.0;0.0;1446.7020423283282;0.0;0.0;0.0;1446.702
2017-02-09 10:00:00;0.0;0.0;0.0;0.0;0.0;1399.2211625009481;0.0;0.0;0.0;1399.2212
2017-02-09 11:00:00;0.0;0.0;0.0;0.0;0.0;1353.8630481722496;0.0;0.0;0.0;1353.863
2017-02-09 12:00:00;0.0;0.0;0.0;0.0;0.0;1321.2231482601012;0.0;0.0;0.0;1321.2231
2017-02-09 13:00:00;0.0;0.0;0.0;0.0;0.0;1281.7561880249891;0.0;0.0;0.0;1281.7562
2017-02-09 14:00:00;0.0;0.0;0.0;0.0;0.0;1294.455475098382;0.0;0.0;0.0;1294.4555
2017-02-09 15:00:00;0.0;0.0;0.0;0.0;0.0;1297.2548541124636;0.0;0.0;0.0;1297.2549
2017-02-09 16:00:00;0.0;0.0;0.0;0.0;0.0;1337.553958643297;0.0;0.0;0.0;1337.554
2017-02-09 17:00:00;0.0;0.0;0.0;0.0;0.0;1364.2651585153737;0.0;0.0;0.0;1364.2652
2017-02-09 18:00:00;0.0;0.0;0.0;0.0;0.0;1361.4229459881883;0.0;0.0;0.0;1361.4229
2017-02-09 19:00:00;0.0;0.0;0.0;0.0;0.0;1326.70869786104;0.0;0.0;0.0;1326.7087
2017-02-09 20:00:00;0.0;0.0;0.0;0.0;687.96014;1261.2194005581837;0.0;0.0;0.0;573.25926
2017-02-09 21:00:00;0.0;0.0;0.0;0.0;1149.0007;1149.000666988379;0.0;0.0;0.0;0.0
2017-02-09 22:00:00;0.0;0.0;0.0;0.0;986.65053;986.6505273032079;0.0;0.0;0.0;0.0
2017-02-09 23:00:00;0.0;0.0;0.0;0.0;802.2634;802.2634002218019;0.0;0.0;0.0;0.0
2017-02-10 00:00:00;0.0;0.0;0.0;0.0;760.48306;760.4830553511862;0.0;0.0;0.0;0.0
2017-02-10 01:00:00;0.0;0.0;0.0;0.0;777.84314;777.843141662488;0.0;0.0;0.0;0.0
2017-02-10 02:00:00;0.0;0.0;0.0;0.0;466.06486;792.0075713674054;0.0;0.0;0.0;325.94271
2017-02-10 03:00:00;0.0;0.0;0.0;0.0;391.77197;839.5832126600102;0.0;0.0;0.0;447.81124
2017-02-10 04:00:00;0.0;0.0;0.0;0.0;487.81186;963.6413493121121;0.0;0.0;0.0;475.82949
2017-02-10 05:00:00;0.0;0.0;0.0;0.0;1282.3554;1324.3750305597164;0.0;0.0;0.0;42.019644
2017-02-10 06:00:00;0.0;0.0;0.0;0.0;1517.778;1517.7779723329936;0.0;0.0;0.0;0.0
2017-02-10 07:00:00;0.0;0.0;0.0;0.0;0.0;1483.0165935453226;0.0;0.0;0.0;1483.0166
2017-02-10 08:00:00;0.0;0.0;0.0;0.0;0.0;1479.477604202054;0.0;0.0;0.0;1479.4776
2017-02-10 09:00:00;0.0;0.0;0.0;0.0;0.0;1446.5199860063703;0.0;0.0;0.0;1446.52
2017-02-10 10:00:00;0.0;0.0;0.0;0.0;0.0;1399.0616033648816;0.0;0.0;0.0;1399.0616
2017-02-10 11:00:00;0.0;0.0;0.0;0.0;0.0;1353.6910057895386;0.0;0.0;0.0;1353.691
2017-02-10 12:00:00;0.0;0.0;0.0;0.0;0.0;1321.110292756236;0.0;0.0;0.0;1321.1103
2017-02-10 13:00:00;0.0;0.0;0.0;0.0;0.0;1281.7142840559288;0.0;0.0;0.0;1281.7143
2017-02-10 14:00:00;0.0;0.0;0.0;0.0;0.0;1294.4085979091694;0.0;0.0;0.0;1294.4086
2017-02-10 15:00:00;0.0;0.0;0.0;0.0;0.0;1297.2570757935075;0.0;0.0;0.0;1297.2571
2017-02-10 16:00:00;0.0;0.0;0.0;0.0;0.0;1337.6519959814607;0.0;0.0;0.0;1337.652
2017-02-10 17:00:00;0.0;0.0;0.0;0.0;0.0;1364.3942612500193;0.0;0.0;0.0;1364.3943
2017-02-10 18:00:00;0.0;0.0;0.0;0.0;0.0;1361.6122633577218;0.0;0.0;0.0;1361.6123
2017-02-10 19:00:00;0.0;0.0;0.0;0.0;0.0;1326.9916229116438;0.0;0.0;0.0;1326.9916
2017-02-10 20:00:00;0.0;0.0;0.0;0.0;0.0;1261.5776929477113;0.0;0.0;0.0;1261.5777
2017-02-10 21:00:00;0.0;0.0;0.0;0.0;0.0;1149.2970244836463;0.0;0.0;0.0;1149.297
2017-02-10 22:00:00;0.0;0.0;0.0;0.0;0.0;986.8157946611483;0.0;0.0;0.0;986.81579
2017-02-10 23:00:00;0.0;0.0;0.0;0.0;0.0;802.2781701520589;0.0;0.0;0.0;802.27817
2017-02-11 00:00:00;0.0;0.0;0.0;0.0;0.0;762.2140020430661;0.0;0.0;0.0;762.214
2017-02-11 01:00:00;0.0;0.0;0.0;0.0;0.0;781.1527529621907;0.0;0.0;0.0;781.15275
2017-02-11 02:00:00;0.0;0.0;0.0;0.0;0.0;797.3925267596527;0.0;0.0;0.0;797.39253
2017-02-11 03:00:00;0.0;0.0;0.0;0.0;0.0;834.660920379689;0.0;0.0;0.0;834.66092
2017-02-11 04:00:00;0.0;0.0;0.0;0.0;0.0;963.0577776418384;0.0;0.0;0.0;963.05778
2017-02-11 05:00:00;0.0;0.0;0.0;0.0;0.0;1286.6713075441967;0.0;0.0;0.0;1286.6713
2017-02-11 06:00:00;0.0;0.0;0.0;0.0;0.0;1485.752408451805;0.0;0.0;0.0;1485.7524
2017-02-11 07:00:00;0.0;0.0;0.0;0.0;0.0;1447.5750723015146;0.0;0.0;0.0;1447.5751
2017-02-11 08:00:00;0.0;0.0;0.0;0.0;0.0;1429.9655920913744;0.0;0.0;0.0;1429.9656
2017-02-11 09:00:00;0.0;0.0;0.0;0.0;0.0;1384.705710177413;0.0;0.0;0.0;1384.7057
2017-02-11 10:00:00;0.0;0.0;0.0;0.0;0.0;1356.0918329806802;0.0;0.0;0.0;1356.0918
2017-02-11 11:00:00;0.0;0.0;0.0;0.0;0.0;1304.7106207733073;0.0;0.0;0.0;1304.7106
2017-02-11 12:00:00;0.0;0.0;0.0;0.0;0.0;1275.4389182446698;0.0;0.0;0.0;1275.4389
2017-02-11 13:00:00;0.0;0.0;0.0;0.0;0.0;1258.493010405634;0.0;0.0;0.0;1258.493
2017-02-11 14:00:00;0.0;0.0;0.0;0.0;0.0;1254.2729039229794;0.0;0.0;0.0;1254.2729
2017-02-11 15:00:00;0.0;0.0;0.0;0.0;0.0;1229.2467624857422;0.0;0.0;0.0;1229.2468
2017-02-11 16:00:00;0.0;0.0;0.0;0.0;0.0;1288.0987595879321;0.0;0.0;0.0;1288.0988
2017-02-11 17:00:00;0.0;0.0;0.0;0.0;0.0;1297.296288378627;0.0;0.0;0.0;1297.2963
2017-02-11 18:00:00;0.0;0.0;0.0;0.0;0.0;1282.194198313548;0.0;0.0;0.0;1282.1942
2017-02-11 19:00:00;0.0;0.0;0.0;0.0;0.0;1270.6261966631198;0.0;0.0;0.0;1270.6262
2017-02-11 20:00:00;0.0;0.0;0.0;0.0;0.0;1240.905838272863;0.0;0.0;0.0;1240.9058
2017-02-11 21:00:00;0.0;0.0;0.0;0.0;0.0;1135.9078699364668;0.0;0.0;0.0;1135.9079
2017-02-11 22:00:00;0.0;0.0;0.0;0.0;0.0;958.5798533849711;0.0;0.0;0.0;958.57985
2017-02-11 23:00:00;0.0;0.0;0.0;0.0;0.0;781.4898782283761;0.0;0.0;0.0;781.48988
2017-02-12 00:00:00;0.0;0.0;0.0;0.0;0.0;750.0230579522045;0.0;0.0;0.0;750.02306
2017-02-12 01:00:00;0.0;0.0;0.0;0.0;0.0;764.0866536454355;0.0;0.0;0.0;764.08665
2017-02-12 02:00:00;0.0;0.0;0.0;0.0;0.0;776.9598679716959;0.0;0.0;0.0;776.95987
2017-02-12 03:00:00;0.0;0.0;0.0;0.0;0.0;842.973824329496;0.0;0.0;0.0;842.97382
2017-02-12 04:00:00;0.0;0.0;0.0;0.0;0.0;966.897893342673;0.0;0.0;0.0;966.89789
2017-02-12 05:00:00;0.0;0.0;0.0;0.0;0.0;1318.191276764582;0.0;0.0;0.0;1318.1913
2017-02-12 06:00:00;0.0;0.0;0.0;0.0;0.0;1436.544267315486;0.0;0.0;0.0;1436.5443
2017-02-12 07:00:00;0.0;0.0;0.0;0.0;0.0;1379.4593641645738;0.0;0.0;0.0;1379.4594
2017-02-12 08:00:00;0.0;0.0;0.0;0.0;0.0;1357.5247547844338;0.0;0.0;0.0;1357.5248
2017-02-12 09:00:00;0.0;0.0;0.0;0.0;0.0;1324.3808984015404;0.0;0.0;0.0;1324.3809
2017-02-12 10:00:00;0.0;0.0;0.0;0.0;0.0;1284.367415742283;0.0;0.0;0.0;1284.3674
2017-02-12 11:00:00;0.0;0.0;0.0;0.0;0.0;1231.6609515147345;0.0;0.0;0.0;1231.661
2017-02-12 12:00:00;0.0;0.0;0.0;0.0;0.0;1202.8365953102489;0.0;0.0;0.0;1202.8366
2017-02-12 13:00:00;0.0;0.0;0.0;0.0;0.0;1186.0291732160686;0.0;0.0;0.0;1186.0292
2017-02-12 14:00:00;0.0;0.0;0.0;0.0;0.0;1180.3329296671643;0.0;0.0;0.0;1180.3329
2017-02-12 15:00:00;0.0;0.0;0.0;0.0;1522.565;1197.8597453228479;0.0;324.70527;0.0;0.0
2017-02-12 16:00:00;0.0;0.0;0.0;0.0;809.71032;1248.6058478894063;0.0;0.0;0.0;438.89553
2017-02-12 17:00:00;0.0;0.0;0.0;0.0;818.58684;1283.9775954252516;0.0;0.0;0.0;465.39076
2017-02-12 18:00:00;0.0;0.0;0.0;0.0;1718.0668;1291.8263972695963;0.0;426.24039;0.0;0.0
2017-02-12 19:00:00;0.0;0.0;0.0;0.0;2441.9144;1274.4524531949025;0.0;1167.4619;0.0;0.0
2017-02-12 20:00:00;0.0;0.0;0.0;0.0;2441.9144;1228.0790525912528;0.0;1213.8353;0.0;0.0
2017-02-12 21:00:00;0.0;0.0;0.0;0.0;2441.9144;1136.3836379009745;0.0;1305.5308;0.0;0.0
2017-02-12 22:00:00;0.0;0.0;0.0;0.0;2441.9144;977.9578975293937;0.0;1463.9565;0.0;0.0
2017-02-12 23:00:00;0.0;0.0;0.0;0.0;2441.9144;798.2607791853121;0.0;1643.6536;0.0;0.0
2017-02-13 00:00:00;0.0;0.0;0.0;0.0;2441.9144;748.536109746445;0.0;1693.3783;0.0;0.0
2017-02-13 01:00:00;0.0;0.0;0.0;0.0;2441.9144;765.6306299348867;0.0;1676.2838;0.0;0.0
2017-02-13 02:00:00;0.0;0.0;0.0;0.0;2441.9144;779.5623400118511;0.0;1662.3521;0.0;0.0
2017-02-13 03:00:00;0.0;0.0;0.0;0.0;2441.9144;826.3849051604437;0.0;1615.5295;0.0;0.0
2017-02-13 04:00:00;0.0;0.0;0.0;0.0;2441.9144;948.4528099487513;0.0;1493.4616;0.0;0.0
2017-02-13 05:00:00;0.0;0.0;0.0;0.0;2441.9144;1303.5769334707607;0.0;1138.3375;0.0;0.0
2017-02-13 06:00:00;0.0;0.0;0.0;0.0;2441.9144;1493.7239134905471;0.0;948.19049;0.0;0.0
2017-02-13 07:00:00;0.0;0.0;0.0;0.0;2441.9144;1459.8614789044684;0.0;982.05292;0.0;0.0
2017-02-13 08:00:00;0.0;0.0;0.0;0.0;0.0;1456.4734724090933;0.0;0.0;0.0;1456.4735
2017-02-13 09:00:00;0.0;0.0;0.0;0.0;0.0;1424.049659875684;0.0;0.0;0.0;1424.0497
2017-02-13 10:00:00;0.0;0.0;0.0;0.0;0.0;1377.2976153180932;0.0;0.0;0.0;1377.2976
2017-02-13 11:00:00;0.0;0.0;0.0;0.0;0.0;1332.6852614848929;0.0;0.0;0.0;1332.6853
2017-02-13 12:00:00;0.0;0.0;0.0;0.0;0.0;1300.5457373705078;0.0;0.0;0.0;1300.5457
2017-02-13 13:00:00;0.0;0.0;0.0;0.0;0.0;1261.672374671751;0.0;0.0;0.0;1261.6724
2017-02-13 14:00:00;0.0;0.0;0.0;0.0;0.0;1274.132972259712;0.0;0.0;0.0;1274.133
2017-02-13 15:00:00;0.0;0.0;0.0;0.0;2441.9144;1276.8701161938984;0.0;1165.0443;0.0;0.0
2017-02-13 16:00:00;0.0;0.0;0.0;0.0;2441.9144;1316.4893263065549;0.0;1125.4251;0.0;0.0
2017-02-13 17:00:00;0.0;0.0;0.0;0.0;2441.9144;1342.789857889159;0.0;1099.1245;0.0;0.0
2017-02-13 18:00:00;0.0;0.0;0.0;0.0;2441.9144;1339.9919515814804;0.0;1101.9224;0.0;0.0
2017-02-13 19:00:00;0.0;0.0;0.0;0.0;2441.9144;1305.815411193779;0.0;1136.099;0.0;0.0
2017-02-13 20:00:00;0.0;0.0;0.0;0.0;2441.9144;1241.3443863449597;0.0;1200.57;0.0;0.0
2017-02-13 21:00:00;0.0;0.0;0.0;0.0;2441.9144;1130.938625954302;0.0;1310.9758;0.0;0.0
2017-02-13 22:00:00;0.0;0.0;0.0;0.0;2441.9144;971.2852553678605;0.0;1470.6291;0.0;0.0
2017-02-13 23:00:00;0.0;0.0;0.0;0.0;2441.9144;789.6727565357237;0.0;1652.2416;0.0;0.0
2017-02-14 00:00:00;0.0;0.0;0.0;0.0;2441.9144;735.188904210655;0.0;1706.7255;0.0;0.0
2017-02-14 01:00:00;0.0;0.0;0.0;0.0;2441.9144;752.0070781376038;0.0;1689.9073;0.0;0.0
2017-02-14 02:00:00;0.0;0.0;0.0;0.0;2441.9144;765.7114845310706;0.0;1676.2029;0.0;0.0
2017-02-14 03:00:00;0.0;0.0;0.0;0.0;2441.9144;811.7830095701121;0.0;1630.1314;0.0;0.0
2017-02-14 04:00:00;0.0;0.0;0.0;0.0;2441.9144;932.0102947196158;0.0;1509.9041;0.0;0.0
2017-02-14 05:00:00;0.0;0.0;0.0;0.0;2441.9144;1281.5039986110928;0.0;1160.4104;0.0;0.0
2017-02-14 06:00:00;0.0;0.0;0.0;0.0;2441.9144;1467.3856600648003;0.0;974.52874;0.0;0.0
2017-02-14 07:00:00;0.0;0.0;0.0;0.0;2137.9846;1433.2663286900015;0.0;704.71824;0.0;0.0
2017-02-14 08:00:00;0.0;0.0;0.0;0.0;0.0;1429.934480105421;0.0;0.0;0.0;1429.9345
2017-02-14 09:00:00;0.0;0.0;0.0;0.0;0.0;1398.0835258621578;0.0;0.0;0.0;1398.0835
2017-02-14 10:00:00;0.0;0.0;0.0;0.0;0.0;1352.2314770159985;0.0;0.0;0.0;1352.2315
2017-02-14 11:00:00;0.0;0.0;0.0;0.0;0.0;1308.4016677044867;0.0;0.0;0.0;1308.4017
2017-02-14 12:00:00;0.0;0.0;0.0;0.0;0.0;1277.0484345362229;0.0;0.0;0.0;1277.0484
2017-02-14 13:00:00;0.0;0.0;0.0;0.0;0.0;1239.1110813264618;0.0;0.0;0.0;1239.1111
2017-02-14 14:00:00;0.0;0.0;0.0;0.0;0.0;1251.2876395123587;0.0;0.0;0.0;1251.2876
2017-02-14 15:00:00;0.0;0.0;0.0;0.0;2441.9144;1254.1449897186465;0.0;1187.7694;0.0;0.0
2017-02-14 16:00:00;0.0;0.0;0.0;0.0;2441.9144;1293.3763534142863;0.0;1148.538;0.0;0.0
2017-02-14 17:00:00;0.0;0.0;0.0;0.0;2441.9144;1319.3381813037213;0.0;1122.5762;0.0;0.0
2017-02-14 18:00:00;0.0;0.0;0.0;0.0;2441.9144;1316.8214959623099;0.0;1125.0929;0.0;0.0
2017-02-14 19:00:00;0.0;0.0;0.0;0.0;2441.9144;1283.6052266618874;0.0;1158.3092;0.0;0.0
2017-02-14 20:00:00;0.0;0.0;0.0;0.0;2441.9144;1220.560297132536;0.0;1221.3541;0.0;0.0
2017-02-14 21:00:00;0.0;0.0;0.0;0.0;2441.9144;1111.9363537647696;0.0;1329.978;0.0;0.0
2017-02-14 22:00:00;0.0;0.0;0.0;0.0;2441.9144;954.7810340996459;0.0;1487.1334;0.0;0.0
2017-02-14 23:00:00;0.0;0.0;0.0;0.0;2441.9144;775.6876169881671;0.0;1666.2268;0.0;0.0
2017-02-15 00:00:00;0.0;0.0;0.0;0.0;2441.9144;607.6788878705246;0.0;1834.2355;0.0;0.0
2017-02-15 01:00:00;0.0;0.0;0.0;0.0;2441.9144;638.3672919799419;0.0;1803.5471;0.0;0.0
2017-02-15 02:00:00;0.0;0.0;0.0;0.0;2441.9144;653.7075329140199;0.0;1788.2069;0.0;0.0
2017-02-15 03:00:00;0.0;0.0;0.0;0.0;2441.9144;699.6434940971673;0.0;1742.2709;0.0;0.0
2017-02-15 04:00:00;0.0;0.0;0.0;0.0;2441.9144;829.4283635906427;0.0;1612.486;0.0;0.0
2017-02-15 05:00:00;0.0;0.0;0.0;0.0;2441.9144;1184.8211977473284;0.0;1257.0932;0.0;0.0
2017-02-15 06:00:00;0.0;0.0;0.0;0.0;2441.9144;1356.330474447264;0.0;1085.5839;0.0;0.0
2017-02-15 07:00:00;0.0;0.0;0.0;0.0;0.0;1346.0081767686927;0.0;0.0;0.0;1346.0082
2017-02-15 08:00:00;0.0;0.0;0.0;0.0;0.0;1318.2844867348135;0.0;0.0;0.0;1318.2845
2017-02-15 09:00:00;0.0;0.0;0.0;0.0;0.0;1273.8300836414592;0.0;0.0;0.0;1273.8301
2017-02-15 10:00:00;0.0;0.0;0.0;0.0;0.0;1224.2753814223336;0.0;0.0;0.0;1224.2754
2017-02-15 11:00:00;0.0;0.0;0.0;0.0;0.0;1174.1268392852016;0.0;0.0;0.0;1174.1268
2017-02-15 12:00:00;0.0;0.0;0.0;0.0;0.0;1146.2230570882052;0.0;0.0;0.0;1146.2231
2017-02-15 13:00:00;0.0;0.0;0.0;0.0;0.0;1127.6680618009646;0.0;0.0;0.0;1127.6681
2017-02-15 14:00:00;0.0;0.0;0.0;0.0;0.0;1134.3320339519325;0.0;0.0;0.0;1134.332
2017-02-15 15:00:00;0.0;0.0;0.0;0.0;1148.4532;1148.4531737344923;0.0;0.0;0.0;0.0
2017-02-15 16:00:00;0.0;0.0;0.0;0.0;1303.1302;1193.7979327784221;0.0;109.3323;0.0;0.0
2017-02-15 17:00:00;0.0;0.0;0.0;0.0;1230.1079;1230.1078544187467;0.0;0.0;0.0;0.0
2017-02-15 18:00:00;0.0;0.0;0.0;0.0;1240.4957;1240.4956592217968;0.0;0.0;0.0;0.0
2017-02-15 19:00:00;0.0;0.0;0.0;0.0;1214.8334;1214.833352639114;0.0;0.0;0.0;0.0
2017-02-15 20:00:00;0.0;0.0;0.0;0.0;1147.7913;1160.2955830165392;0.0;0.0;0.0;12.504252
2017-02-15 21:00:00;0.0;0.0;0.0;0.0;735.42418;1052.6680829702175;0.0;0.0;0.0;317.24391
2017-02-15 22:00:00;0.0;0.0;0.0;0.0;425.20775;865.0834593225514;0.0;0.0;0.0;439.87571
2017-02-15 23:00:00;0.0;0.0;0.0;0.0;336.8703;681.0351674112384;0.0;0.0;0.0;344.16487
2017-02-16 00:00:00;0.0;0.0;0.0;0.0;240.21726;526.665561169851;0.0;0.0;0.0;286.44831
2017-02-16 01:00:00;0.0;0.0;0.0;0.0;518.21136;553.4638960124321;0.0;0.0;0.0;35.252536
2017-02-16 02:00:00;0.0;0.0;0.0;0.0;864.17944;566.6697035282627;0.0;297.50974;0.0;0.0
2017-02-16 03:00:00;0.0;0.0;0.0;0.0;1919.8537;606.834477783766;0.0;1313.0192;0.0;0.0
2017-02-16 04:00:00;0.0;0.0;0.0;0.0;2441.9144;720.1984840932352;0.0;1721.7159;0.0;0.0
2017-02-16 05:00:00;0.0;0.0;0.0;0.0;2441.9144;1030.834660637378;0.0;1411.0797;0.0;0.0
2017-02-16 06:00:00;0.0;0.0;0.0;0.0;2441.9144;1176.3836018876088;0.0;1265.5308;0.0;0.0
2017-02-16 07:00:00;0.0;0.0;0.0;0.0;424.62026;1165.6475261222538;0.0;0.0;0.0;741.02727
2017-02-16 08:00:00;0.0;0.0;0.0;0.0;0.0;1141.326614966454;0.0;0.0;0.0;1141.3266
2017-02-16 09:00:00;0.0;0.0;0.0;0.0;0.0;1103.177904518073;0.0;0.0;0.0;1103.1779
2017-02-16 10:00:00;0.0;0.0;0.0;0.0;0.0;1060.603605814546;0.0;0.0;0.0;1060.6036
2017-02-16 11:00:00;0.0;0.0;0.0;0.0;0.0;1017.338199494226;0.0;0.0;0.0;1017.3382
2017-02-16 12:00:00;0.0;0.0;0.0;0.0;0.0;993.7104668875467;0.0;0.0;0.0;993.71047
2017-02-16 13:00:00;0.0;0.0;0.0;0.0;0.0;978.1293919374853;0.0;0.0;0.0;978.12939
2017-02-16 14:00:00;0.0;0.0;0.0;0.0;0.0;984.0088872357612;0.0;0.0;0.0;984.00889
2017-02-16 15:00:00;0.0;0.0;0.0;0.0;0.0;996.2901565785337;0.0;0.0;0.0;996.29016
2017-02-16 16:00:00;0.0;0.0;0.0;0.0;0.0;1035.9497805947128;0.0;0.0;0.0;1035.9498
2017-02-16 17:00:00;0.0;0.0;0.0;0.0;0.0;1067.772440921141;0.0;0.0;0.0;1067.7724
2017-02-16 18:00:00;0.0;0.0;0.0;0.0;69.307918;1077.2656629784508;0.0;0.0;0.0;1007.9577
2017-02-16 19:00:00;0.0;0.0;0.0;0.0;0.0;1056.0129452874146;0.0;0.0;0.0;1056.0129
2017-02-16 20:00:00;0.0;0.0;0.0;0.0;0.0;1009.577538543649;0.0;0.0;0.0;1009.5775
2017-02-16 21:00:00;0.0;0.0;0.0;0.0;0.0;916.0414479568753;0.0;0.0;0.0;916.04145
2017-02-16 22:00:00;0.0;0.0;0.0;0.0;0.0;752.8663956221521;0.0;0.0;0.0;752.8664
2017-02-16 23:00:00;0.0;0.0;0.0;0.0;0.0;591.1719251597015;0.0;0.0;0.0;591.17193
2017-02-17 00:00:00;0.0;0.0;0.0;0.0;0.0;478.982233169366;0.0;0.0;0.0;478.98223
2017-02-17 01:00:00;0.0;0.0;0.0;0.0;0.0;503.47514258011034;0.0;0.0;0.0;503.47514
2017-02-17 02:00:00;0.0;0.0;0.0;0.0;515.41637;515.4163677225567;0.0;0.0;0.0;0.0
2017-02-17 03:00:00;0.0;0.0;0.0;0.0;552.20123;552.201228955109;0.0;0.0;0.0;0.0
2017-02-17 04:00:00;0.0;0.0;0.0;0.0;655.92342;655.9234151132049;0.0;0.0;0.0;0.0
2017-02-17 05:00:00;0.0;0.0;0.0;0.0;940.31095;940.3109531211866;0.0;0.0;0.0;0.0
2017-02-17 06:00:00;0.0;0.0;0.0;0.0;1205.7475;1070.8019349002261;0.0;134.9456;0.0;0.0
2017-02-17 07:00:00;0.0;0.0;0.0;0.0;2379.7168;1059.552419891735;0.0;1320.1644;0.0;0.0
2017-02-17 08:00:00;0.0;0.0;0.0;0.0;1771.0637;1037.1282154710984;0.0;733.93546;0.0;0.0
2017-02-17 09:00:00;0.0;0.0;0.0;0.0;1119.8261;1002.6919507085947;0.0;117.13416;0.0;0.0
2017-02-17 10:00:00;0.0;0.0;0.0;0.0;416.19517;964.2267745654923;0.0;0.0;0.0;548.0316
2017-02-17 11:00:00;0.0;0.0;0.0;0.0;0.0;925.0273244210472;0.0;0.0;0.0;925.02732
2017-02-17 12:00:00;0.0;0.0;0.0;0.0;0.0;903.9486495276167;0.0;0.0;0.0;903.94865
2017-02-17 13:00:00;0.0;0.0;0.0;0.0;193.50888;890.1601718180806;0.0;0.0;0.0;696.65129
2017-02-17 14:00:00;0.0;0.0;0.0;0.0;863.25958;895.6101109061465;0.0;0.0;0.0;32.350533
2017-02-17 15:00:00;0.0;0.0;0.0;0.0;507.43631;906.8387561711098;0.0;0.0;0.0;399.40245
2017-02-17 16:00:00;0.0;0.0;0.0;0.0;1024.7842;943.211381486561;0.0;81.572836;0.0;0.0
2017-02-17 17:00:00;0.0;0.0;0.0;0.0;1982.5565;972.4439815983083;0.0;1010.1125;0.0;0.0
2017-02-17 18:00:00;0.0;0.0;0.0;0.0;2441.9144;981.4366330600193;0.0;1460.4778;0.0;0.0
2017-02-17 19:00:00;0.0;0.0;0.0;0.0;2441.9144;962.8663180451799;0.0;1479.0481;0.0;0.0
2017-02-17 20:00:00;0.0;0.0;0.0;0.0;2441.9144;921.2499474984219;0.0;1520.6645;0.0;0.0
2017-02-17 21:00:00;0.0;0.0;0.0;0.0;2441.9144;835.9320291854394;0.0;1605.9824;0.0;0.0
2017-02-17 22:00:00;0.0;0.0;0.0;0.0;2031.094;686.8586492795046;0.0;1344.2354;0.0;0.0
2017-02-17 23:00:00;0.0;0.0;0.0;0.0;1662.0134;538.2623137987115;0.0;1123.7511;0.0;0.0
2017-02-18 00:00:00;0.0;0.0;0.0;0.0;1606.8552;485.05809352158474;0.0;1121.7971;0.0;0.0
2017-02-18 01:00:00;0.0;0.0;0.0;0.0;1683.0697;508.2977673185851;0.0;1174.7719;0.0;0.0
2017-02-18 02:00:00;0.0;0.0;0.0;0.0;1662.2279;520.7547665702205;0.0;1141.4732;0.0;0.0
2017-02-18 03:00:00;0.0;0.0;0.0;0.0;1560.8642;554.075463018566;0.0;1006.7887;0.0;0.0
2017-02-18 04:00:00;0.0;0.0;0.0;0.0;1862.5991;658.307535283891;0.0;1204.2915;0.0;0.0
2017-02-18 05:00:00;0.0;0.0;0.0;0.0;2441.9144;930.6235241538003;0.0;1511.2909;0.0;0.0
2017-02-18 06:00:00;0.0;0.0;0.0;0.0;2441.9144;1075.3845324277129;0.0;1366.5299;0.0;0.0
2017-02-18 07:00:00;0.0;0.0;0.0;0.0;2441.9144;1045.2821309359683;0.0;1396.6323;0.0;0.0
2017-02-18 08:00:00;0.0;0.0;0.0;0.0;2441.9144;1023.1135332595481;0.0;1418.8009;0.0;0.0
2017-02-18 09:00:00;0.0;0.0;0.0;0.0;637.7333;985.5941294103703;0.0;0.0;0.0;347.86083
2017-02-18 10:00:00;0.0;0.0;0.0;0.0;0.0;949.0999735337555;0.0;0.0;0.0;949.09997
2017-02-18 11:00:00;0.0;0.0;0.0;0.0;0.0;906.8184442173364;0.0;0.0;0.0;906.81844
2017-02-18 12:00:00;0.0;0.0;0.0;0.0;0.0;885.9490961244499;0.0;0.0;0.0;885.9491
2017-02-18 13:00:00;0.0;0.0;0.0;0.0;0.0;878.2848760460449;0.0;0.0;0.0;878.28488
2017-02-18 14:00:00;0.0;0.0;0.0;0.0;2441.9144;881.832725632985;0.0;1560.0817;0.0;0.0
2017-02-18 15:00:00;0.0;0.0;0.0;0.0;2441.9144;883.7823884687855;0.0;1558.132;0.0;0.0
2017-02-18 16:00:00;0.0;0.0;0.0;0.0;2441.9144;919.3480192637314;0.0;1522.5664;0.0;0.0
2017-02-18 17:00:00;0.0;0.0;0.0;0.0;2441.9144;948.0846574254123;0.0;1493.8297;0.0;0.0
2017-02-18 18:00:00;0.0;0.0;0.0;0.0;2441.9144;943.3197582583002;0.0;1498.5946;0.0;0.0
2017-02-18 19:00:00;0.0;0.0;0.0;0.0;2441.9144;941.1390085199846;0.0;1500.7754;0.0;0.0
2017-02-18 20:00:00;0.0;0.0;0.0;0.0;2441.9144;915.2408284192422;0.0;1526.6736;0.0;0.0
2017-02-18 21:00:00;0.0;0.0;0.0;0.0;1720.2051;840.8791143667182;0.0;879.326;0.0;0.0
