from;r120640428428-biomass_gas-bpchp_heat_high;r120640428428-biomass_gas-bpchp_heat_low_central;r120640428428-biomass_gas-bpchp_heat_low_decentral;r120640428428-biomass_solid-bpchp_heat_high;r120640428428-biomass_solid-bpchp_heat_low_central;r120640428428-biomass_solid-bpchp_heat_low_decentral;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity;r120640428428-electricity-import;r120640428428-electricity-large_battery_storage;r120640428428-electricity-pv_agri_horizontal;r120640428428-electricity-pv_agri_vertical;r120640428428-electricity-pv_ground;r120640428428-electricity-pv_rooftop;r120640428428-electricity-small_battery_storage;r120640428428-electricity-wind;r120640428428-h2-bpchp_heat_high;r120640428428-r120640472472-electricity-transmission;r120640428428-r120670124124-electricity-transmission;r120640428428-r120670201201-electricity-transmission;r120640428428-residual_waste-bpchp_heat_high;r120640428428-residual_waste-bpchp_heat_low_central
2019-06-25 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.561202087349004;2.518344398291559;25.146017950176397;2.039174735387232;0.0;0.0;0.0;0.3332345956836324;0.0015986587625576223;0.0;0.0;0.0;0.0;0.0;31.0387197367697;0.0;0.003362205947869755;0.07497463460397776;0.19684075361498457;1.0049486882812797;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-25 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6896591629772737;2.7838231189157687;25.146017950176397;1.908895724514425;0.0;0.0;0.0;0.3660038514168187;0.0;0.0;0.0;0.0;0.0;0.0;32.613673401568114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-25 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6819530605087847;2.7577040671072184;25.146017950176397;1.702501621134642;0.0;0.0;0.0;0.38314305862439035;0.0;0.0;0.0;0.0;0.0;0.0;32.391172149671945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529803989
2019-06-25 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4739397896896307;2.463377438514171;25.146017950176397;1.7803255570927659;0.0;0.0;0.0;0.14575952382226157;0.0;0.0;0.0;0.0;0.0;0.0;31.731583107807676;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1740744861895125;0.10376266529803989
2019-06-25 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.186396810665845;2.326934630557408;25.146017950176397;1.2857032157733626;0.0;0.0;0.0;0.3103339802172239;0.0;0.0;0.0;0.0;0.0;0.0;30.98375916215009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16786475994210867;0.10376266529803989
2019-06-25 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9046855676343666;2.0899139813070424;22.51362014322155;1.5338299918276943;0.0;0.0;0.0;0.2273302487709473;0.0;0.0;0.0;0.0;0.0;0.0;28.01106295446083;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15455431300273567;0.10376266529803989
2019-06-26 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.699881546162707;1.442785234996741;22.433095895431382;1.419414959115187;0.0;0.0;0.0;0.17906085128251864;0.0;0.0;0.0;0.0;0.0;0.0;26.921433855520846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14904196616965157;0.10376266529803989
2019-06-26 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5841621184350478;1.1172716788707537;22.433095895431382;0.9765526676709769;0.0;0.0;0.0;0.1878953779784355;0.0;0.0;0.0;0.0;0.0;0.0;26.04491418033022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15030089275833505;0.10376266529803989
2019-06-26 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4708954196545274;0.878691683243084;22.433095895431382;0.5059547827272926;0.0;0.0;0.0;0.1927186364524599;0.0;0.0;0.0;0.0;0.0;0.0;25.226352068785644;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15124168342506691;0.10376266529803989
2019-06-26 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4402831911151819;0.798775181439698;22.433095895431382;0.27257847412431435;0.0;0.0;0.0;0.22577269653779974;0.0;0.0;0.0;0.0;0.0;0.0;24.885947047129118;0.0;0.0;0.03167421836097051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529803989
2019-06-26 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.404018094871608;0.779283351731555;22.433095895431382;0.18847969652361826;0.0;0.0;0.0;0.32248434079921073;0.0;0.0;0.0;0.0;0.0;0.0;24.566818117227854;0.0;0.0004803151354099513;0.13398315185650825;0.028120107659282707;0.143564098325893;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529803989
2019-06-26 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4179642504340553;0.7668085807183437;22.433095895431382;0.17372284318403075;0.0;0.0;0.0;0.46475954354906;0.0;0.0;0.0;0.0;0.0;0.0;20.997906350881124;0.0;0.010326775411314253;0.2939744958616895;0.6045823146745958;3.086628114006789;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529803989
2019-06-26 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.613493697619722;0.7746053126016007;22.433095895431382;0.3311051136625612;0.0;0.0;0.0;0.4826482815679084;0.0;0.0;0.0;0.0;0.0;0.0;20.069877655421735;0.0;0.01368898135918403;0.3804367112807009;0.8014230682895817;4.091576802288076;0.0;0.0;0.0;0.0;0.0;0.0;0.17418241694586167;0.10376266529803989
2019-06-26 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8225162227609482;0.9796593611312645;22.433095895431382;0.3048953965694047;0.0;0.0;0.0;0.4662304079170907;0.015050204755315738;0.0;0.0;0.0;0.0;0.0;12.941017911917408;0.0;0.0343425321817935;0.4899399101000196;2.0105876976376584;10.264833030295963;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9258394197322148;1.5558378473039698;22.433095895431382;0.5255713658135303;0.0;0.0;0.0;0.3989167031656214;0.014820780902338366;0.0;0.0;0.0;0.0;0.0;4.562965449473197;0.0;0.05379529516589922;0.6314039496551487;3.149452057838766;16.079179012495434;0.0;0.0;0.0;2.096559841288051;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.007085359045652409;2.125757116137853;2.336290708817024;22.433095895431382;1.2249986378988462;0.0;0.0;0.0;0.3682825139477021;0.014598246654555506;0.0;0.0;0.0;0.0;0.0;15.561970472605516;0.0;0.033381901910984856;0.7019773810166534;1.9543474823197522;9.977704833647543;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.007166478247021871;2.2355111780516057;2.835281549345995;22.433095895431382;1.5428459554413954;0.0;0.0;0.0;0.3383006527241989;0.014424973697231405;0.0;0.0;0.0;0.0;0.0;17.509715150367228;0.0;0.03025985353080549;0.7698202955498296;1.771566782533555;9.044538194524849;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.00911883473942101;2.357040639232964;3.1335065438796406;22.433095895431382;1.6559754246034362;0.0;0.0;0.0;0.3146622515071636;0.014339870607572223;0.0;0.0;0.0;0.0;0.0;17.271737264463425;0.0;0.03242127164015057;0.7441706134736354;1.898107267000345;9.690576636991459;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.012765998064699902;2.439786879748974;3.304644808717697;22.433095895431382;2.104115226200672;0.0;0.0;0.0;0.2959783993796781;0.014339870607572223;0.0;0.0;0.0;0.0;0.0;12.093064651875437;0.0;0.04875198624410257;0.7562371261059161;2.8541909274167563;14.571755980075903;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.011475481138311195;2.359700628720824;2.903502953323598;22.433095895431382;2.0555970335785987;0.0;0.0;0.0;0.2754271929854476;0.014297694517549952;0.0;0.0;0.0;0.0;0.0;12.597176790479436;0.0;0.04587009543165103;0.7334819157675389;2.685470281461538;13.710371390122985;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1980278280797214;2.3312228330930007;22.433095895431382;2.1411745545708474;0.0;0.0;0.0;0.2561987159270806;0.014297694517549952;0.0;0.0;0.0;0.0;0.0;12.433816684454637;0.0;0.044429150025412416;0.7342562270811004;2.601109958483177;13.279679095142686;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1019738771725978;2.020523067546014;22.433095895431382;2.6424708998203177;0.0;0.0;0.0;0.25226993341789783;0.014297694517549952;0.0;0.0;0.0;0.0;0.0;9.915945790976236;0.0;0.05187403462425629;0.6741908894803217;3.0369716272014524;15.50492261919093;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0704260514486275;1.7320439878654217;22.433095895431382;2.1831108048682784;0.0;0.0;0.0;0.25336918665134356;0.013587768907145309;0.0;0.0;0.0;0.0;0.0;11.803964073013992;0.0;0.044909465160816744;0.5035604909557968;2.6292300661421306;13.4232431934669;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1613098649753613;1.6759075183046077;22.433095895431382;2.2321701754415746;0.0;0.0;0.0;0.2663730642363175;0.006169534819334144;0.0;0.0;0.0;0.0;0.0;19.217605937318083;0.0;0.025456702176728185;0.15197409006661647;1.4903657059420283;7.6088972112725575;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.365270921132624;1.8903176450951422;22.433095895431382;2.5781005990033474;0.0;0.0;0.0;0.29086120084459904;0.0016035777125962612;0.0;0.0;0.0;0.0;0.0;28.02778781957514;0.0;0.003362205947869755;0.04558396536785802;0.19684075361498457;1.0049486882812797;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5802480899657283;2.2766457099106066;22.433095895431382;2.465865416153792;0.0;0.0;0.0;0.32255190180884596;0.0;0.0;0.0;0.0;0.0;0.0;29.797680606837794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-26 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6267410398083624;2.4988525685838954;22.433095895431382;2.007324194692011;0.0;0.0;0.0;0.3412049950207279;0.0;0.0;0.0;0.0;0.0;0.0;29.627071085656894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529803989
2019-06-26 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.3843298145584773;2.3826812635232275;22.433095895431382;1.4949321136525078;0.0;0.0;0.0;0.3400968729070021;0.0;0.0;0.0;0.0;0.0;0.0;28.757298808585045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1740744861895125;0.10376266529803989
2019-06-26 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.112219945064121;2.2411705798408823;22.433095895431382;1.3677588099808955;0.0;0.0;0.0;0.285768324991322;0.0;0.0;0.0;0.0;0.0;0.0;28.168386130068455;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16786475994210867;0.10376266529803989
2019-06-26 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8089712584727162;1.8474356197376585;22.433095895431382;1.094573241057575;0.0;0.0;0.0;0.2235761217602356;0.0;0.0;0.0;0.0;0.0;0.0;27.149335158158795;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15455431300273567;0.10376266529803989
2019-06-27 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7893713095197656;1.2806132118249915;23.637254257698743;0.7206145445526884;0.0;0.0;0.0;0.14530503622595323;0.0;0.0;0.0;0.0;0.0;0.0;27.32035372835445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14904196616965157;0.10376266529803989
2019-06-27 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5832814127257888;0.8938953104154355;23.637254257698743;0.36767933040113465;0.0;0.0;0.0;0.15069325956552845;0.0;0.0;0.0;0.0;0.0;0.0;26.378740012750256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15030089275833505;0.10376266529803989
2019-06-27 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4941031832867506;0.7921479593389293;23.637254257698743;0.26085853613853643;0.0;0.0;0.0;0.14872297416054045;0.0;0.0;0.0;0.0;0.0;0.0;26.078082561900395;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15124168342506691;0.10376266529803989
2019-06-27 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4759295515642856;0.7375708361561291;23.637254257698743;0.1417267547402998;0.0;0.0;0.0;0.16782816092141192;0.0;0.0;0.0;0.0;0.0;0.0;25.69123976328883;0.0;0.0;0.21618562463375335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529803989
2019-06-27 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4948143460073386;0.7445878948510605;23.637254257698743;0.14726958753451072;0.0;0.0;0.0;0.24355936026538774;0.0;0.0;0.0;0.0;0.0;0.0;22.310672600372783;0.0;0.00888583000508435;0.5173736161009044;0.5202219916967448;2.6559358190290956;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529803989
2019-06-27 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5482587013647486;0.8560811607816383;23.637254257698743;0.39530142698589293;0.0;0.0;0.0;0.3446135716189228;0.0;0.0;0.0;0.0;0.0;0.0;12.66858494262756;0.0;0.036744107858840726;0.6794052476235882;2.151188235933924;10.982653521924673;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529803989
2019-06-27 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8979772999348814;1.3414277205143976;27.356472126496264;1.0791420079391805;0.0;0.0;0.0;0.38100053936462924;0.0;0.0;0.0;0.0;0.0;0.0;3.4726013538197726;0.0;0.07685042166558867;0.7591498788932396;4.499217225485026;22.970255732141823;0.0;0.0;0.0;0.0;0.0;0.0;0.17418241694586167;0.10376266529803989
2019-06-27 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0491031932925958;2.962315934919147;1.9484032976246977;27.356472126496264;2.6500707610886285;0.0;0.0;0.0;0.5510282545785573;0.0;0.0;3.513905096105386;0.0;0.0;0.0;0.0;0.0;0.10590948735788336;0.7882953505874828;6.200483738871199;31.65588368085615;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05924002814194974;4.571756556846182;2.1694406465161182;27.379581250511023;4.057914754145288;0.0;0.0;0.0;0.3018606805880023;0.0095374721516525;0.0;2.630805008912308;0.0;0.0;0.0;0.0;0.0;0.11191342655051427;0.7850765702850783;6.551985084612614;33.45043490993176;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05484990604929095;5.657817938648594;2.256374207014512;27.379581250511023;3.3268894941572102;0.0;0.0;0.0;0.27238807179739316;0.015050204755315738;0.0;6.669882331125912;0.0;0.0;0.0;0.0;0.0;0.12440162007118045;0.7614960273939014;7.2831078837544005;37.1831014664072;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05493102525066041;5.706306693191956;2.18737312984692;27.379581250511023;2.1055139089850727;0.0;0.0;0.0;0.23392519365085657;0.014911705938549031;0.0;12.917641216674856;0.0;0.0;0.0;0.0;0.0;0.13833075899805958;0.7360756348909587;8.098591005873043;41.34646031785527;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05688338174305955;5.797713832927898;2.181135744341028;27.379581250511023;1.3832922789616497;0.0;0.0;0.0;0.22016115368050032;0.014820780902338366;0.0;23.54449382860139;0.0;0.0;0.0;0.0;0.0;0.1661890368518435;0.7284315375135569;9.729557250111837;49.67317802075908;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05924002814194974;5.537626572534476;2.3990544004771666;27.379581250511023;1.3080853159215229;0.0;0.0;0.0;0.20934514858956932;0.014820780902338366;0.0;25.06304980727025;0.0;0.0;0.0;0.0;0.0;0.1700315579351037;0.7438364212352352;9.954518111384962;50.821690807360426;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05924002814194974;4.820456389321468;2.452462013877692;27.379581250511023;1.2892503932116446;0.0;0.0;0.0;0.18655084119697246;0.014820780902338366;0.0;22.23468868876916;0.0;0.0;0.0;0.0;0.0;0.1585039946852718;0.7610978910337486;9.279635527562581;47.37615244754106;0.0;0.0;0.0;0.0;0.0;0.5809341186770212;0.17696374113452545;0.10376266529803989
2019-06-27 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04776454700363854;4.566699674725014;2.1261687845636397;27.379581250511023;1.586384496976555;0.0;0.0;0.0;0.1790181398436783;0.014911705938549031;0.0;24.485939898204027;0.0;0.0;0.0;0.0;0.0;0.13232681980542865;0.7620844057383566;7.747089660131628;39.55190908877965;0.0;0.0;0.0;0.0;0.0;11.912332116878495;0.17696374113452545;0.10376266529803989
2019-06-27 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.730611977395637;1.8910973182835735;27.379581250511023;1.6858866903533956;0.0;0.0;0.0;0.16657019794534497;0.015096944521636594;0.0;0.18171257080894776;0.0;0.0;0.7745121892114147;0.0;0.0;0.09990554816525243;0.7341223395228442;5.8489823931297815;29.86133245178053;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.336176124819385;1.7897398038015402;27.368026688503644;1.7819660172072136;0.0;0.0;0.0;0.17218153306812436;0.014490753549708761;0.0;0.0;0.0;0.0;9.760503057093327;0.0;0.0;0.0607598646293388;0.6584504479580285;3.557193618898089;18.160858438219474;22.50509520190543;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.880011729603985;1.8614697371263043;27.356472126496264;2.4722576240111045;0.0;0.0;0.0;0.183162658461132;0.00658479197063548;0.0;0.0;0.0;0.0;17.02931505335492;0.0;0.0;0.02233465379656342;0.5069822321235823;1.3075850061566858;6.675730572154229;43.99591485036072;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.529394732011577;2.1261687845636397;27.356472126496264;2.2843809757089684;0.0;0.0;0.0;0.20147418603442518;0.001697598555680081;0.0;0.0;0.0;0.0;0.0;33.69180844195318;0.0;0.0036023635155747425;0.23581964658037896;0.2109008074446266;1.0767307374442296;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.234588029565477;2.5008017515541945;27.356472126496264;2.3263711187339164;0.0;0.0;0.0;0.23580393669210392;0.0;0.0;0.0;0.0;0.0;0.0;35.3714122417785;0.0;0.0;0.001898314830879733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.10376266529803989
2019-06-27 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.948222660572872;2.62983766422164;27.356472126496264;1.9521218855455524;0.0;0.0;0.0;0.2599837432282979;0.0;0.0;0.0;0.0;0.0;0.0;34.866490472185134;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1763849425814467;0.10376266529803989
2019-06-27 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6874917830611103;2.485598124382123;27.356472126496264;1.7043204698792973;0.0;0.0;0.0;0.2613356246125794;0.0;0.0;0.0;0.0;0.0;0.0;34.21738097694382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1740744861895125;0.10376266529803989
2019-06-27 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.385882996180613;2.327714303745839;27.356472126496264;1.5333577213414524;0.0;0.0;0.0;0.22603741821162926;0.0;0.0;0.0;0.0;0.0;0.0;33.55783714073566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16786475994210867;0.10376266529803989
2019-06-27 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.079958832428605;1.90045339654319;23.637254257698743;1.2124343560965858;0.0;0.0;0.0;0.16797141945419528;0.0;0.0;0.0;0.0;0.0;0.0;28.739755283920545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15455431300273567;0.10376266529803989
2019-06-28 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.7893713095197656;1.2806132118249915;23.637254257698743;0.8961969296538442;0.0;0.0;0.0;0.034095267902001423;0.0;0.0;0.0;0.0;0.0;0.0;27.384726345131654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14904196616965157;0.10376266529803989
2019-06-28 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5832814127257888;0.8938953104154355;23.637254257698743;0.6353853376887925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.495752760472385;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15030089275833505;0.10376266529803989
2019-06-28 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4941031832867506;0.7921479593389293;23.637254257698743;0.3270695642056262;0.0;0.0;0.0;0.14037552247597;0.0;0.0;0.0;0.0;0.0;0.0;26.135946138282915;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.15124168342506691;0.10376266529803989
2019-06-28 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4759295515642856;0.7375708361561291;23.637254257698743;0.2777907996657544;0.0;0.0;0.0;0.16011146593245462;0.0;0.0;0.0;0.0;0.0;0.0;25.797244173649794;0.0;0.0;0.23852856420928759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14912150786024983;0.10376266529803989
2019-06-28 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4948143460073386;0.7445878948510605;23.637254257698743;0.1667343005735824;0.0;0.0;0.0;0.22926715619154528;0.0;0.0;0.0;0.0;0.0;0.0;23.41024964727705;0.0;0.005763781624919583;0.5420384654457058;0.33744129191140226;1.722769179910766;0.0;0.0;0.0;0.0;0.0;0.0;0.15063292385438923;0.10376266529803989
2019-06-28 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5482587013647486;0.8560811607816383;23.637254257698743;0.27952154089147246;0.0;0.0;0.0;0.3331474479484097;0.0;0.0;0.0;0.0;0.0;0.0;12.607094427531377;0.0;0.03650395029113858;0.6997320135141191;2.137128182104448;10.91087147276257;0.0;0.0;0.0;0.0;0.0;0.0;0.15917039718332165;0.10376266529803989
2019-06-28 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.8979772999348814;1.3414277205143976;27.356472126496264;0.8233657325763871;0.0;0.0;0.0;0.36146364344670756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07661026409788647;0.7704385247538926;4.485157171655547;22.898473682979706;0.0;0.0;0.0;3.272081797237707;0.0;0.0;0.17418241694586167;0.10376266529803989
2019-06-28 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0491031932925958;2.962315934919147;1.9484032976246977;27.356472126496264;2.4559195563313976;0.0;6.86109011358295;0.0;0.31395355417399856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11431500222756151;0.7951380085896107;6.69258562290888;34.16825540156047;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.0
2019-06-28 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05924002814194974;4.571756556846182;2.1694406465161182;27.379581250511023;3.4731521386131305;0.0;15.122583030880378;0.0;0.2576492167003135;0.009815262602671505;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.14529532846149917;0.7864867507040623;8.506332566932368;43.428139743579315;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.0
2019-06-28 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05924002814194974;5.657817938648594;2.256374207014512;27.379581250511023;2.694409554141887;0.0;12.0246325342478;0.0;0.23452399498014972;0.014052679519980203;0.0;10.444620726367127;0.0;0.0;0.0;0.0;0.0;0.16690950955495;0.7611180830378962;9.771737411600267;49.8885241682454;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.0
2019-06-28 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05924002814194974;5.706306693191956;2.18737312984692;27.379581250511023;1.7546579737134147;0.0;0.0;0.0;0.2107124107825522;0.01385820265540419;0.0;27.828030607193305;0.0;0.0;0.0;0.0;0.0;0.179157545507914;0.7349425928498627;10.488800156912575;53.54940867555873;0.0;0.0;0.0;0.0;0.0;0.0;0.17696374113452545;0.010487584072913994
