from;BB-electricity-electrolyzer;BB-h2;BB-h2;BB-h2;BB-h2;BB-h2;BB-h2;BB-h2-cavern;BB-h2-import;BB-h2-shortage
2017-02-10 10:00:00;7242.4812;0.0;6549.7894;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 11:00:00;8609.9484;0.0;7917.2566;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 12:00:00;8861.575;0.0;8168.8833;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 13:00:00;7236.0951;0.0;6543.4034;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 14:00:00;2775.9197;0.0;2083.228;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 15:00:00;365.68347;0.0;0.0;692.6917808219177;0.0;0.0;0.0;327.00831;0.0;0.0
2017-02-10 16:00:00;1106.7089;0.0;414.01714;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 17:00:00;1301.516;0.0;608.82425;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 18:00:00;998.40101;0.0;305.70923;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 19:00:00;825.99729;0.0;133.30551;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-10 20:00:00;573.02828;0.0;0.0;692.6917808219177;0.0;0.0;0.0;119.6635;0.0;0.0
2017-02-10 21:00:00;228.6882;0.0;0.0;692.6917808219177;0.0;0.0;0.0;464.00358;0.0;0.0
2017-02-10 22:00:00;186.06493;0.0;0.0;692.6917808219177;0.0;0.0;0.0;506.62685;0.0;0.0
2017-02-10 23:00:00;308.65901;0.0;0.0;692.6917808219177;0.0;0.0;0.0;384.03277;0.0;0.0
2017-02-11 00:00:00;275.29539;0.0;0.0;692.6917808219177;0.0;0.0;0.0;417.39639;0.0;0.0
2017-02-11 01:00:00;164.31734;0.0;0.0;692.6917808219177;0.0;0.0;0.0;528.37444;0.0;0.0
2017-02-11 02:00:00;193.60974;0.0;0.0;692.6917808219177;0.0;0.0;0.0;499.08204;0.0;0.0
2017-02-11 03:00:00;153.04081;0.0;0.0;692.6917808219177;0.0;0.0;0.0;539.65097;0.0;0.0
2017-02-11 04:00:00;178.43855;0.0;0.0;692.6917808219177;0.0;0.0;0.0;514.25323;0.0;0.0
2017-02-11 05:00:00;21.289261;0.0;0.0;692.6917808219177;0.0;0.0;0.0;671.40252;0.0;0.0
2017-02-11 06:00:00;209.94743;0.0;0.0;692.6917808219177;0.0;0.0;0.0;482.74435;0.0;0.0
2017-02-11 07:00:00;1857.7992;0.0;1165.1074;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 08:00:00;4651.2961;0.0;3958.6043;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 09:00:00;5533.0561;0.0;4840.3643;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 10:00:00;5941.7458;0.0;5249.054;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 11:00:00;3865.4888;0.0;3172.797;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 12:00:00;2160.2562;0.0;1467.5644;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 13:00:00;1060.6736;0.0;367.9818;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 14:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 15:00:00;90.065713;0.0;0.0;692.6917808219177;0.0;0.0;0.0;602.62607;0.0;0.0
2017-02-11 16:00:00;566.24873;0.0;0.0;692.6917808219177;0.0;0.0;0.0;126.44305;0.0;0.0
2017-02-11 17:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-11 18:00:00;512.57886;0.0;0.0;692.6917808219177;0.0;0.0;0.0;180.11292;0.0;0.0
2017-02-11 19:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-11 20:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-11 21:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-11 22:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-11 23:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 00:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 01:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 02:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 03:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 04:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 05:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 06:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-12 07:00:00;1408.4327;0.0;715.74093;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 08:00:00;4239.5498;0.0;3546.858;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 09:00:00;6405.406;0.0;5712.7142;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 10:00:00;5328.5165;0.0;4635.8247;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 11:00:00;5861.6864;0.0;5168.9946;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 12:00:00;5024.4873;0.0;4331.7955;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 13:00:00;2860.7161;0.0;2168.0243;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 14:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-12 15:00:00;0.0;3625.1548;0.0;692.6917808219177;0.0;0.0;0.0;4317.8466;0.0;0.0
2017-02-12 16:00:00;0.0;1927.8817;0.0;692.6917808219177;0.0;0.0;0.0;2620.5735;0.0;0.0
2017-02-12 17:00:00;0.0;1949.0163;0.0;692.6917808219177;0.0;0.0;0.0;2641.7081;0.0;0.0
2017-02-12 18:00:00;0.0;4090.6352;0.0;692.6917808219177;0.0;0.0;0.0;4783.327;0.0;0.0
2017-02-12 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-12 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-12 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-12 22:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-12 23:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 00:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 01:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 02:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 03:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 07:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;102.34312;6609.1168;0.0;0.0
2017-02-13 08:00:00;2537.4353;0.0;1844.7436;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-13 09:00:00;6549.7471;0.0;5857.0554;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-13 10:00:00;5791.9212;0.0;5099.2294;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-13 11:00:00;6216.7799;0.0;5524.0881;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-13 12:00:00;5349.7321;0.0;4657.0403;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-13 13:00:00;2838.5581;0.0;2145.8663;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-13 14:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-13 15:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 16:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 22:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-13 23:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 00:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 01:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 02:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 03:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;4871.5588;11378.332;0.0;0.0
2017-02-14 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8360.1498;14866.924;0.0;0.0
2017-02-14 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-02-14 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;8905.0826;15411.856;0.0;0.0
2017-02-14 07:00:00;0.0;5090.4394;0.0;692.6917808219177;0.0;0.0;0.0;5783.1312;0.0;0.0
2017-02-14 08:00:00;4050.1169;0.0;3357.4251;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-14 09:00:00;6514.3081;0.0;5821.6163;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-14 10:00:00;6031.8679;0.0;5339.1761;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-14 11:00:00;6144.2137;0.0;5451.5219;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-14 12:00:00;4602.0975;0.0;3909.4057;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-14 13:00:00;1751.3907;0.0;1058.6989;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-14 14:00:00;338.1483;0.0;0.0;692.6917808219177;0.0;0.0;0.0;354.54348;0.0;0.0
2017-02-14 15:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 16:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 22:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-14 23:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-15 00:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;690.66304;7197.4367;0.0;0.0
2017-02-15 01:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;1738.7791;8245.5528;0.0;0.0
2017-02-15 02:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;2696.7092;9203.4829;0.0;0.0
2017-02-15 03:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;3688.2655;10195.039;0.0;0.0
2017-02-15 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;4857.8174;11364.591;0.0;0.0
2017-02-15 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;7116.5507;13623.324;0.0;0.0
2017-02-15 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;4744.0387;11250.812;0.0;0.0
2017-02-15 07:00:00;1030.4439;0.0;337.75215;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 08:00:00;4268.6729;0.0;3575.9812;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 09:00:00;6353.5459;0.0;5660.8541;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 10:00:00;5654.8517;0.0;4962.1599;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 11:00:00;5851.0349;0.0;5158.3432;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 12:00:00;4716.7099;0.0;4024.0181;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 13:00:00;1980.8627;0.0;1288.171;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 14:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-15 15:00:00;0.0;2734.4123;0.0;692.6917808219177;0.0;0.0;0.0;3427.1041;0.0;0.0
2017-02-15 16:00:00;0.0;3102.691;0.0;692.6917808219177;0.0;0.0;0.0;3795.3828;0.0;0.0
2017-02-15 17:00:00;0.0;2928.8282;0.0;692.6917808219177;0.0;0.0;0.0;3621.52;0.0;0.0
2017-02-15 18:00:00;0.0;2953.5611;0.0;692.6917808219177;0.0;0.0;0.0;3646.2529;0.0;0.0
2017-02-15 19:00:00;0.0;2892.4604;0.0;692.6917808219177;0.0;0.0;0.0;3585.1521;0.0;0.0
2017-02-15 20:00:00;0.0;2732.8365;0.0;692.6917808219177;0.0;0.0;0.0;3425.5283;0.0;0.0
2017-02-15 21:00:00;0.0;1751.0099;0.0;692.6917808219177;0.0;0.0;0.0;2443.7017;0.0;0.0
2017-02-15 22:00:00;0.0;1012.3994;0.0;692.6917808219177;0.0;0.0;0.0;1705.0912;0.0;0.0
2017-02-15 23:00:00;0.0;802.07213;0.0;692.6917808219177;0.0;0.0;0.0;1494.7639;0.0;0.0
2017-02-16 00:00:00;0.0;571.94585;0.0;692.6917808219177;0.0;0.0;0.0;1264.6376;0.0;0.0
2017-02-16 01:00:00;0.0;1233.8366;0.0;692.6917808219177;0.0;0.0;0.0;1926.5284;0.0;0.0
2017-02-16 02:00:00;0.0;2057.5701;0.0;692.6917808219177;0.0;0.0;0.0;2750.2619;0.0;0.0
2017-02-16 03:00:00;0.0;4571.0802;0.0;692.6917808219177;0.0;0.0;0.0;5263.772;0.0;0.0
2017-02-16 04:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-16 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-16 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-16 07:00:00;0.0;1011.0006;0.0;692.6917808219177;0.0;0.0;0.0;1703.6924;0.0;0.0
2017-02-16 08:00:00;3689.4349;0.0;2996.7431;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-16 09:00:00;6866.3293;0.0;6173.6376;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-16 10:00:00;6562.9141;0.0;5870.2223;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-16 11:00:00;6640.0529;0.0;5947.3611;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-16 12:00:00;5559.7407;0.0;4867.0489;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-16 13:00:00;2882.8256;0.0;2190.1338;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-16 14:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-16 15:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-16 16:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-16 17:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-16 18:00:00;0.0;165.01885;0.0;692.6917808219177;0.0;0.0;0.0;857.71063;0.0;0.0
2017-02-16 19:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-16 20:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-16 21:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-16 22:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-16 23:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-17 00:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-17 01:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-17 02:00:00;0.0;1227.1818;0.0;692.6917808219177;0.0;0.0;0.0;1919.8736;0.0;0.0
2017-02-17 03:00:00;0.0;1314.7648;0.0;692.6917808219177;0.0;0.0;0.0;2007.4566;0.0;0.0
2017-02-17 04:00:00;0.0;1561.7224;0.0;692.6917808219177;0.0;0.0;0.0;2254.4142;0.0;0.0
2017-02-17 05:00:00;0.0;2238.8356;0.0;692.6917808219177;0.0;0.0;0.0;2931.5274;0.0;0.0
2017-02-17 06:00:00;0.0;2870.8275;0.0;692.6917808219177;0.0;0.0;0.0;3563.5192;0.0;0.0
2017-02-17 07:00:00;0.0;5665.9924;0.0;692.6917808219177;0.0;0.0;0.0;6358.6842;0.0;0.0
2017-02-17 08:00:00;0.0;4216.8183;0.0;692.6917808219177;0.0;0.0;0.0;4909.5101;0.0;0.0
2017-02-17 09:00:00;0.0;2666.2526;0.0;692.6917808219177;0.0;0.0;0.0;3358.9444;0.0;0.0
2017-02-17 10:00:00;0.0;990.94089;0.0;692.6917808219177;0.0;0.0;0.0;1683.6327;0.0;0.0
2017-02-17 11:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-17 12:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-17 13:00:00;0.0;460.73542;0.0;692.6917808219177;0.0;0.0;0.0;1153.4272;0.0;0.0
2017-02-17 14:00:00;0.0;2055.3799;0.0;692.6917808219177;0.0;0.0;0.0;2748.0717;0.0;0.0
2017-02-17 15:00:00;0.0;1208.1817;0.0;692.6917808219177;0.0;0.0;0.0;1900.8735;0.0;0.0
2017-02-17 16:00:00;0.0;2439.9624;0.0;692.6917808219177;0.0;0.0;0.0;3132.6542;0.0;0.0
2017-02-17 17:00:00;0.0;4720.3726;0.0;692.6917808219177;0.0;0.0;0.0;5413.0644;0.0;0.0
2017-02-17 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-17 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-17 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-17 21:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-17 22:00:00;0.0;4835.9382;0.0;692.6917808219177;0.0;0.0;0.0;5528.63;0.0;0.0
2017-02-17 23:00:00;0.0;3957.1747;0.0;692.6917808219177;0.0;0.0;0.0;4649.8665;0.0;0.0
2017-02-18 00:00:00;0.0;3825.8457;0.0;692.6917808219177;0.0;0.0;0.0;4518.5375;0.0;0.0
2017-02-18 01:00:00;0.0;4007.3088;0.0;692.6917808219177;0.0;0.0;0.0;4700.0006;0.0;0.0
2017-02-18 02:00:00;0.0;3957.6856;0.0;692.6917808219177;0.0;0.0;0.0;4650.3773;0.0;0.0
2017-02-18 03:00:00;0.0;3716.3433;0.0;692.6917808219177;0.0;0.0;0.0;4409.0351;0.0;0.0
2017-02-18 04:00:00;0.0;4434.7596;0.0;692.6917808219177;0.0;0.0;0.0;5127.4514;0.0;0.0
2017-02-18 05:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 06:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 07:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 08:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 09:00:00;0.0;1518.4126;0.0;692.6917808219177;0.0;0.0;0.0;2211.1044;0.0;0.0
2017-02-18 10:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-18 11:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-18 12:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-18 13:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-18 14:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 15:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 16:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 17:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 18:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 19:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 20:00:00;0.0;5814.0819;0.0;692.6917808219177;0.0;0.0;0.0;6506.7737;0.0;0.0
2017-02-18 21:00:00;0.0;4095.7265;0.0;692.6917808219177;0.0;0.0;0.0;4788.4182;0.0;0.0
2017-02-18 22:00:00;0.0;1464.6359;0.0;692.6917808219177;0.0;0.0;0.0;2157.3277;0.0;0.0
2017-02-18 23:00:00;70.688123;0.0;0.0;692.6917808219177;0.0;0.0;0.0;622.00366;0.0;0.0
2017-02-19 00:00:00;200.15224;0.0;0.0;692.6917808219177;0.0;0.0;0.0;492.53954;0.0;0.0
2017-02-19 01:00:00;332.25324;0.0;0.0;692.6917808219177;0.0;0.0;0.0;360.43854;0.0;0.0
2017-02-19 02:00:00;626.99726;0.0;0.0;692.6917808219177;0.0;0.0;0.0;65.694519;0.0;0.0
2017-02-19 03:00:00;560.31337;0.0;0.0;692.6917808219177;0.0;0.0;0.0;132.37841;0.0;0.0
2017-02-19 04:00:00;525.59773;0.0;0.0;692.6917808219177;0.0;0.0;0.0;167.09405;0.0;0.0
2017-02-19 05:00:00;390.72692;0.0;0.0;692.6917808219177;0.0;0.0;0.0;301.96486;0.0;0.0
2017-02-19 06:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 07:00:00;2472.8251;0.0;1780.1333;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 08:00:00;4465.3785;0.0;3772.6867;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 09:00:00;5975.3393;0.0;5282.6476;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 10:00:00;5922.2047;0.0;5229.5129;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 11:00:00;5113.2111;0.0;4420.5193;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 12:00:00;3812.8202;0.0;3120.1284;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 13:00:00;2612.5444;0.0;1919.8526;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 14:00:00;1510.7658;0.0;818.07406;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 15:00:00;1640.249;0.0;947.55721;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 16:00:00;2133.123;0.0;1440.4313;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 17:00:00;1831.0323;0.0;1138.3405;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 18:00:00;1217.14;0.0;524.44821;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 19:00:00;692.69178;0.0;0.0;692.6917808219177;0.0;0.0;0.0;0.0;0.0;0.0
2017-02-19 20:00:00;616.45074;0.0;0.0;692.6917808219177;0.0;0.0;0.0;76.241045;0.0;0.0
2017-02-19 21:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-19 22:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-19 23:00:00;0.0;0.0;0.0;692.6917808219177;0.0;0.0;0.0;692.69178;0.0;0.0
2017-02-20 00:00:00;281.76028;0.0;0.0;692.6917808219177;0.0;0.0;0.0;410.9315;0.0;0.0
