from;r120640428428-r120640472472-electricity-transmission;r120640472472-biomass_gas-bpchp_heat_high;r120640472472-biomass_gas-bpchp_heat_low_central;r120640472472-biomass_gas-bpchp_heat_low_decentral;r120640472472-biomass_solid-bpchp_heat_high;r120640472472-biomass_solid-bpchp_heat_low_central;r120640472472-biomass_solid-bpchp_heat_low_decentral;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity;r120640472472-electricity-import;r120640472472-electricity-large_battery_storage;r120640472472-electricity-pv_agri_horizontal;r120640472472-electricity-pv_agri_vertical;r120640472472-electricity-pv_ground;r120640472472-electricity-pv_rooftop;r120640472472-electricity-small_battery_storage;r120640472472-electricity-wind;r120640472472-h2-bpchp_heat_high;r120640472472-r120670124124-electricity-transmission;r120640472472-r120670201201-electricity-transmission;r120640472472-residual_waste-bpchp_heat_high;r120640472472-residual_waste-bpchp_heat_low_central
2019-01-08 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.10583605500706615;0.0;0.007723116111264482;5.530819011888338;4.065841875957492;3.7557891855779677;2.743244810605074;0.0;0.0;0.8996281796446294;2.528791929602229;0.2628769297562346;0.0;0.0;0.0;0.0;14.950530846673228;0.0;0.05081547656596525;0.26077232488133484;0.5081177260549954;3.918642609960636;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.05514544775866098;0.0;0.010812048704384632;5.372172379354671;4.364056866205025;3.7557891855779677;3.0276008679326787;0.0;0.0;0.881535072282647;2.552788599517117;0.2616981094434264;0.0;0.0;0.0;0.0;17.859754048626453;0.0;0.022453350110542756;0.33308990149210216;0.22451713476848603;1.7314932462616741;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.01575355758509064;0.0;0.009719056852809058;4.966490426020508;4.470562219863147;3.7557891855779677;3.6457020894445398;0.0;0.0;0.864748351155392;2.564376382538075;0.2605298143119825;0.0;0.0;0.0;0.0;19.392820997023975;0.0;0.010635797420783398;0.19217594061502635;0.10635022173244063;0.8201810113871078;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.02615222791592275;0.0;0.0;4.249569036294188;4.169018937314631;3.7557891855779677;3.6874892008913522;0.0;0.0;0.8581602399269235;2.528791929602229;0.2605298143119825;0.0;0.0;0.0;0.0;19.124309116830783;0.0;0.00354526580692776;0.04649798899246368;0.03545007391081315;0.27339367046236623;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.04278351157075688;0.0;0.0;3.6796767664371215;3.8781261901308612;3.7557891855779677;3.60452175930399;0.0;0.0;0.8606512396886781;2.5108094092139464;0.2628769297562346;0.0;0.0;0.0;0.0;18.509667968538043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11025926412548144;0.0;0.0;3.6017862617745613;3.787596639521191;3.7540649899432323;3.644907966394215;0.0;0.0;0.9167023287146028;2.570209813799536;0.26298517701344043;0.0;0.0;0.0;0.0;18.427993913035298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16210261995785247;0.0;0.0;3.931839497000439;4.495857241358082;3.752340794308498;3.4192237400899725;0.0;0.0;0.9200550331798489;2.5046868413794634;0.25446144120417247;0.0;0.0;0.0;0.0;19.11636196856262;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18003860348123255;0.0;0.0;4.471628203980547;5.481697421169481;3.752340794308498;3.2335793564836273;0.0;0.0;0.9137036912283941;2.46265090267279;0.24855867606368712;0.0;0.0;0.0;0.0;20.384120442425793;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.15861100426142766;0.0;0.0;4.678378341316114;5.650109011644014;3.752340794308498;2.9558489786924493;0.0;0.0;0.8985357138835771;2.450898555631835;0.24543671748874563;0.0;0.0;0.0;0.0;20.47293710870381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.10422050935449174;0.0;0.0;4.408178531595846;4.927203923679597;3.752340794308498;2.494310007990839;0.0;0.0;0.8902199694244265;2.5046868413794634;0.24353200832751704;0.0;0.0;0.0;0.0;19.116251567351696;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.7149973551340394;3.72569040270744;3.752340794308498;1.7275360788767402;0.0;0.0;0.8205818078477893;2.457023873728038;0.2403419963171603;0.0;0.0;0.0;0.0;16.438512308919705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1878969525770957;3.3282923018628887;3.752340794308498;1.6051179507212046;0.0;0.0;0.7039461098198744;2.1077878903772116;0.2317683217049068;0.0;0.0;0.0;0.0;14.91715032137168;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-08 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.738552397796973;2.927565908720012;3.359528950403184;1.6619458715886415;0.0;0.0;0.5853599079392566;1.7527116184822618;0.21339078999816502;0.0;0.0;0.0;0.0;13.239055444928496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4082919570592782;2.1088060024615873;3.347512955643587;1.6071311813805296;0.0;0.0;0.48473581743508054;1.4514183284331217;0.20485719637590502;0.0;0.0;0.0;0.0;11.612753438789088;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2874778282499415;1.6262036186911801;3.347512955643587;1.022677409052789;0.0;0.0;0.49691068259296756;1.4878728708885607;0.2065875826424631;0.0;0.0;0.0;0.0;10.475242947761489;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1377732214672793;1.2441156624370922;3.347512955643587;0.6615448023509279;0.0;0.0;0.5125955426519506;1.5348372018698702;0.20788069318921962;0.0;0.0;0.0;0.0;9.646260079609926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9833998468200384;1.1176405549662265;3.347512955643587;0.44096024219165647;0.0;0.0;0.5615631640219807;1.688711451401312;0.20405149676985393;0.0;0.0;0.0;0.0;9.343839711814654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9353525457985945;1.04242114894408;3.347512955643587;0.27992594979791946;0.0;0.0;0.6730927962305805;2.339622882024676;0.20520356645658003;0.0;0.0;0.0;0.0;9.823131844896018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0413849284637573;1.0231170535932637;3.347512955643587;0.23517793273007162;0.0;0.0;0.872676698345205;2.487044319054096;0.21683395860988097;0.0;0.0;0.0;0.0;10.223747846439862;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.06141052933560543;0.0;0.0;2.360345747055193;1.0683818288986264;3.347512955643587;0.47206219033407687;0.0;0.0;0.9160358208879024;2.46265090267279;0.23728446780910278;0.0;0.0;0.0;0.0;10.802863383965672;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11398317272159265;0.0;0.0;2.587947903640644;1.2254772255466486;3.347512955643587;0.5997146488913678;0.0;0.0;0.8867988959347605;2.481036965626429;0.2593719040261515;0.0;0.0;0.0;0.0;11.267235361446794;0.0;0.0;0.00664196514120149;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07655932231102244;0.0;0.0;2.8601976021968176;2.0196077687716087;3.347512955643587;0.6215688261589335;0.0;0.0;0.8528955778193636;2.4387313493336413;0.2593719040261515;0.0;0.0;0.0;0.0;9.618372725328236;0.0;0.028953004089910413;0.153777019839939;0.2895089369383111;2.2327149754426863;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.009757456964073444;0.0;0.006000881928807257;3.198722014757627;3.3882015632965805;3.347512955643587;1.1642723216757307;0.0;0.0;0.8234575398158153;2.450898555631835;0.2582242407340004;0.0;0.0;0.0;0.0;8.136582341027637;0.0;0.07090531613854285;0.24317007189121695;0.7090014782161395;5.467873409246372;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006069585116103958;3.4441688434454636;4.427294419939701;3.347512955643587;2.2013550436717333;0.0;0.0;0.753997272337782;2.2576533882937246;0.25708668901270526;0.0;0.0;0.0;0.0;8.671267348616905;0.0;0.08863164517316281;0.2141455943439669;0.8862518477700169;6.83484176155675;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007723116111264482;3.593289150676674;5.232741156990892;3.347512955643587;2.8886497315556516;0.0;0.0;0.7244897134835823;2.3110334099944283;0.25595911581528114;0.0;0.0;0.0;0.0;14.314354590665694;0.0;0.04431582258659759;0.1421811323542797;0.44312592388517025;3.4174208807796234;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010812048704384632;3.6378402839728867;5.581546190225634;3.347512955643587;2.6984176535312088;0.0;0.0;0.7389004800717012;2.212449877004873;0.2548413904187078;0.0;0.0;0.0;0.0;17.177500073169526;0.0;0.012999307958735258;0.15939443574305198;0.1299836043396496;1.00244345836202;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009719056852809058;3.500019577367573;4.889261391437195;3.347512955643587;3.004948953463375;0.0;0.0;0.7487603820072907;2.2419728498720155;0.2537333843734091;0.0;0.0;0.0;0.0;17.44399924467358;0.0;0.00472702107590372;0.1354106261035244;0.04726676521441792;0.3645248939498247;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.3637423179207415;3.8242078548426672;3.347512955643587;3.464119219472496;0.0;0.0;0.7823055991075729;2.34241548517849;0.2537333843734091;0.0;0.0;0.0;0.0;17.250950630133104;0.0;0.0011817552689759004;0.022956516345824084;0.011816691303604186;0.0911312234874539;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.172426751311444;3.2044798282353875;3.347512955643587;3.4759954188261024;0.0;0.0;0.8142320857210713;2.4380112430461502;0.2548413904187078;0.0;0.0;0.0;0.0;16.707499673202452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1527408499132417;2.8683223057454534;3.347512955643587;3.5026724083663074;0.0;0.0;0.8440671159073594;2.557793181503554;0.2560340269602217;0.0;0.0;0.0;0.0;16.529142844039725;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.461330098367274;3.1365826652761397;3.347512955643587;3.9198286140456586;0.0;0.0;0.8949518038380472;2.6367893445654045;0.2477058277208759;0.0;0.0;0.0;0.0;17.64470130945699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.043970657349221;3.9872941776334963;3.347512955643587;3.5026926080046477;0.0;0.0;0.9102833792017584;2.647912430621692;0.24303514992893854;0.0;0.0;0.0;0.0;18.68270135838334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.435376107535636;4.610350496541761;3.347512955643587;3.489768799936546;0.0;0.0;0.9045740634513211;2.6597557300995196;0.24214961859380704;0.0;0.0;0.0;0.0;19.689487771802177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.206185676428662;4.468565244483088;3.347512955643587;3.0074691554474757;0.0;0.0;0.8894069445856166;2.6631032706390716;0.242439936541295;0.0;0.0;0.0;0.0;18.824683183768798;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.585889268803282;3.7250247442456477;3.347512955643587;2.451294679294191;0.0;0.0;0.8222781123915959;2.4696403679192773;0.2403419963171603;0.0;0.0;0.0;0.0;16.641982124614742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.086855697445724;3.22711221588581;3.347512955643587;1.8252728229773616;0.0;0.0;1.372572243211778;2.4360470596764996;0.2317683217049068;0.0;0.0;0.0;0.0;15.527141316545666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-09 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5902570582326625;2.4582766941573997;3.347512955643587;1.215829523086357;0.0;0.0;0.0;1.6818394077826984;0.2143563591836771;0.0;0.0;0.0;0.0;11.508071998086383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5229706872748934;1.7187301446830237;3.5271999563645835;0.7062518507887678;0.0;0.0;0.686792660905229;2.0564262429497595;0.20671110765532497;0.0;0.0;0.0;0.0;11.425082650621581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2943565175443097;1.2088357640373242;3.5271999563645835;0.603600554390574;0.0;0.0;0.7145177090511798;2.13944186009283;0.20940468604213303;0.0;0.0;0.0;0.0;10.697357047522933;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1847631463584603;1.0643878781363882;3.5271999563645835;0.40137313379952577;0.0;0.0;0.7422173148559209;2.2223812966050867;0.21071542991452716;0.0;0.0;0.0;0.0;10.353038156034492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0709981961464328;1.0304392966573666;3.5271999563645835;0.22141049269109705;0.0;0.0;0.8014304425434617;2.3996799729527605;0.20871020674176843;0.0;0.0;0.0;0.0;10.259868564097472;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0573778286063966;1.0304392966573666;3.5271999563645835;0.19877495329553033;0.0;0.0;0.9153025787758378;3.1678317847606263;0.2117926718015161;0.0;0.0;0.0;0.0;11.108719070261857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.07137653451930198;0.0;0.0;2.2203883095902954;1.1429355764603994;3.5271999563645835;0.5346553257356713;0.0;0.0;1.2070176613422068;3.279722014938392;0.22379651691386795;0.0;0.0;0.0;0.0;12.064338826826114;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.32095890094321045;0.0;0.0;2.688601254877376;2.0275956702960842;4.082189337174762;1.7480234634330114;0.0;0.0;1.3716355054278309;3.293104733740239;0.24490369383967028;0.0;0.0;0.0;0.0;15.135094757845764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.32095890094321045;0.0;0.0;4.38133847825209;3.2903497696231465;4.082189337174762;4.08373323549569;0.0;0.0;1.3599896055477914;3.346754248063614;0.26770035966001876;0.0;0.0;0.0;0.0;20.480703492300258;0.0;0.0;0.01039264057364264;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.3086004286287665;0.0;0.0;8.277060639496707;3.581908175266048;4.085637728444232;6.907649858159419;0.0;0.0;1.3604971630316516;3.422793802321345;0.26770035966001876;0.0;0.0;0.0;0.0;22.157995121401058;0.0;0.060269518717772745;0.12603900328769976;0.6026512564838318;4.64769239786029;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.2384570712957918;0.0;0.006000881928807257;10.06604395601393;3.358246932579735;4.085637728444232;5.83129745420119;0.0;0.0;1.2721650886957119;3.321176467214215;0.2664779835885118;0.0;0.0;0.0;0.0;15.43484035186871;0.0;0.13826536647013643;0.3505776724817226;1.3825528825212507;10.66235314802872;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.16408979884064012;0.0;0.006069585116103958;10.122014019020568;3.1166129114649093;4.085637728444232;3.934423051059577;0.0;0.0;0.9978359248651699;2.713410744827752;0.2628769297562346;0.0;0.0;0.0;0.0;5.06691886304662;0.0;0.22098823529848904;0.535623931441319;2.2097212737739396;17.041538792153546;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.08392090298511795;0.0;0.007723116111264482;10.201438433819698;3.111953302242998;4.085637728444232;3.021837435720281;0.0;0.0;0.934663722857118;2.6610085589879318;0.2593719040261515;0.0;0.0;0.0;0.0;2.5343285587947832;0.0;0.23812368669862796;0.6832562233343323;2.381063297676084;18.36294153272073;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.030232570214536018;0.0;0.010812048704384632;9.597352223032415;3.391529855600225;4.085637728444232;2.71196210540104;0.0;0.0;0.8953523078014425;2.631875690999944;0.25595911581528114;0.0;0.0;0.0;0.0;4.941630468885341;0.0;0.20385278389828704;0.6462499513481347;2.0383792498711646;15.720136051581497;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03080756708968939;0.0;0.009719056852809058;8.129421086236754;3.519336279990505;4.085637728444232;2.1069853020960085;0.0;0.0;0.887600282806045;2.608181519266565;0.2548413904187078;0.0;0.0;0.0;0.0;10.679231540902252;0.0;0.11817552689759245;0.4787165321160757;1.1816691303604427;9.113122348745575;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.03874648243881841;0.0;0.0;7.465290105263956;3.1598807113883556;4.085637728444232;2.4564293482433435;0.0;0.0;0.8980808423629582;2.626369674909986;0.2537333843734091;0.0;0.0;0.0;0.0;16.33194177935913;0.0;0.05022459893147727;0.1492225556367141;0.502209380403193;3.8730769982169067;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.061101768871006885;0.0;0.0;8.014656219037231;2.846355576554164;4.085637728444232;2.887527859463592;0.0;0.0;1.4122148575269726;2.690152938443514;0.25595911581528114;0.0;0.0;0.0;0.0;22.13140252641398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11660966836135245;0.0;0.0;7.762625210372674;2.7518320751817154;4.083913532809497;3.633448434097221;0.0;0.0;0.690945607226887;3.3909490820716566;0.2583098849776459;0.0;0.0;0.0;0.0;22.455414158375945;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17353215111895773;0.0;0.0;6.957261822610357;3.2098050959164315;4.082189337174762;3.8650456095457892;0.0;0.0;1.2836336515580047;3.4722318197488504;0.251038193116224;0.0;0.0;0.0;0.0;22.94767337855146;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.18849058472107239;0.0;0.0;6.3639880295966345;4.181000789600304;4.082189337174762;3.891243352754677;0.0;0.0;1.3088020079246012;3.511075929603095;0.24743397617199625;0.0;0.0;0.0;0.0;23.397242838104997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.17581742228762332;0.0;0.0;5.6216536153365055;4.930532215980582;4.082189337174762;3.919297878439662;0.0;0.0;1.311052525089541;3.5418941509287647;0.24655233893187625;0.0;0.0;0.0;0.0;23.477354639594072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.11431421216429864;0.0;0.0;4.710154918094659;4.684238585643846;4.082189337174762;3.1277869172462447;0.0;0.0;1.2662231650023554;3.5418941509287647;0.24686806323611318;0.0;0.0;0.0;0.0;21.54504092516245;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0320972877815295;3.902755553166663;4.082189337174762;2.6986483650904645;0.0;0.0;1.1669063475983161;3.494004774458363;0.2447519412037137;0.0;0.0;0.0;0.0;19.62135360647381;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4779612706068894;3.2896841111613537;4.082189337174762;2.360695933018306;0.0;0.0;0.9947062478294836;2.978395298177049;0.2382063306411542;0.0;0.0;0.0;0.0;17.421838528609;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-10 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.951655636231831;2.5055384448438813;3.5271999563645835;1.7703147549414564;0.0;0.0;0.8160048738225942;2.4433194068962925;0.22033839711438438;0.0;0.0;0.0;0.0;14.234371470215022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5229706872748934;1.7187301446830237;3.5271999563645835;1.1452517873549113;0.0;0.0;0.8275662460845188;2.4779370006437214;0.21247978972942708;0.0;0.0;0.0;0.0;12.43213561213508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.2943565175443097;1.2088357640373242;3.5271999563645835;0.7682210748002184;0.0;0.0;0.8346056442411256;2.499014691084877;0.2152758454638751;0.0;0.0;0.0;0.0;11.347509493536313;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.1847631463584603;1.0643878781363882;3.5271999563645835;0.5672115983571796;0.0;0.0;0.8428204951712486;2.5236119764029223;0.21764035014646;0.0;0.0;0.0;0.0;10.927635400937243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0709981961464328;1.0304392966573666;3.5271999563645835;0.30747899964893577;0.0;0.0;0.8699377502631432;2.6145468164086445;0.2145893674950577;0.0;0.0;0.0;0.0;10.635190382984165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0573778286063966;1.0304392966573666;3.5271999563645835;0.2985930399500162;0.0;0.0;0.9922106371654515;3.4121666171111564;0.216764330763993;0.0;0.0;0.0;0.0;11.534751706618964;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-01-11 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.2203412351049625;0.0;0.0;2.2203883095902954;1.1429355764603994;3.5271999563645835;0.30477447596147406;0.0;0.0;1.2881607479124793;3.4042308952885687;0.22904995627804328;0.0;0.0;0.0;0.0;11.896398682750881;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
