from;B-electricity-electrolyzer;B-h2;B-h2;B-h2;B-h2;B-h2;B-h2;B-h2-cavern;B-h2-import;B-h2-shortage
2017-03-25 10:00:00;1213.4666;805.03764;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 11:00:00;1275.8737;867.4447;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 12:00:00;1343.0818;934.65281;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 13:00:00;1348.3759;939.94691;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 14:00:00;1338.7494;930.32042;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 15:00:00;1376.3657;967.93674;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 16:00:00;1346.2991;937.87007;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 17:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 18:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 19:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 20:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 21:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 22:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-25 23:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 00:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 01:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 02:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 03:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 04:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 05:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 06:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 07:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 08:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 09:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 10:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 11:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 12:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 13:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 14:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 15:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 16:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 17:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 18:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 19:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 20:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 21:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 22:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-26 23:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 00:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 01:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 02:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 03:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 04:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 05:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 06:00:00;1149.4679;741.03894;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 07:00:00;1162.1953;753.76628;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 08:00:00;1153.6412;745.2122;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 09:00:00;1183.6196;775.19057;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 10:00:00;1236.8713;828.4423;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 11:00:00;1255.4308;847.00181;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 12:00:00;1269.8165;861.38748;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 13:00:00;1284.8425;876.41346;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 14:00:00;1278.3188;869.88983;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 15:00:00;1328.7942;920.36517;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 16:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 17:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 18:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 19:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 20:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 21:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 22:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-27 23:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 00:00:00;874.63584;466.20685;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 01:00:00;633.53339;225.1044;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 02:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 03:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 04:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 05:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 06:00:00;1272.6882;864.25917;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 07:00:00;1291.9612;883.53218;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 08:00:00;1280.9601;872.53111;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 09:00:00;1286.2755;877.84648;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 10:00:00;1351.4524;943.02341;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 11:00:00;1381.1714;972.74243;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 12:00:00;1396.0503;987.6213;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 13:00:00;1408.771;1000.342;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 14:00:00;1403.7536;995.3246;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 15:00:00;1394.9119;986.48289;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 16:00:00;1338.6217;930.1927;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 17:00:00;1287.9914;879.56243;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 18:00:00;1271.0906;862.6616;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 19:00:00;1349.0345;940.60548;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 20:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 21:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 22:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-28 23:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 00:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 01:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 02:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 03:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 04:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 05:00:00;1359.1323;950.70332;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 06:00:00;1217.784;809.35498;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 07:00:00;1243.164;834.735;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 08:00:00;1251.6899;843.26093;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 09:00:00;1209.0089;800.5799;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 10:00:00;1228.25;819.82102;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 11:00:00;1260.5284;852.09936;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 12:00:00;1266.7646;858.33558;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 13:00:00;1280.2053;871.77633;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 14:00:00;1262.6069;854.17788;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 15:00:00;1291.4283;882.99929;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 16:00:00;1282.1387;873.70974;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 17:00:00;1192.4948;784.06577;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 18:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 19:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 20:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 21:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 22:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-29 23:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 00:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 01:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 02:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 03:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 04:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 05:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 06:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 07:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 08:00:00;592.22552;183.79652;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 09:00:00;1293.0037;884.57466;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 10:00:00;1367.5275;959.0985;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 11:00:00;1406.4105;997.98153;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 12:00:00;1420.8188;1012.3898;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 13:00:00;1397.4472;989.01823;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 14:00:00;1392.2145;983.78549;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 15:00:00;1415.667;1007.238;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 16:00:00;1379.1175;970.68846;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 17:00:00;1353.2175;944.7885;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 18:00:00;1353.2534;944.82442;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 19:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 20:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 21:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 22:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-30 23:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 00:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 01:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 02:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 03:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 04:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 05:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 06:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 07:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 08:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 09:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 10:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 11:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 12:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 13:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 14:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 15:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 16:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 17:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 18:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 19:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 20:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 21:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 22:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-03-31 23:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 00:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 01:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 02:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 03:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 04:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 05:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 06:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 07:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 08:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 09:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 10:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 11:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 12:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 13:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 14:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 15:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 16:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 17:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 18:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 19:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 20:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 21:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 22:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-01 23:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 00:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 01:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 02:00:00;568.36965;159.94065;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 03:00:00;419.37742;10.948429;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 04:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 05:00:00;758.91347;350.48447;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 06:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 07:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 08:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 09:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 10:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 11:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 12:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 13:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 14:00:00;1425.4657;1017.0367;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 15:00:00;954.15209;545.72309;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 16:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 17:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 18:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 19:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 20:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 21:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 22:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-02 23:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 00:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 01:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 02:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 03:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 04:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 05:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 06:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 07:00:00;1255.9019;847.47288;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 08:00:00;1206.7084;798.2794;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 09:00:00;1202.3597;793.93067;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 10:00:00;1207.887;799.45799;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 11:00:00;1252.6198;844.19077;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 12:00:00;1269.6695;861.24051;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 13:00:00;1277.6411;869.21215;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 14:00:00;1268.8865;860.45746;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 15:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 16:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 17:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 18:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 19:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 20:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 21:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 22:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-03 23:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-04 00:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-04 01:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-04 02:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-04 03:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
2017-04-04 04:00:00;408.429;0.0;0.0;408.42899543378996;0.0;0.0;0.0;0.0;0.0;0.0
