from;BB-B-electricity-transmission;BB-ch4-bpchp;BB-ch4-gt;BB-electricity;BB-electricity;BB-electricity;BB-electricity;BB-electricity;BB-electricity;BB-electricity;BB-electricity;BB-electricity;BB-electricity;BB-electricity-import;BB-electricity-liion_battery;BB-electricity-shortage;BB-h2-bpchp;BB-h2-gt;BB-hydro-ror;BB-solar-pv;BB-wind-onshore
2017-02-12 20:00:00;0.0;0.0;0.0;2478.6958;1480.3713155162527;0.0;2062.532594164214;0.0;0.0;0.0;1324.8315;0.0;0.0;0.0;474.27425;0.0;2325.6328;0.0;2.8435;0.0;4543.6807
2017-02-12 21:00:00;0.0;0.0;0.0;2483.4277;1398.8092683597017;0.0;2107.8443665850273;0.0;0.0;0.0;1345.5782;0.0;0.0;0.0;956.38744;0.0;2325.6328;0.0;2.8435;0.0;4050.7958
2017-02-12 22:00:00;0.0;0.0;0.0;2368.7293;1357.1511883612982;0.0;2004.516586485229;0.0;0.0;0.0;1208.8674;0.0;0.0;0.0;879.87805;0.0;2325.6328;0.0;2.8435;0.0;3730.9102
2017-02-12 23:00:00;0.0;0.0;0.0;2274.1494;1298.8325563503386;0.0;1937.6076141255235;0.0;0.0;0.0;1052.9007;0.0;0.0;0.0;621.61272;0.0;2325.6328;0.0;2.8435;0.0;3613.4012
2017-02-13 00:00:00;0.0;0.0;0.0;2226.8487;1246.2473834372602;0.0;1895.2601632649503;0.0;0.0;0.0;975.55204;0.0;0.0;0.0;470.57774;0.0;2325.6328;0.0;2.8435;0.0;3544.8543
2017-02-13 01:00:00;0.0;0.0;0.0;2224.969;1222.3770217553629;0.0;1889.7549946530758;0.0;0.0;0.0;1004.0641;0.0;0.0;0.0;614.72074;0.0;2325.6328;0.0;2.8435;0.0;3397.9681
2017-02-13 02:00:00;0.0;0.0;0.0;2252.5271;1208.9769319421896;0.0;1941.8423592115807;0.0;0.0;0.0;1026.363;0.0;0.0;0.0;817.50987;0.0;2325.6328;0.0;2.8435;0.0;3283.7232
2017-02-13 03:00:00;0.0;0.0;0.0;2306.0036;1204.325335753606;0.0;2007.692645299772;0.0;0.0;0.0;1087.3435;0.0;0.0;0.0;1038.8635;0.0;2325.6328;0.0;2.8435;0.0;3238.0253
2017-02-13 04:00:00;0.0;0.0;0.0;2420.4623;1213.996427132482;0.0;2151.250503717115;0.0;0.0;0.0;1222.895;0.0;0.0;0.0;1719.5543;0.0;2325.6328;0.0;2.8435;0.0;2960.5735
2017-02-13 05:00:00;0.0;0.0;0.0;2679.6843;1250.5779223296886;0.0;2390.7253383336556;0.0;0.0;0.0;1652.2208;0.0;0.0;0.0;3033.4213;0.0;2325.6328;0.0;2.8435;0.0;2611.3107
2017-02-13 06:00:00;0.0;0.0;0.0;2888.0867;1143.3199860429932;0.0;2613.4729298602706;0.0;0.0;0.0;1980.9624;0.0;0.0;0.0;3473.8598;0.0;2325.6328;0.0;2.8435;443.94907;2379.5569
2017-02-13 07:00:00;0.0;0.0;0.0;2972.7491;1222.7587671125152;0.0;2748.3495608511957;0.0;0.0;0.0;2049.4897;0.0;0.0;0.0;135.64754;0.0;2325.6328;40.93725;2.8435;4513.4823;1974.8037
2017-02-13 08:00:00;0.0;0.0;0.0;2967.3425;1428.785966338841;0.0;2713.624651145526;3383.2471;0.0;0.0;2025.1733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;10543.791;1971.5396
2017-02-13 09:00:00;0.0;0.0;0.0;2934.7876;1462.6311893982868;0.0;2679.111478694159;8732.9962;0.0;0.0;1938.1316;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;16204.141;1540.6733
2017-02-13 10:00:00;0.0;0.0;0.0;2924.7596;1480.1967951062547;0.0;2728.4462589467266;7722.5616;0.0;0.0;1819.3504;3791.5479;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;19200.797;1263.2216
2017-02-13 11:00:00;0.0;0.0;0.0;2884.5647;1612.9307247681181;0.0;2657.514278755267;8289.0399;0.0;0.0;1710.7392;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;19829.725;1237.1085
2017-02-13 12:00:00;0.0;0.0;0.0;2852.6291;1666.6290994268397;0.0;2625.7536906098367;7132.9761;0.0;0.0;1597.1667;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;18275.904;1511.2961
2017-02-13 13:00:00;0.0;0.0;0.0;2831.2557;1805.7874381805632;0.0;2592.087467175681;3784.7441;0.0;0.0;1492.466;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;14502.336;1916.0492
2017-02-13 14:00:00;0.0;0.0;0.0;2861.2064;1894.661246691578;0.0;2545.9287457376563;923.58904;0.0;0.0;1565.4064;1294.3134;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;8657.0069;2425.2548
2017-02-13 15:00:00;0.0;0.0;0.0;2722.1825;1565.9606565288989;0.0;2516.2855301352547;0.0;0.0;0.0;1402.3869;0.0;0.0;0.0;128.98973;0.0;2325.6328;0.0;2.8435;1923.7793;3825.5702
2017-02-13 16:00:00;0.0;0.0;0.0;2822.0106;1576.3035155684574;0.0;2614.108141623179;0.0;0.0;0.0;1515.8371;0.0;0.0;0.0;216.61737;0.0;2325.6328;0.0;2.8435;0.0;5983.1657
2017-02-13 17:00:00;0.0;0.0;0.0;2921.1093;1579.1209212712347;0.0;2772.6993450960254;0.0;0.0;0.0;1580.7022;0.0;0.0;0.0;218.84011;0.0;2325.6328;0.0;2.8435;0.0;6306.3154
2017-02-13 18:00:00;0.0;0.0;0.0;2905.4707;1569.0273753314618;0.0;2766.3472274669393;0.0;0.0;0.0;1575.1216;0.0;0.0;0.0;820.94638;0.0;2325.6328;0.0;2.8435;0.0;5666.5443
2017-02-13 19:00:00;0.0;0.0;0.0;2791.3259;1544.623082741306;0.0;2595.2635259902245;0.0;0.0;0.0;1511.0234;0.0;0.0;0.0;1064.1375;0.0;2325.6328;0.0;2.8435;0.0;5049.6221
2017-02-13 20:00:00;0.0;0.0;0.0;2691.0016;1470.5566129322456;0.0;2446.2004989610064;0.0;0.0;0.0;1416.2119;0.0;0.0;0.0;942.90884;0.0;2325.6328;0.0;2.8435;0.0;4752.5855
2017-02-13 21:00:00;0.0;0.0;0.0;2599.1806;1369.7165879153326;0.0;2378.232840329787;0.0;0.0;0.0;1313.5317;0.0;0.0;0.0;759.12757;0.0;2325.6328;0.0;2.8435;0.0;4573.0579
2017-02-13 22:00:00;0.0;0.0;0.0;2452.0892;1313.3901279728375;0.0;2211.8073584477343;0.0;0.0;0.0;1166.1977;0.0;0.0;0.0;617.3261;0.0;2325.6328;0.0;2.8435;0.0;4197.682
2017-02-13 23:00:00;0.0;0.0;0.0;2347.2186;1274.7580910935462;0.0;2129.229829269617;0.0;0.0;0.0;1009.2204;0.0;0.0;0.0;883.83212;0.0;2325.6328;0.0;2.8435;0.0;3548.1185
2017-02-14 00:00:00;0.0;0.0;0.0;2310.9562;1233.7199020013616;0.0;2102.1274607188498;0.0;0.0;0.0;951.82997;0.0;0.0;0.0;1453.2058;0.0;2325.6328;0.0;2.8435;0.0;2816.9514
2017-02-14 01:00:00;0.0;0.0;0.0;2291.5732;1216.6508124059692;0.0;2071.2138215906316;0.0;0.0;0.0;979.97444;0.0;0.0;0.0;2053.7557;0.0;2325.6328;0.0;2.8435;0.0;2177.1803
2017-02-14 02:00:00;0.0;0.0;0.0;2309.3872;1197.1920492425245;0.0;2103.3978842446672;0.0;0.0;0.0;1002.9943;0.0;0.0;0.0;2567.5584;0.0;2325.6328;0.0;2.8435;0.0;1716.9368
2017-02-14 03:00:00;0.0;0.0;0.0;2338.877;1191.8164575278101;0.0;2121.183813606108;0.0;0.0;0.0;1062.6436;0.0;0.0;0.0;913.06845;0.0;2325.6328;1948.6235;2.8435;0.0;1524.3526
2017-02-14 04:00:00;0.0;0.0;0.0;2442.481;1210.203969888527;0.0;2237.2158289640784;0.0;0.0;0.0;1196.0073;0.0;0.0;0.0;0.0;0.0;2325.6328;3344.0599;2.8435;0.0;1413.3719
2017-02-14 05:00:00;0.0;0.0;0.0;2695.5501;1265.1334365977548;0.0;2481.5606204295855;0.0;0.0;0.0;1610.3243;0.0;0.0;0.0;849.87549;0.0;2325.6328;3562.033;2.8435;0.0;1312.1836
2017-02-14 06:00:00;0.0;0.0;0.0;2881.0105;1099.2519528043179;0.0;2702.402576667474;0.0;0.0;0.0;1925.2935;0.0;0.0;0.0;748.04419;0.0;2325.6328;3562.033;2.8435;702.91937;1266.4857
2017-02-14 07:00:00;0.0;0.0;0.0;2972.7739;1183.4996888703017;0.0;2863.322889937652;0.0;0.0;0.0;1983.2746;0.0;0.0;0.0;0.0;0.0;2036.1758;0.0;2.8435;6030.3083;933.54359
2017-02-14 08:00:00;0.0;0.0;0.0;2960.4036;1362.6976347085547;0.0;2785.6153176085;5400.1559;0.0;0.0;1970.1681;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;14058.387;417.80972
2017-02-14 09:00:00;0.0;0.0;0.0;2923.271;1391.8719259809152;0.0;2716.588972705766;8685.7441;0.0;0.0;1889.0646;1170.536;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;18349.895;424.33799
2017-02-14 10:00:00;0.0;0.0;0.0;2859.3997;1442.8171321639563;0.0;2683.5579610345194;8042.4906;0.0;0.0;1757.7086;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;20384.662;313.35729
2017-02-14 11:00:00;0.0;0.0;0.0;2816.6379;1510.6119182749726;0.0;2635.917078816374;8192.2849;0.0;0.0;1635.9667;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;20458.653;244.81038
2017-02-14 12:00:00;0.0;0.0;0.0;2759.0318;1634.7517978446265;0.0;2553.339549638257;6136.13;0.0;0.0;1509.0951;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;18275.904;228.48969
2017-02-14 13:00:00;0.0;0.0;0.0;2722.8513;1754.4176452102513;0.0;2536.8240438026332;2335.1876;0.0;0.0;1383.5362;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;14354.353;290.50832
2017-02-14 14:00:00;0.0;0.0;0.0;2757.8505;1806.473310139467;0.0;2510.568624269078;450.8644;0.0;0.0;1444.5626;0.70126093;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;8472.0282;496.14904
2017-02-14 15:00:00;0.0;0.0;0.0;2660.4182;1532.7282637998383;0.0;2474.149816528985;0.0;0.0;0.0;1286.7537;0.0;0.0;0.0;2356.9693;0.0;2325.6328;0.0;2.8435;1923.7793;1344.825
2017-02-14 16:00:00;0.0;0.0;0.0;2787.3102;1519.6455436229342;0.0;2591.875729921378;0.0;0.0;0.0;1388.6713;0.0;0.0;0.0;3383.6213;0.0;2325.6328;0.0;2.8435;0.0;2575.4052
2017-02-14 17:00:00;0.0;0.0;0.0;2873.9801;1546.210186387542;0.0;2723.5763020977606;0.0;0.0;0.0;1471.1404;0.0;0.0;0.0;2699.1426;0.0;2325.6328;0.0;2.8435;0.0;3587.2881
2017-02-14 18:00:00;0.0;0.0;0.0;2875.4806;1533.5102752384337;0.0;2736.06880010163;0.0;0.0;0.0;1486.3397;0.0;0.0;0.0;2079.128;0.0;2325.6328;0.0;2.8435;0.0;4223.7951
2017-02-14 19:00:00;0.0;0.0;0.0;2794.7976;1499.8182205391;0.0;2581.500604460538;0.0;0.0;0.0;1427.4627;0.0;0.0;0.0;1395.5167;0.0;2325.6328;0.0;2.8435;0.0;4579.5862
2017-02-14 20:00:00;0.0;0.0;0.0;2676.1675;1451.273598211531;0.0;2443.871389163675;0.0;0.0;0.0;1347.8054;0.0;0.0;0.0;860.90509;0.0;2325.6328;0.0;2.8435;0.0;4729.7366
2017-02-14 21:00:00;0.0;0.0;0.0;2585.0865;1399.36216326061;0.0;2374.633307006638;0.0;0.0;0.0;1254.0725;0.0;0.0;0.0;678.97885;0.0;2325.6328;0.0;2.8435;0.0;4605.6993
2017-02-14 22:00:00;0.0;0.0;0.0;2424.662;1312.5305479736642;0.0;2225.146805468815;0.0;0.0;0.0;1103.4275;0.0;0.0;0.0;422.09962;0.0;2325.6328;0.0;2.8435;0.0;4315.191
2017-02-14 23:00:00;0.0;0.0;0.0;2280.9891;1261.7646769291741;0.0;2121.183813606108;0.0;0.0;0.0;947.08162;0.0;0.0;0.0;336.19965;0.0;2325.6328;0.0;2.8435;0.0;3946.3433
2017-02-15 00:00:00;0.0;0.0;0.0;2176.0644;1218.4283518529003;0.0;2040.3001824624132;0.0;0.0;0.0;760.50934;0.0;0.0;0.0;29.385824;0.0;2325.6328;276.26522;2.8435;0.0;3561.175
2017-02-15 01:00:00;0.0;0.0;0.0;2171.2111;1204.978043134432;0.0;2041.5706059882302;0.0;0.0;0.0;801.81966;0.0;0.0;0.0;0.0;0.0;2325.6328;695.51165;2.8435;0.0;3195.5915
2017-02-15 02:00:00;0.0;0.0;0.0;2198.2696;1181.8488521771073;0.0;2089.211488206375;0.0;0.0;0.0;829.85662;0.0;0.0;0.0;0.0;0.0;2325.6328;1078.6837;2.8435;0.0;2892.0266
2017-02-15 03:00:00;0.0;0.0;0.0;2286.5875;1173.9115838788532;0.0;2110.385213636662;0.0;0.0;0.0;883.37857;0.0;0.0;0.0;0.0;0.0;2325.6328;1475.3062;2.8435;0.0;2650.4804
2017-02-15 04:00:00;0.0;0.0;0.0;2375.3878;1176.0537846524435;0.0;2218.3712133311233;0.0;0.0;0.0;1028.2335;0.0;0.0;0.0;0.0;0.0;2325.6328;1943.1269;2.8435;0.0;2526.4431
2017-02-15 05:00:00;0.0;0.0;0.0;2610.9308;1233.5104326490316;0.0;2461.23384401651;0.0;0.0;0.0;1412.1853;0.0;0.0;0.0;0.0;0.0;2325.6328;2846.6203;2.8435;0.0;2542.7638
2017-02-15 06:00:00;0.0;0.0;0.0;2767.1296;1118.2448429313301;0.0;2666.1955061816843;0.0;0.0;0.0;1677.5245;0.0;0.0;0.0;0.0;0.0;2325.6328;1897.6155;2.8435;1368.843;2634.1597
2017-02-15 07:00:00;0.0;0.0;0.0;2808.1601;1216.2267980840725;0.0;2745.385239290956;1373.9252;0.0;0.0;1741.2361;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;7695.1173;2186.9727
2017-02-15 08:00:00;0.0;0.0;0.0;2769.1879;1390.360106569882;0.0;2676.7823688968274;5691.5639;0.0;0.0;1666.0431;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;13466.455;724.63873
2017-02-15 09:00:00;0.0;0.0;0.0;2757.764;1417.9508271323284;0.0;2719.3415570117036;8471.3946;0.0;0.0;1516.3768;913.87777;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;17646.976;146.88623
2017-02-15 10:00:00;0.0;0.0;0.0;2726.1549;1459.046691759196;0.0;2748.5612981054987;7539.8022;0.0;0.0;1366.853;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;19644.747;107.71657
2017-02-15 11:00:00;0.0;0.0;0.0;2669.7692;1565.5267083367876;0.0;2657.72601600957;7801.3799;0.0;0.0;1231.9741;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;19681.742;156.67864
2017-02-15 12:00:00;0.0;0.0;0.0;2636.8942;1628.3647012478698;0.0;2593.146153447195;6288.9465;0.0;0.0;1134.8839;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;17942.942;251.33866
2017-02-15 13:00:00;0.0;0.0;0.0;2605.8833;1753.550077776817;0.0;2555.880396689891;2641.1503;0.0;0.0;1067.5393;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;14206.37;329.67798
2017-02-15 14:00:00;0.0;0.0;0.0;2642.9288;1875.0176750070607;0.0;2517.5559536610726;923.58904;0.0;0.0;1122.3872;257.30604;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;8546.0197;789.9215
2017-02-15 15:00:00;0.0;0.0;0.0;2575.2224;1540.5784275319447;0.0;2496.8057027393916;0.0;0.0;0.0;1079.79;0.0;0.0;0.0;2970.3025;0.0;1093.7649;0.0;2.8435;1960.7751;1664.7106
2017-02-15 16:00:00;0.0;0.0;0.0;2666.0192;1578.93095633248;0.0;2626.600639627048;0.0;0.0;0.0;1179.2842;0.0;0.0;0.0;3914.8884;0.0;1241.0764;0.0;2.8435;0.0;2892.0266
2017-02-15 17:00:00;0.0;0.0;0.0;2729.6957;1589.1828013251675;0.0;2740.7270196962927;0.0;0.0;0.0;1280.9726;0.0;0.0;0.0;2942.4082;0.0;1171.5313;0.0;2.8435;0.0;4223.7951
2017-02-15 18:00:00;0.0;0.0;0.0;2763.6715;1539.8661192761067;0.0;2727.3875726752126;0.0;0.0;0.0;1254.3248;0.0;0.0;0.0;1770.6441;0.0;1181.4244;0.0;2.8435;0.0;5330.338
2017-02-15 19:00:00;0.0;0.0;0.0;2682.1631;1488.3487368465928;0.0;2568.161157439457;0.0;0.0;0.0;1289.5089;0.0;0.0;0.0;757.88722;0.0;1156.9841;0.0;2.8435;0.0;6110.4671
2017-02-15 20:00:00;0.0;0.0;0.0;2547.2338;1461.444620718391;0.0;2366.799028597432;0.0;0.0;0.0;1232.4568;0.0;0.0;0.0;0.0;0.0;1093.1346;0.0;2.8435;0.0;6511.9561
2017-02-15 21:00:00;0.0;0.0;0.0;2452.2806;1390.9144830613966;0.0;2274.4815857213825;0.0;0.0;0.0;1136.6966;0.0;0.0;0.0;0.0;0.0;700.40398;0.0;2.8435;0.0;6551.1258
2017-02-15 22:00:00;0.0;0.0;0.0;2299.1393;1330.6257516467376;0.0;2146.168809613846;0.0;0.0;0.0;961.0338;0.0;0.0;0.0;0.0;0.0;404.95976;0.0;2.8435;0.0;6329.1644
2017-02-15 23:00:00;0.0;0.0;0.0;2170.3831;1296.7972687863196;0.0;2031.407217781693;0.0;0.0;0.0;811.51466;0.0;0.0;0.0;0.0;0.0;320.82885;0.0;2.8435;0.0;5986.4298
2017-02-16 00:00:00;0.0;0.0;0.0;2035.7852;1251.4542055643356;0.0;1959.8400258273243;0.0;0.0;0.0;641.29426;0.0;0.0;0.0;0.0;0.0;228.77834;0.0;2.8435;0.0;5656.7519
2017-02-16 01:00:00;0.0;0.0;0.0;2049.8624;1225.2566511417976;0.0;1949.4649003664838;0.0;0.0;0.0;673.94324;0.0;0.0;0.0;0.0;0.0;493.53463;0.0;2.8435;0.0;5402.1491
2017-02-16 02:00:00;0.0;0.0;0.0;2062.6841;1202.4522389057045;0.0;1988.636292412514;0.0;0.0;0.0;695.20073;0.0;0.0;0.0;213.83767;0.0;823.02804;0.0;2.8435;0.0;4909.2642
2017-02-16 03:00:00;0.0;0.0;0.0;2114.5719;1197.681569576989;0.0;2068.8847117933;0.0;0.0;0.0;735.95114;0.0;0.0;0.0;0.0;0.0;1828.4321;0.0;2.8435;0.0;4285.8137
2017-02-16 04:00:00;0.0;0.0;0.0;2214.8661;1207.2987239796082;0.0;2152.0974527343265;0.0;0.0;0.0;852.76407;0.0;0.0;0.0;77.131605;0.0;2325.6328;0.0;2.8435;0.0;4021.4185
2017-02-16 05:00:00;0.0;0.0;0.0;2482.7188;1245.1389296984303;0.0;2354.09479333926;0.0;0.0;0.0;1161.5427;0.0;0.0;0.0;818.5253;0.0;2325.6328;0.0;2.8435;0.0;4096.4937
2017-02-16 06:00:00;0.0;0.0;0.0;2650.871;1113.439344384938;0.0;2613.261192605968;0.0;0.0;0.0;1360.841;0.0;0.0;0.0;775.91712;0.0;2325.6328;0.0;2.8435;517.94059;4116.0785
2017-02-16 07:00:00;0.0;0.0;0.0;2709.5633;1206.7413935976303;0.0;2711.2955413481945;0.0;0.0;0.0;1402.7594;0.0;0.0;0.0;0.0;0.0;404.40025;0.0;2.8435;4476.4865;3146.6294
2017-02-16 08:00:00;0.0;0.0;0.0;2676.0763;1331.9070217073036;0.0;2625.7536906098367;4919.2465;0.0;0.0;1334.0509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;10765.765;2118.4258
2017-02-16 09:00:00;0.0;0.0;0.0;2665.9864;1424.765107506138;0.0;2675.3002081167074;9155.1058;0.0;0.0;1210.6161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;15353.239;1775.6913
2017-02-16 10:00:00;0.0;0.0;0.0;2600.531;1495.8354916637059;0.0;2658.3612277724783;8750.5521;0.0;0.0;1089.381;3001.6817;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;17794.959;1798.5403
2017-02-16 11:00:00;0.0;0.0;0.0;2578.0229;1597.150016236135;0.0;2601.192169110704;8853.4038;0.0;0.0;984.17129;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;18312.899;2213.0858
2017-02-16 12:00:00;0.0;0.0;0.0;2587.4425;1723.384250585791;0.0;2585.9470868008975;7412.9876;0.0;0.0;923.34324;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;16537.103;2608.0466
2017-02-16 13:00:00;0.0;0.0;0.0;2564.324;1839.968443245814;0.0;2531.9540869536672;3843.7674;0.0;0.0;881.91985;3914.8884;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;13096.498;2477.4811
2017-02-16 14:00:00;0.0;0.0;0.0;2626.9511;1928.7869446837424;0.0;2548.046118280685;923.58904;0.0;0.0;949.68587;2084.048;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;7621.1258;3437.1377
2017-02-16 15:00:00;0.0;0.0;0.0;2393.0749;1550.5839216346174;0.0;2547.1991692634733;0.0;0.0;0.0;858.60508;0.0;0.0;0.0;881.36626;0.0;0.0;0.0;2.8435;1405.8387;5059.4145
2017-02-16 16:00:00;0.0;0.0;0.0;2620.7376;1558.6361755373878;0.0;2642.9044082083687;0.0;0.0;0.0;967.44275;0.0;0.0;0.0;1392.4303;0.0;0.0;0.0;2.8435;0.0;6394.4471
2017-02-16 17:00:00;0.0;0.0;0.0;2692.4718;1570.136250016822;0.0;2720.188506028915;0.0;0.0;0.0;1032.9347;0.0;0.0;0.0;737.12324;0.0;0.0;0.0;2.8435;0.0;7275.7645
2017-02-16 18:00:00;0.0;0.0;0.0;2679.4035;1533.7731186392666;0.0;2690.5452904265135;0.0;0.0;0.0;1060.3112;0.0;0.0;0.0;48.193338;0.0;66.007541;0.0;2.8435;0.0;7846.9887
2017-02-16 19:00:00;0.0;0.0;0.0;2578.0331;1505.6794753253312;0.0;2516.497267389558;0.0;0.0;0.0;1024.708;342.42345;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;0.0;7964.4977
2017-02-16 20:00:00;0.0;0.0;0.0;2459.3666;1482.4777288178418;0.0;2336.7323384864253;0.0;0.0;0.0;957.33971;574.74618;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;0.0;7807.8191
2017-02-16 21:00:00;0.0;0.0;0.0;2370.4565;1382.2070530820893;0.0;2268.976417109508;0.0;0.0;0.0;875.79005;710.85602;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;0.0;7605.4425
2017-02-16 22:00:00;0.0;0.0;0.0;2204.6649;1334.2141179369366;0.0;2113.9847469598103;0.0;0.0;0.0;745.34274;661.70425;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;0.0;7057.0672
2017-02-16 23:00:00;0.0;0.0;0.0;2084.4329;1294.3248524846276;0.0;2006.6339590282578;0.0;0.0;0.0;617.03367;620.09078;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;0.0;6619.6727
2017-02-17 00:00:00;0.0;0.0;0.0;1977.319;1257.2179237860366;0.0;1925.3268533759572;0.0;0.0;0.0;511.34599;686.91117;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;0.0;6355.2775
2017-02-17 01:00:00;0.0;0.0;0.0;2004.6226;1230.6853413866586;0.0;1890.6019436702873;0.0;0.0;0.0;610.50003;24.373787;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;0.0;5757.9402
2017-02-17 02:00:00;0.0;0.0;0.0;1931.0126;1195.8114472975506;0.0;1914.9517279151169;0.0;0.0;0.0;489.63821;0.0;0.0;0.0;50.09426;0.0;490.87273;0.0;2.8435;0.0;4987.6035
2017-02-17 03:00:00;0.0;0.0;0.0;2023.4527;1181.2162180888083;0.0;2010.6569668600118;0.0;0.0;0.0;594.97614;0.0;0.0;0.0;1064.2858;0.0;525.90593;0.0;2.8435;0.0;4217.2668
2017-02-17 04:00:00;0.0;0.0;0.0;2129.7201;1182.8060208621098;0.0;2116.1021195028393;0.0;0.0;0.0;696.27215;0.0;0.0;0.0;1325.799;0.0;624.68897;0.0;2.8435;0.0;4171.5689
2017-02-17 05:00:00;0.0;0.0;0.0;2366.4581;1186.887836325233;0.0;2338.0027620122423;0.0;0.0;0.0;962.36384;0.0;0.0;0.0;1594.4459;0.0;895.53424;0.0;2.8435;0.0;4360.8889
2017-02-17 06:00:00;0.0;0.0;0.0;2530.4707;857.5219663665763;0.0;2565.832047642126;0.0;0.0;0.0;1138.4138;0.0;0.0;0.0;1305.9875;0.0;1148.331;0.0;2.8435;0.0;4635.0765
2017-02-17 07:00:00;0.0;0.0;0.0;2571.4399;905.0476809766728;0.0;2636.5522905792827;0.0;0.0;0.0;1173.2207;0.0;0.0;0.0;0.0;0.0;2266.397;0.0;2.8435;665.92361;4351.0965
2017-02-17 08:00:00;0.0;0.0;0.0;2602.1799;1131.9089349458282;0.0;2669.1598277419243;0.0;0.0;0.0;1140.1044;0.0;0.0;0.0;0.0;0.0;1686.7273;0.0;2.8435;1590.8175;4262.9648
2017-02-17 09:00:00;0.0;0.0;0.0;2619.6503;1495.4611376297948;0.0;2707.4842707707426;0.0;0.0;0.0;1085.2698;0.0;0.0;0.0;0.0;0.0;1066.5011;0.0;2.8435;2552.7072;4285.8137
2017-02-17 10:00:00;0.0;0.0;0.0;2618.9511;1745.4773496628504;0.0;2753.4312549544647;0.0;0.0;0.0;1037.1368;0.0;0.0;0.0;0.0;0.0;396.37636;0.0;2.8435;3107.6435;4648.1331
2017-02-17 11:00:00;0.0;0.0;0.0;2618.2226;1817.3595261415612;0.0;2743.056129493624;0.0;0.0;0.0;990.67628;451.05127;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;3329.6181;5287.9042
2017-02-17 12:00:00;0.0;0.0;0.0;2628.7984;1888.5708933438568;0.0;2690.7570276808165;0.0;0.0;0.0;1024.7265;292.81359;0.0;0.0;0.0;0.0;0.0;0.0;2.8435;2663.6944;5859.1284
2017-02-17 13:00:00;0.0;0.0;0.0;2542.0084;1896.8627660864759;0.0;2617.495937692025;0.0;0.0;0.0;859.25196;0.0;0.0;0.0;0.0;0.0;184.29417;0.0;2.8435;1516.826;6211.6554
2017-02-17 14:00:00;0.0;0.0;0.0;2604.1474;1824.2111584910585;0.0;2582.771027986355;0.0;0.0;0.0;923.19214;0.0;0.0;0.0;0.0;0.0;822.15198;0.0;2.8435;554.93634;6554.3899
2017-02-17 15:00:00;0.0;0.0;0.0;2533.6407;1558.3335957003242;0.0;2540.8470516343873;0.0;0.0;0.0;927.77297;0.0;0.0;0.0;0.0;0.0;483.27267;0.0;2.8435;36.995756;7037.4824
2017-02-17 16:00:00;0.0;0.0;0.0;2588.4186;1505.7291078258531;0.0;2643.3278827169747;0.0;0.0;0.0;955.68555;0.0;0.0;0.0;0.0;0.0;975.98497;0.0;2.8435;0.0;6714.3327
2017-02-17 17:00:00;0.0;0.0;0.0;2645.6229;1463.9725014126059;0.0;2692.8744002238454;0.0;0.0;0.0;980.29261;0.0;0.0;0.0;0.0;0.0;1888.149;0.0;2.8435;0.0;5891.7698
2017-02-17 18:00:00;0.0;0.0;0.0;2603.4759;1459.8943869655034;0.0;2634.434918036254;0.0;0.0;0.0;983.85809;0.0;0.0;0.0;0.0;0.0;2325.6328;0.0;2.8435;0.0;5353.187
