from;r120640428428-r120670201201-electricity-transmission;r120640472472-r120670201201-electricity-transmission;r120670124124-r120670201201-electricity-transmission;r120670201201-biomass_gas-bpchp_heat_high;r120670201201-biomass_gas-bpchp_heat_low_central;r120670201201-biomass_gas-bpchp_heat_low_decentral;r120670201201-biomass_solid-bpchp_heat_high;r120670201201-biomass_solid-bpchp_heat_low_central;r120670201201-biomass_solid-bpchp_heat_low_decentral;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity;r120670201201-electricity-import;r120670201201-electricity-large_battery_storage;r120670201201-electricity-pv_agri_horizontal;r120670201201-electricity-pv_agri_vertical;r120670201201-electricity-pv_ground;r120670201201-electricity-pv_rooftop;r120670201201-electricity-small_battery_storage;r120670201201-electricity-wind;r120670201201-h2-bpchp_heat_high;r120670201201-residual_waste-bpchp_heat_high;r120670201201-residual_waste-bpchp_heat_low_central
2019-03-29 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.210272129116753;1.0320774846343608;106.82659299953619;1.1034047797571063;0.0;0.0;0.0;1.806204403047541;4.319843451090889;0.0;0.0;0.0;0.0;0.0;0.1619118058607101;0.4880389875724619;0.0;29.430564269333317;94.21788018441636;0.0;0.0;0.0
2019-03-29 16:00:00;0.0;53.93962710410759;21.39933198626661;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.704129217774051;0.9457204327123524;106.78151069964429;0.9633998639814141;0.0;0.0;0.0;1.8670970167589247;4.384560206912475;0.0;0.0;0.0;0.0;0.0;0.08582116092908941;0.1687742896503979;0.0;15.470310671675486;32.5825522251543;0.0;0.0;0.0
2019-03-29 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.585863226057132;0.9897846720265209;106.73642839975238;1.255105007735119;0.0;0.0;0.03531772664174027;1.937524978241608;4.336956544870833;0.0;0.0;122.87572384182239;0.0;0.0;0.0012567135029336487;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-29 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.663405061325033;1.2109915819496428;106.73642839975238;1.4596753795028221;0.0;0.0;0.23160476235024932;2.057567782934201;4.319417491368222;0.0;0.0;122.67909045918256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-29 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.026670045063298;1.4802484412752874;106.73642839975238;1.349368540035981;0.0;0.0;0.25440854938796215;2.260180103777355;4.352831356219301;0.0;0.0;122.46013543551157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-29 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.47177815283037;1.5216555405299632;106.73642839975238;1.1630908582630792;0.0;0.0;0.26101160796088296;2.3189756444034573;4.391077468517163;0.0;0.0;121.86401767225729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-29 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.943424016152188;1.4016413811921384;106.73642839975238;0.6875525018680599;0.0;0.0;0.44294761302413227;2.2474121580782893;4.386622980651329;0.0;0.0;120.84602905071851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-29 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.257123523294772;1.266348666514443;106.73642839975238;0.6293433983574718;0.0;0.0;0.06517086633189748;1.902423036272472;4.264955773591596;0.0;0.0;119.12179366411503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-29 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.627091900546019;0.9689704082298162;92.22519939623285;0.5963577005397258;0.0;0.0;0.2139837396926032;1.8950943624784502;3.9593633466188;0.0;0.0;103.48606085433826;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0508233213958342;0.6563135946059094;92.22519939623285;0.4200010026620916;0.0;0.0;0.16359723876484814;1.4488587092910856;3.866276288613961;0.0;0.0;101.83106955156659;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6909613912687687;0.45769237518569994;92.22519939623285;0.24218336304066104;0.0;0.0;0.17301100735618383;1.5322294355562909;3.449856349797082;0.0;0.0;100.77113331843755;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5783332363131977;0.39945672222302997;92.22519939623285;0.204945827253531;0.0;0.0;0.17358320722809512;1.5372969829925012;2.438359453017861;0.0;0.0;99.55717482526106;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.503802960039062;0.38174245516214156;92.22519939623285;0.15946421515570877;0.0;0.0;0.18655972603416857;1.6522203302959573;1.969033364097727;0.0;0.0;99.07802244701762;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4752084010405673;0.38661387860388596;92.22519939623285;0.12660604586714844;0.0;0.0;0.22215683490210908;1.9674773700741885;1.820330770068588;0.0;0.0;99.22359269678935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.655819145950461;0.4291281195500177;92.22519939623285;0.23026317219395445;0.0;0.0;0.2872979513735981;2.5443836470091092;1.8609487808269258;0.0;0.0;100.14971410872111;0.0;0.0;0.08332610441581284;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1074344578157604;0.7105635374798795;106.73642839975238;0.8045101681463663;0.0;0.0;0.3264271632026087;2.8909218879610052;1.9187148543352974;0.0;0.0;77.30358166563312;0.0;0.0;0.1627547062655769;0.20112269516665032;0.0;0.0;38.827541401627954;0.0;0.0;0.0
2019-03-30 07:00:00;0.0;1.8499907214706233;0.12530855058822052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.94801441122236;1.0973988444218163;106.73642839975238;1.5838871010010016;0.0;0.0;0.2482441685873757;2.198513424823314;1.9534090468300749;0.0;0.0;12.60434410275194;0.0;0.0;0.20079033733062426;0.5358583696399721;0.0;0.0;103.44960331485694;0.0;0.0;0.0
2019-03-30 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0592244187936777;8.881570144297612;1.2140915786848328;106.82659299953619;1.8902662901515042;0.0;27.711246462989298;0.3873362665801165;1.9037095207526504;1.5434455737974384;0.0;0.0;0.0;0.0;0.0;0.2155258455687616;0.7791746372193347;0.0;0.0;150.42278277279522;0.0;0.0;0.0
2019-03-30 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0592244187936777;10.792146724154652;1.2096630119198966;106.82659299953619;1.1646196940107003;0.0;62.00156773194924;0.35609347188765467;1.6518737179106002;1.5633235882734278;0.0;0.0;0.0;0.0;0.0;0.21547194497658;0.9606069985936663;0.0;0.0;185.44902641486578;0.0;0.0;0.0
2019-03-30 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0592244187936777;10.872554362652595;1.178663044563573;106.82659299953619;0.6515324096143444;0.0;75.2026405869753;0.333305538040449;1.4809267855718515;1.574595205495909;0.0;0.0;0.0;0.0;0.0;0.21572677377547128;1.0253038096263214;0.0;0.0;197.9390047678421;0.0;0.0;0.0
2019-03-30 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0592244187936777;11.146240131280745;1.1655987726057278;106.82659299953619;0.4171247095630114;0.0;84.855195696991;0.3216268357535157;1.3785826206071436;1.559798510866759;0.0;0.0;0.0;0.0;0.0;0.21320588503855603;1.0745296441077186;0.0;0.0;207.4422491668515;0.0;0.0;0.0
2019-03-30 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0592244187936777;10.7313764503117;1.2862772169579835;106.82659299953619;0.5461838784897949;0.0;18.840999158421177;0.3141078617853664;1.3314143449446618;1.5241104166728054;0.0;55.61612184426987;0.0;0.0;0.0;0.20381089655812076;1.0196779999712229;0.0;0.0;196.8529196936539;0.0;0.0;0.0
2019-03-30 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.491144264671586;9.636020822303198;1.0592244187936777;9.229829666306784;1.328791457904557;106.82659299953619;0.6316494069724415;0.0;0.0;0.3108951556202243;1.5524832583567258;1.447891514094789;0.0;7.3413639615455395;0.0;0.0;0.0;0.18655537483092474;0.8691875916997069;0.0;0.0;167.80014395957508;0.0;0.0;0.0
2019-03-30 14:00:00;1.035927778968556;0.0;1.6016121096992153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.596996088531602;1.1578487807668685;106.82659299953619;0.8202811031857219;0.0;0.0;0.0;1.3081717489986155;1.7090988624095873;0.0;0.0;0.0;0.0;0.0;0.1496019624115966;0.6061809903277254;0.0;0.0;117.02566674202149;0.0;0.0;0.0
2019-03-30 15:00:00;17.153963884846114;5.381402070449425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.210272129116753;1.0320774846343608;106.82659299953619;0.6429757247054293;0.0;0.0;0.0;1.3128981762473655;1.507877584290459;0.0;0.0;0.0;0.0;0.0;0.08932683304090583;0.28832274481939846;0.0;41.95781851407548;55.66186005129922;0.0;0.0;0.0
2019-03-30 16:00:00;0.0;41.85577941633706;16.507684462050776;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.704129217774051;0.9457204327123524;106.78151069964429;0.8784992784535985;0.0;0.0;0.0;1.3778532798004186;1.3419865965833018;0.0;0.0;44.17185760271089;0.0;0.0;0.02700388263683639;0.09001295448022907;0.0;0.0;17.377361186752225;0.0;0.0;0.0
2019-03-30 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.585863226057132;0.9897846720265209;106.73642839975238;1.3060957318995028;0.0;0.0;0.07050894888389522;1.4842737651674471;1.265060061516571;0.0;0.0;119.4379900145277;0.0;0.0;2.4790775735350848e-05;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.663405061325033;1.2109915819496428;106.73642839975238;1.2889483763730478;0.0;0.0;0.18230589985522963;1.6145473649470432;1.2467683511081693;0.0;0.0;118.94339503531054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.026670045063298;1.4802484412752874;106.73642839975238;1.1247678818160212;0.0;0.0;0.19329026028674912;1.7118276515665198;1.2405639661957153;0.0;0.0;118.51379664595598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.47177815283037;1.5216555405299632;106.73642839975238;1.0550318252223119;0.0;0.0;0.2016692207224632;1.7860338539067657;1.2436285821432775;0.0;0.0;118.01622557510754;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.943424016152188;1.4016413811921384;106.73642839975238;1.143092611676493;0.0;0.0;0.19010291947198818;1.6835997515493129;1.254212655182795;0.0;0.0;117.3525017349773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.257123523294772;1.266348666514443;106.73642839975238;0.8414702351946007;0.0;0.0;0.16602992072765255;1.4704031587900819;1.264978429047025;0.0;0.0;116.00278233332095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-30 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.627091900546019;0.9689704082298162;92.22519939623285;0.6506232774939281;0.0;0.0;0.13650086454527027;0.9025398518279472;1.270430922275676;0.0;0.0;99.78135662115152;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0508233213958342;0.6563135946059094;92.22519939623285;0.37364707800056113;0.0;0.0;0.10890457913293441;0.9644866206160916;1.2759306232379082;0.0;0.0;98.65530521322209;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6909613912687687;0.45769237518569994;92.22519939623285;0.2984452510981906;0.0;0.0;0.11329515049681212;1.0033706360636987;1.281478147686769;0.0;0.0;98.07044234803278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5783332363131977;0.39945672222302997;92.22519939623285;0.17487943067996675;0.0;0.0;0.11234365344992771;0.9949439364833668;1.2870741221308157;0.0;0.0;97.77223049751315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.503802960039062;0.38174245516214156;92.22519939623285;0.20998033519947132;0.0;0.0;0.11853182628341954;1.0497479672365413;1.292719184069986;0.0;0.0;97.78172412422347;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4752084010405673;0.38661387860388596;92.22519939623285;0.16184784716182343;0.0;0.0;0.13566487786594744;1.2014826247985777;1.292719184069986;0.0;0.0;97.87873620977363;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.655819145950461;0.4291281195500177;92.22519939623285;0.12499255433595437;0.0;0.0;0.17094837131922166;1.513962206788782;1.292719184069986;0.0;0.0;98.40191638906758;0.0;0.0;0.01085258917969074;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1074344578157604;0.7105635374798795;106.73642839975238;0.7480591820087279;0.0;0.0;0.18651947720793877;1.6518638764654279;1.2870741221308157;0.0;0.0;93.11650124060597;0.0;0.0;0.02307957762791597;0.10970328827277928;0.0;0.0;21.17865894635428;0.0;0.0;0.0
2019-03-31 07:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.94801441122236;1.0973988444218163;106.73642839975238;1.7216407392871076;0.0;0.0;0.17259536323770747;1.528548385646361;1.2759306232379082;0.0;0.0;101.04330906531601;0.0;0.0;0.061584444084218135;0.08438714482521478;0.0;0.0;16.291276112580206;0.0;0.0;0.0
2019-03-31 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.881570144297612;1.2140915786848328;106.82659299953619;1.8268091324787208;0.0;0.0;0.16680524946689118;1.477269667081363;1.264978429047025;0.0;0.0;21.357459635273592;0.0;0.0;0.1361839742009734;0.5161680358475033;0.0;0.0;99.64830555527055;0.0;0.0;0.0
2019-03-31 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.792146724154652;1.2096630119198966;106.82659299953619;1.2664274309906685;0.0;0.0;0.14414536996268748;1.2765880173235529;1.254212655182795;0.0;0.0;34.14323276995409;0.0;0.0;0.1979618491465968;0.45569058205605933;0.0;0.0;87.9728910079137;0.0;0.0;0.0
2019-03-31 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.872554362652595;1.178663044563573;106.82659299953619;0.705024041185454;0.0;0.0;0.13725690779314353;1.2155820462978955;1.2436285821432775;0.0;0.0;40.10245327379636;0.0;0.0;0.198532423349472;0.4219357241260698;0.0;0.0;81.45638056290024;0.0;0.0;0.0
2019-03-31 11:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.146240131280745;1.1655987726057278;106.82659299953619;0.7579343432192003;0.0;0.0;0.12544314698278788;1.1109563792096604;1.2332216484014928;0.0;0.0;29.37509865140407;0.0;0.0;0.19546364454689732;0.4781938206761525;0.0;0.0;92.31723130460868;0.0;0.0;0.0
2019-03-31 12:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.7313764503117;1.2862772169579835;106.82659299953619;0.7319552903690053;0.0;0.0;0.12800132031953773;1.1336122121980996;1.2332216484014928;0.0;0.0;53.118911799250526;0.0;0.0;0.17433965776235466;0.3544260082657906;0.0;0.0;68.42335967281534;0.0;0.0;0.0
2019-03-31 13:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.229829666306784;1.328791457904557;106.82659299953619;0.8570097291987294;0.0;0.0;0.12564591082289572;1.1127521072909383;1.2332216484014928;0.0;0.0;83.48341024321218;0.0;0.0;0.11226322615878945;0.1912775282703409;0.0;0.0;36.92689252182028;0.0;0.0;0.0
2019-03-31 14:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.596996088531602;1.1578487807668685;106.82659299953619;1.0962985673936945;0.0;0.0;0.12628836085314066;1.118441807976795;1.2384032519662052;0.0;0.0;82.99247096162833;0.0;0.0;0.05022884530552709;0.1912775282703409;0.0;0.0;36.92689252182028;0.0;0.0;0.0
2019-03-31 15:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.210272129116753;1.0320774846343608;106.82659299953619;0.9967663262441881;0.0;0.0;0.1266605343944439;1.1217378714113377;1.2488981947794782;0.0;0.0;94.59628431481694;0.0;0.0;0.03858773440787551;0.13361297930659005;0.0;0.0;25.794520511585343;0.0;0.0;0.0
2019-03-31 16:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.704129217774051;0.9457204327123524;106.78151069964429;0.836247455582028;0.0;0.0;0.13119004104093598;1.1618523330190602;1.254212655182795;0.0;0.0;106.6948493082845;0.0;0.0;0.019482920746674966;0.06750971586017177;0.0;0.0;13.033020890064165;0.0;0.0;0.0
2019-03-31 17:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.585863226057132;0.9897846720265209;106.73642839975238;1.236506008062688;0.0;0.0;0.1381268908093962;1.223286836913859;1.270430922275676;0.0;0.0;119.18042695589766;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 18:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.663405061325033;1.2109915819496428;106.73642839975238;1.137028240268877;0.0;0.0;0.14574922524455472;1.2907921671681355;1.2759306232379082;0.0;0.0;118.46032529894654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 19:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.026670045063298;1.4802484412752874;106.73642839975238;1.629383736380094;0.0;0.0;0.15198685529348768;1.3460342035861377;1.2870741221308157;0.0;0.0;118.65782580348151;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 20:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.47177815283037;1.5216555405299632;106.73642839975238;1.3744481278621516;0.0;0.0;0.15637758440221045;1.3849196160621686;1.3401598946551654;0.0;0.0;117.9857673160944;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 21:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.943424016152188;1.4016413811921384;106.73642839975238;0.8706397458465855;0.0;0.0;0.14475821639549488;1.2820155410295444;1.6272235702408957;0.0;0.0;117.00613087060925;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 22:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.257123523294772;1.266348666514443;106.73642839975238;0.6289617265978774;0.0;0.0;0.12391864146551719;1.0974549710395944;2.41629827897558;0.0;0.0;116.52653420764017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-03-31 23:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.627091900546019;0.9689704082298162;92.22519939623285;0.653966653534357;0.0;0.0;0.09659366132036067;0.8554580048107079;3.76611386716567;0.0;0.0;102.19339389183978;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0508233213958342;0.6563135946059094;92.22519939623285;0.5245660990476607;0.0;0.0;0.07221450457636416;0.6395499990253354;4.1263397160992055;0.0;0.0;101.29500663098317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 01:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.6909613912687687;0.45769237518569994;92.22519939623285;0.5309786729787902;0.0;0.0;0.07396736954833891;0.6550738165422515;4.179938169555876;0.0;0.0;100.8138111913126;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 02:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5783332363131977;0.39945672222302997;92.22519939623285;0.17166058507345386;0.0;0.0;0.0745104227963784;0.6598832340725913;4.225134134033677;0.0;0.0;100.33417773074518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 03:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.503802960039062;0.38174245516214156;92.22519939623285;0.18345612445266865;0.0;0.0;0.07758768856594425;0.6871362815243728;4.1848401865207645;0.0;0.0;100.24376509249781;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 04:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4752084010405673;0.38661387860388596;92.22519939623285;0.16261235948955038;0.0;0.0;0.09322414241584796;0.8256166893473007;4.246558029041561;0.0;0.0;100.41486520040394;0.0;0.0;0.00016769576763800434;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 05:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.655819145950461;0.4291281195500177;92.22519939623285;0.1357530767017859;0.0;0.0;0.12282746184853426;1.0877912071313347;4.487241639138332;0.0;0.0;101.05678389081852;0.0;0.0;0.08697615573478257;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019-04-01 06:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1074344578157604;0.7105635374798795;106.73642839975238;0.7773142790239498;0.0;0.0;0.14739473769061973;1.3053652434420882;4.910451993312754;0.0;0.0;89.41460361253237;0.0;0.0;0.16879377743908056;0.14486459861661877;0.0;0.0;27.966690659929373;0.0;0.0;0.0
2019-04-01 07:00:00;0.0;0.3461543591979619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.94801441122236;1.0973988444218163;106.73642839975238;1.3485582627196269;0.0;0.0;0.1411289041689597;1.249873429904366;5.321261705661957;0.0;0.0;34.04856325328549;0.0;0.0;0.20278652305578004;0.44443896274601274;0.0;0.0;85.80072085956623;0.0;0.0;0.0
2019-04-01 08:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.744174597909215;8.881570144297612;1.2140915786848328;106.82659299953619;1.6346154369974046;0.0;0.0;0.1313230497090268;1.435803811585149;5.297183598396519;0.0;15.15541664824891;0.0;0.0;0.0;0.21714013074819535;0.7271358979104632;0.0;0.0;140.3764958367062;0.0;0.0;0.0
2019-04-01 09:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9843310143552045;10.792146724154652;1.2096630119198966;106.82659299953619;0.934972099950629;0.0;0.0;0.12141770031552002;1.0865910235675895;5.273322411016355;0.0;29.107153179332627;0.0;0.0;0.0;0.2215337769119579;0.8044907806669018;0.0;0.0;155.3101656065698;0.0;0.0;0.0
2019-04-01 10:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9857148695254389;10.872554362652595;1.178663044563573;106.82659299953619;0.6960516201744295;0.0;0.0;0.11253126844889105;1.002140803998327;5.24967522531673;0.0;11.671934548975628;0.0;0.0;0.0;0.22150421813976537;0.7130713737729425;0.0;0.0;137.6612831512791;0.0;0.0;0.0
