from;B-ch4-boiler_large;B-ch4-bpchp;B-electricity-heatpump_large;B-electricity-pth;B-h2-bpchp;B-heat_central;B-heat_central;B-heat_central;B-heat_central-shortage;B-heat_central-storage
2017-01-31 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2430.3722594875967;0.0;0.0;0.0;122.04627
2017-01-31 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2347.79843995119;0.0;0.0;0.0;39.472453
2017-01-31 12:00:00;1360.9223;0.0;939.03638;0.0;0.0;2299.9586615895014;0.0;0.0;0.0;0.0
2017-01-31 13:00:00;1329.7299;0.0;917.51363;0.0;0.0;2247.2435272563575;0.0;0.0;0.0;0.0
2017-01-31 14:00:00;1348.7893;0.0;930.66462;0.0;0.0;2279.4539345456355;0.0;0.0;0.0;0.0
2017-01-31 15:00:00;1357.9465;0.0;936.9831;0.0;0.0;2294.9296336822877;0.0;0.0;0.0;0.0
2017-01-31 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2376.3962353393454;0.0;0.0;0.0;68.070249
2017-01-31 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2419.4003104271164;0.0;0.0;0.0;111.07432
2017-01-31 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2422.3610395537844;0.0;0.0;0.0;114.03505
2017-01-31 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2364.3384812333884;0.0;0.0;0.0;56.012494
2017-01-31 20:00:00;1334.5164;0.0;920.81634;0.0;0.0;2255.332772175246;0.0;0.0;0.0;0.0
2017-01-31 21:00:00;1207.3622;0.0;833.07991;0.0;0.0;2040.4420862789673;0.0;0.0;0.0;0.0
2017-01-31 22:00:00;1013.255;0.0;699.14593;0.0;0.0;1712.4008965895748;0.0;0.0;0.0;0.0
2017-01-31 23:00:00;827.06591;0.0;570.67548;0.0;0.0;1397.7413825010733;0.0;0.0;0.0;0.0
2017-02-01 00:00:00;794.75636;0.0;548.38189;0.0;0.0;1343.1382450452568;0.0;0.0;0.0;0.0
2017-02-01 01:00:00;810.598;0.0;559.31262;0.0;0.0;1369.9106200255846;0.0;0.0;0.0;0.0
2017-02-01 02:00:00;827.96146;0.0;571.29341;0.0;0.0;1399.2548682771762;0.0;0.0;0.0;0.0
2017-02-01 03:00:00;878.59342;0.0;606.22946;0.0;0.0;1484.8228858023979;0.0;0.0;0.0;0.0
2017-02-01 04:00:00;1365.8734;0.0;942.45262;0.0;0.0;1729.9078704756744;0.0;578.41812;0.0;0.0
2017-02-01 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2338.326076465468;0.0;0.0;0.0;30.00009
2017-02-01 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2697.9482955601975;0.0;0.0;0.0;389.62231
2017-02-01 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2601.2404599276215;0.0;0.0;0.0;292.91447
2017-02-01 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2596.7169358315527;0.0;0.0;0.0;288.39095
2017-02-01 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2537.205251700389;0.0;0.0;0.0;228.87926
2017-02-01 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2452.7466476324203;0.0;0.0;0.0;144.42066
2017-02-01 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2369.4133343570134;0.0;0.0;0.0;61.087348
2017-02-01 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2321.047682016734;0.0;0.0;0.0;12.721695
2017-02-01 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2267.766789302531;0.0;40.559197;0.0;0.0
2017-02-01 14:00:00;1365.8734;0.0;942.45262;0.0;0.0;2300.3126581416327;0.0;8.0133286;0.0;0.0
2017-02-01 15:00:00;1365.8734;0.0;942.45262;0.0;0.0;2315.8703787714767;0.0;0.0;0.0;7.544392
2017-02-01 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2397.968221590342;0.0;0.0;0.0;89.642235
2017-02-01 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2441.3069370815792;0.0;0.0;0.0;132.98095
2017-02-01 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2444.2034208822365;0.0;0.0;0.0;135.87743
2017-02-01 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2385.515063161044;0.0;0.0;0.0;77.189076
2017-02-01 20:00:00;1346.3914;0.0;929.01008;0.0;0.0;2275.4015056286507;0.0;0.0;0.0;0.0
2017-02-01 21:00:00;1218.111;0.0;840.49658;0.0;0.0;2058.6075585992457;0.0;0.0;0.0;0.0
2017-02-01 22:00:00;1022.2684;0.0;705.36518;0.0;0.0;1727.6335499355832;0.0;0.0;0.0;0.0
2017-02-01 23:00:00;834.58322;0.0;575.86242;0.0;0.0;1410.4456372337029;0.0;0.0;0.0;0.0
2017-02-02 00:00:00;1256.5659;0.0;867.0305;0.0;0.0;1403.6173249557469;0.0;719.97911;0.0;0.0
2017-02-02 01:00:00;1365.8734;0.0;942.45262;0.0;0.0;1431.5380689434824;0.0;876.78792;0.0;0.0
2017-02-02 02:00:00;1365.8734;0.0;942.45262;0.0;0.0;1462.2145187042167;0.0;846.11147;0.0;0.0
2017-02-02 03:00:00;1365.8734;0.0;942.45262;0.0;0.0;1551.4513655472624;0.0;756.87462;0.0;0.0
2017-02-02 04:00:00;1365.8734;0.0;942.45262;0.0;0.0;1806.8975424031228;0.0;501.42844;0.0;0.0
2017-02-02 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2441.232158773199;0.0;0.0;0.0;132.90617
2017-02-02 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2819.4306683364;0.0;0.0;0.0;511.10468
2017-02-02 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2719.5763096016717;0.0;0.0;0.0;411.25032
2017-02-02 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2714.6454408489603;0.0;0.0;0.0;406.31945
2017-02-02 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2652.384930471408;0.0;0.0;0.0;344.05894
2017-02-02 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2563.9881560253025;0.0;0.0;0.0;255.66217
2017-02-02 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2476.847889662361;0.0;0.0;0.0;168.5219
2017-02-02 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2425.9412743464636;0.0;0.0;0.0;117.61529
2017-02-02 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2369.946803749841;0.0;0.0;0.0;61.620817
2017-02-02 14:00:00;1365.8734;0.0;942.45262;0.0;0.0;2404.1732419402015;0.0;0.0;0.0;95.847255
2017-02-02 15:00:00;1365.8734;0.0;942.45262;0.0;0.0;2420.2113926864813;0.0;0.0;0.0;111.88541
2017-02-02 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2505.587216244858;0.0;0.0;0.0;197.26123
2017-02-02 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2550.625675864852;0.0;0.0;0.0;242.29969
2017-02-02 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2553.282035679841;0.0;0.0;0.0;244.95605
2017-02-02 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2491.395448811279;0.0;0.0;0.0;183.06946
2017-02-02 20:00:00;1365.8734;0.0;942.45262;0.0;0.0;2375.859376943944;0.0;0.0;0.0;67.53339
2017-02-02 21:00:00;1271.8853;0.0;877.60084;0.0;0.0;2149.486117033681;0.0;0.0;0.0;0.0
2017-02-02 22:00:00;1067.2625;0.0;736.41113;0.0;0.0;1803.6736367758645;0.0;0.0;0.0;0.0
2017-02-02 23:00:00;872.03509;0.0;601.70421;0.0;0.0;1473.7393020898858;0.0;0.0;0.0;0.0
2017-02-03 00:00:00;787.01629;0.0;543.04124;0.0;0.0;1330.0575381298581;0.0;0.0;0.0;0.0
2017-02-03 01:00:00;802.71026;0.0;553.87008;0.0;0.0;1356.5803362587121;0.0;0.0;0.0;0.0
2017-02-03 02:00:00;891.82967;0.0;615.36247;0.0;0.0;1385.634737852944;0.0;121.55741;0.0;0.0
2017-02-03 03:00:00;1365.8734;0.0;942.45262;0.0;0.0;1470.4032615732028;0.0;837.92273;0.0;0.0
2017-02-03 04:00:00;1365.8734;0.0;942.45262;0.0;0.0;1713.2212973628768;0.0;595.10469;0.0;0.0
2017-02-03 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2315.992822740148;0.0;0.0;0.0;7.666836
2017-02-03 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2671.6493094760976;0.0;0.0;0.0;363.32332
2017-02-03 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2575.6911721973015;0.0;0.0;0.0;267.36519
2017-02-03 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2571.2578783819217;0.0;0.0;0.0;262.93189
2017-02-03 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2512.341127923333;0.0;0.0;0.0;204.01514
2017-02-03 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2428.7283928411375;0.0;0.0;0.0;120.40241
2017-02-03 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2346.2207480247043;0.0;0.0;0.0;37.894761
2017-02-03 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2298.387610035039;0.0;9.9383768;0.0;0.0
2017-02-03 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2245.6739036143754;0.0;62.652083;0.0;0.0
2017-02-03 14:00:00;1365.8734;0.0;942.45262;0.0;0.0;2277.858799010269;0.0;30.467188;0.0;0.0
2017-02-03 15:00:00;1365.8734;0.0;942.45262;0.0;0.0;2293.298966418661;0.0;15.02702;0.0;0.0
2017-02-03 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2374.6622712486837;0.0;0.0;0.0;66.336284
2017-02-03 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2417.6244274278442;0.0;0.0;0.0;109.29844
2017-02-03 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2420.555450916159;0.0;0.0;0.0;112.22946
2017-02-03 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2362.5329732241;0.0;0.0;0.0;54.206986
2017-02-03 20:00:00;1333.474;0.0;920.09705;0.0;0.0;2253.571042213166;0.0;0.0;0.0;0.0
2017-02-03 21:00:00;1206.4294;0.0;832.43627;0.0;0.0;2038.8656585889871;0.0;0.0;0.0;0.0
2017-02-03 22:00:00;1012.5049;0.0;698.62841;0.0;0.0;1711.1333459165708;0.0;0.0;0.0;0.0
2017-02-03 23:00:00;826.47944;0.0;570.27081;0.0;0.0;1396.7502533836566;0.0;0.0;0.0;0.0
2017-02-04 00:00:00;673.26109;0.0;464.55015;0.0;0.0;1137.8112448084737;0.0;0.0;0.0;0.0
2017-02-04 01:00:00;700.39545;0.0;483.27286;0.0;0.0;1183.6683024842105;0.0;0.0;0.0;0.0
2017-02-04 02:00:00;716.13674;0.0;494.13435;0.0;0.0;1210.271098446773;0.0;0.0;0.0;0.0
2017-02-04 03:00:00;762.45639;0.0;526.09491;0.0;0.0;1288.5512973164382;0.0;0.0;0.0;0.0
2017-02-04 04:00:00;1180.4846;0.0;814.53434;0.0;0.0;1548.5771263022184;0.0;446.44178;0.0;0.0
2017-02-04 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2185.069419435769;0.0;123.25657;0.0;0.0
2017-02-04 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2564.4172193534323;0.0;0.0;0.0;256.09123
2017-02-04 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2477.0960944433236;0.0;0.0;0.0;168.77011
2017-02-04 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2416.934063494436;0.0;0.0;0.0;108.60808
2017-02-04 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2321.878446223984;0.0;0.0;0.0;13.552459
2017-02-04 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2229.397420042879;0.0;78.928567;0.0;0.0
2017-02-04 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2138.726638205393;0.0;169.59935;0.0;0.0
2017-02-04 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2090.653372251987;0.0;217.67261;0.0;0.0
2017-02-04 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2079.846876550528;0.0;228.47911;0.0;0.0
2017-02-04 14:00:00;1239.3594;0.0;855.15798;0.0;0.0;2094.5173786968912;0.0;0.0;0.0;0.0
2017-02-04 15:00:00;1250.7255;0.0;863.00057;0.0;0.0;2113.726037839382;0.0;0.0;0.0;0.0
2017-02-04 16:00:00;1301.2908;0.0;897.89068;0.0;0.0;2199.181524630964;0.0;0.0;0.0;0.0
2017-02-04 17:00:00;1342.7025;0.0;926.46475;0.0;0.0;2269.1672790520756;0.0;0.0;0.0;0.0
2017-02-04 18:00:00;1340.2151;0.0;924.74841;0.0;0.0;2264.9635025991147;0.0;0.0;0.0;0.0
2017-02-04 19:00:00;1336.0413;0.0;921.86847;0.0;0.0;2257.909721319315;0.0;0.0;0.0;0.0
2017-02-04 20:00:00;1292.7197;0.0;891.97657;0.0;0.0;2184.6962400275906;0.0;0.0;0.0;0.0
2017-02-04 21:00:00;1176.2362;0.0;811.60298;0.0;0.0;1987.8391792938978;0.0;0.0;0.0;0.0
2017-02-04 22:00:00;933.69914;0.0;644.2524;0.0;0.0;1577.9515399950662;0.0;0.0;0.0;0.0
2017-02-04 23:00:00;742.18997;0.0;512.11108;0.0;0.0;1254.301055571915;0.0;0.0;0.0;0.0
2017-02-05 00:00:00;670.50642;0.0;462.64943;0.0;0.0;1133.1558454343212;0.0;0.0;0.0;0.0
2017-02-05 01:00:00;695.83839;0.0;480.12849;0.0;0.0;1175.9668861523146;0.0;0.0;0.0;0.0
2017-02-05 02:00:00;703.21309;0.0;485.21703;0.0;0.0;1188.4301174740772;0.0;0.0;0.0;0.0
2017-02-05 03:00:00;769.04303;0.0;530.63969;0.0;0.0;1299.682715949731;0.0;0.0;0.0;0.0
2017-02-05 04:00:00;925.89648;0.0;638.86857;0.0;0.0;1564.7650500320303;0.0;0.0;0.0;0.0
2017-02-05 05:00:00;1317.2925;0.0;908.93181;0.0;0.0;2226.2242835899747;0.0;0.0;0.0;0.0
2017-02-05 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2459.3275176083143;0.0;0.0;0.0;151.00153
2017-02-05 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2364.295684538797;0.0;0.0;0.0;55.969698
2017-02-05 08:00:00;1361.2219;0.0;939.24313;0.0;0.0;2300.465068636324;0.0;0.0;0.0;0.0
2017-02-05 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2202.921687008044;0.0;105.4043;0.0;0.0
2017-02-05 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2112.2978621638313;0.0;196.02812;0.0;0.0
2017-02-05 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2047.787601841074;0.0;260.53838;0.0;0.0
2017-02-05 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2012.2682300535253;0.0;296.05776;0.0;0.0
2017-02-05 13:00:00;1174.439;0.0;810.36293;0.0;0.0;1984.8019610171689;0.0;0.0;0.0;0.0
2017-02-05 14:00:00;1185.832;0.0;818.22408;0.0;0.0;2004.0560846466224;0.0;0.0;0.0;0.0
2017-02-05 15:00:00;1210.1514;0.0;835.00445;0.0;0.0;2045.15582149818;0.0;0.0;0.0;0.0
2017-02-05 16:00:00;1264.8591;0.0;872.75275;0.0;0.0;2137.611798115152;0.0;0.0;0.0;0.0
2017-02-05 17:00:00;1307.8282;0.0;902.40143;0.0;0.0;2210.2295808563804;0.0;0.0;0.0;0.0
2017-02-05 18:00:00;1326.377;0.0;915.20016;0.0;0.0;2241.577191640765;0.0;0.0;0.0;0.0
2017-02-05 19:00:00;1329.1719;0.0;917.12863;0.0;0.0;2246.30054871003;0.0;0.0;0.0;0.0
2017-02-05 20:00:00;1280.4846;0.0;883.53439;0.0;0.0;2164.0190136277615;0.0;0.0;0.0;0.0
2017-02-05 21:00:00;1176.2553;0.0;811.61614;0.0;0.0;1987.871417989013;0.0;0.0;0.0;0.0
2017-02-05 22:00:00;931.51252;0.0;642.74364;0.0;0.0;1574.2561504132946;0.0;0.0;0.0;0.0
2017-02-05 23:00:00;864.61625;0.0;596.58521;0.0;0.0;1257.3577068152638;0.0;203.84375;0.0;0.0
2017-02-06 00:00:00;1365.8734;0.0;942.45262;0.0;0.0;1176.1543600914433;0.0;1132.1716;0.0;0.0
2017-02-06 01:00:00;1365.8734;0.0;942.45262;0.0;0.0;1226.3359585030942;0.0;1081.99;0.0;0.0
2017-02-06 02:00:00;1365.8734;0.0;942.45262;0.0;0.0;1253.2084845462398;0.0;1055.1175;0.0;0.0
2017-02-06 03:00:00;1365.8734;0.0;942.45262;0.0;0.0;1341.4974510705729;0.0;966.82854;0.0;0.0
2017-02-06 04:00:00;1365.8734;0.0;942.45262;0.0;0.0;1611.3718360693583;0.0;696.95415;0.0;0.0
2017-02-06 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2297.764060921394;0.0;10.561926;0.0;0.0
2017-02-06 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2668.2765144526857;0.0;0.0;0.0;359.95053
2017-02-06 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2615.355602598655;0.0;0.0;0.0;307.02962
2017-02-06 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2552.235448913683;0.0;0.0;0.0;243.90946
2017-02-06 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2458.6721316481176;0.0;0.0;0.0;150.34614
2017-02-06 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2357.9479955719703;0.0;0.0;0.0;49.622009
2017-02-06 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2269.1389725595022;0.0;39.187014;0.0;0.0
2017-02-06 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2218.110600211682;0.0;90.215387;0.0;0.0
2017-02-06 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2194.4798930608667;0.0;113.84609;0.0;0.0
2017-02-06 14:00:00;1365.8734;0.0;942.45262;0.0;0.0;2213.445188730681;0.0;94.880798;0.0;0.0
2017-02-06 15:00:00;1365.8734;0.0;942.45262;0.0;0.0;2251.654911914285;0.0;56.671075;0.0;0.0
2017-02-06 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2342.1633523920214;0.0;0.0;0.0;33.837366
2017-02-06 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2415.9259711533473;0.0;0.0;0.0;107.59998
2017-02-06 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2438.0855001114332;0.0;0.0;0.0;129.75951
2017-02-06 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2397.9187640517753;0.0;0.0;0.0;89.592777
2017-02-06 20:00:00;1365.8734;0.0;942.45262;0.0;0.0;2290.0471729642936;0.0;18.278814;0.0;0.0
2017-02-06 21:00:00;1365.8734;0.0;942.45262;0.0;0.0;2063.233767463899;0.0;245.09222;0.0;0.0
2017-02-06 22:00:00;1365.8734;0.0;942.45262;0.0;0.0;1649.4426793362154;0.0;658.88331;0.0;0.0
2017-02-06 23:00:00;1365.8734;0.0;942.45262;0.0;0.0;1301.0454032304976;0.0;1007.2806;0.0;0.0
2017-02-07 00:00:00;1365.8734;0.0;942.45262;0.0;0.0;1356.513933097701;0.0;951.81205;0.0;0.0
2017-02-07 01:00:00;1365.8734;0.0;942.45262;0.0;0.0;1383.5427764018502;0.0;924.78321;0.0;0.0
2017-02-07 02:00:00;1365.8734;0.0;942.45262;0.0;0.0;1413.188261592196;0.0;895.13773;0.0;0.0
2017-02-07 03:00:00;1365.8734;0.0;942.45262;0.0;0.0;1499.5834072277398;0.0;808.74258;0.0;0.0
2017-02-07 04:00:00;1365.8734;0.0;942.45262;0.0;0.0;1747.0323276293543;0.0;561.29366;0.0;0.0
2017-02-07 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2361.2841176577176;0.0;0.0;0.0;52.958131
2017-02-07 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2724.903813470058;0.0;0.0;0.0;416.57783
2017-02-07 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2627.287838106649;0.0;0.0;0.0;318.96185
2017-02-07 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2622.659718411891;0.0;0.0;0.0;314.33373
2017-02-07 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2562.5363338654556;0.0;0.0;0.0;254.21035
2017-02-07 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2477.2237920843695;0.0;0.0;0.0;168.89781
2017-02-07 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2393.038390934978;0.0;0.0;0.0;84.712404
2017-02-07 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2344.1609686309666;0.0;0.0;0.0;35.834982
2017-02-07 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2290.3414536825912;0.0;17.984533;0.0;0.0
2017-02-07 14:00:00;1365.8734;0.0;942.45262;0.0;0.0;2323.256974730944;0.0;0.0;0.0;14.930988
2017-02-07 15:00:00;1365.8734;0.0;942.45262;0.0;0.0;2338.9634273849856;0.0;0.0;0.0;30.637441
2017-02-07 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2421.8656073093525;0.0;0.0;0.0;113.53962
2017-02-07 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2465.6044820543534;0.0;0.0;0.0;157.2785
2017-02-07 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2468.499042803786;0.0;0.0;0.0;160.17306
2017-02-07 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2409.179246791593;0.0;0.0;0.0;100.85326
2017-02-07 20:00:00;1365.8734;0.0;942.45262;0.0;0.0;2297.9283211336815;0.0;10.397666;0.0;0.0
2017-02-07 21:00:00;1365.8734;0.0;942.45262;0.0;0.0;2078.9609063073294;0.0;229.36508;0.0;0.0
2017-02-07 22:00:00;1365.8734;0.0;942.45262;0.0;0.0;1744.5892892451684;0.0;563.7367;0.0;0.0
2017-02-07 23:00:00;1365.8734;0.0;942.45262;0.0;0.0;1424.4582598922002;0.0;883.86773;0.0;0.0
2017-02-08 00:00:00;1365.8734;0.0;942.45262;0.0;0.0;1455.018978361207;0.0;853.30701;0.0;0.0
2017-02-08 01:00:00;1365.8734;0.0;942.45262;0.0;0.0;1483.9201555427985;0.0;824.40583;0.0;0.0
2017-02-08 02:00:00;1365.8734;0.0;942.45262;0.0;0.0;1515.756535001489;0.0;792.56945;0.0;0.0
2017-02-08 03:00:00;1365.8734;0.0;942.45262;0.0;0.0;1608.1567935449748;0.0;700.16919;0.0;0.0
2017-02-08 04:00:00;1365.8734;0.0;942.45262;0.0;0.0;1872.6345659208766;0.0;435.69142;0.0;0.0
2017-02-08 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2529.260688077485;0.0;0.0;0.0;220.9347
2017-02-08 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;2923.034787707524;0.0;0.0;0.0;614.7088
2017-02-08 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2819.769720380903;0.0;0.0;0.0;511.44373
2017-02-08 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2814.414172517374;0.0;0.0;0.0;506.08819
2017-02-08 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2749.7954510085037;0.0;0.0;0.0;441.46946
2017-02-08 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2658.1069541932234;0.0;0.0;0.0;349.78097
2017-02-08 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2567.684927474921;0.0;0.0;0.0;259.35894
2017-02-08 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2514.785279173676;0.0;0.0;0.0;206.45929
2017-02-08 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2456.701484532112;0.0;0.0;0.0;148.3755
2017-02-08 14:00:00;1365.8734;0.0;942.45262;0.0;0.0;2492.369233591937;0.0;0.0;0.0;184.04325
2017-02-08 15:00:00;1365.8734;0.0;942.45262;0.0;0.0;2508.965229527093;0.0;0.0;0.0;200.63924
2017-02-08 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2597.405684116857;0.0;0.0;0.0;289.0797
2017-02-08 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2643.9616942527027;0.0;0.0;0.0;335.63571
2017-02-08 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2646.583776761303;0.0;0.0;0.0;338.25779
2017-02-08 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2582.2301511548385;0.0;0.0;0.0;273.90416
2017-02-08 20:00:00;1365.8734;0.0;942.45262;0.0;0.0;2462.2891597260164;0.0;0.0;0.0;153.96317
2017-02-08 21:00:00;1365.8734;0.0;942.45262;0.0;0.0;2227.571156209913;0.0;80.754831;0.0;0.0
2017-02-08 22:00:00;1365.8734;0.0;942.45262;0.0;0.0;1868.6867017686998;0.0;439.63929;0.0;0.0
2017-02-08 23:00:00;1365.8734;0.0;942.45262;0.0;0.0;1527.5700870393061;0.0;780.7559;0.0;0.0
2017-02-09 00:00:00;1365.8734;0.0;942.45262;0.0;0.0;1510.4769347264237;0.0;797.84905;0.0;0.0
2017-02-09 01:00:00;1365.8734;0.0;942.45262;0.0;0.0;1540.4257428891497;0.0;767.90024;0.0;0.0
2017-02-09 02:00:00;1365.8734;0.0;942.45262;0.0;0.0;1573.4939403965716;0.0;734.83205;0.0;0.0
2017-02-09 03:00:00;1365.8734;0.0;942.45262;0.0;0.0;1669.2510230454623;0.0;639.07496;0.0;0.0
2017-02-09 04:00:00;1365.8734;0.0;942.45262;0.0;0.0;1943.2219015939118;0.0;365.10409;0.0;0.0
2017-02-09 05:00:00;1365.8734;0.0;942.45262;0.0;0.0;2623.5214841238453;0.0;0.0;0.0;315.1955
2017-02-09 06:00:00;1365.8734;0.0;942.45262;0.0;0.0;3034.5457126994397;0.0;0.0;0.0;726.21973
2017-02-09 07:00:00;1365.8734;0.0;942.45262;0.0;0.0;2928.302303795894;0.0;0.0;0.0;619.97632
2017-02-09 08:00:00;1365.8734;0.0;942.45262;0.0;0.0;2922.5236242188357;0.0;0.0;0.0;614.19764
2017-02-09 09:00:00;1365.8734;0.0;942.45262;0.0;0.0;2855.3689600068174;0.0;0.0;0.0;547.04297
2017-02-09 10:00:00;1365.8734;0.0;942.45262;0.0;0.0;2760.07094931932;0.0;0.0;0.0;451.74496
2017-02-09 11:00:00;1365.8734;0.0;942.45262;0.0;0.0;2666.1366245468935;0.0;0.0;0.0;357.81064
2017-02-09 12:00:00;1365.8734;0.0;942.45262;0.0;0.0;2610.917274283444;0.0;0.0;0.0;302.59129
2017-02-09 13:00:00;1365.8734;0.0;942.45262;0.0;0.0;2550.377555628887;0.0;0.0;0.0;242.05157
2017-02-09 14:00:00;1365.8734;0.0;942.45262;0.0;0.0;2587.616216130233;0.0;0.0;0.0;279.29023
2017-02-09 15:00:00;1365.8734;0.0;942.45262;0.0;0.0;2604.6746533657965;0.0;0.0;0.0;296.34867
2017-02-09 16:00:00;1365.8734;0.0;942.45262;0.0;0.0;2696.160729354579;0.0;0.0;0.0;387.83474
2017-02-09 17:00:00;1365.8734;0.0;942.45262;0.0;0.0;2744.2688066597216;0.0;0.0;0.0;435.94282
2017-02-09 18:00:00;1365.8734;0.0;942.45262;0.0;0.0;2746.681169538499;0.0;0.0;0.0;438.35518
2017-02-09 19:00:00;1365.8734;0.0;942.45262;0.0;0.0;2679.409426246522;0.0;0.0;0.0;371.08344
